productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRetreatCost,extCardText,extUPC
90128,Tyrogue,Tyrogue,https://tcgplayer-cdn.tcgplayer.com/product/90128_200w.jpg,3,1434,https://cpt.tcgcsv.com/B3L,2025-11-22T04:14:24.57,1,66/75,Common,Fighting,30,Basic,"[1] Smash Punch (30)
<br>Flip a coin. If tails, this attack does nothing.",,,,0.25,0.59,35.0,0.72,,Unlimited,,"<em>If this Baby Pokémon is your Active Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>",
90137,Umbreon (13),Umbreon 13,https://tcgplayer-cdn.tcgplayer.com/product/90137_200w.jpg,3,1434,https://cpt.tcgcsv.com/M3L,2022-11-27T17:44:21.837,1,13/75,Holo Rare,Darkness,80,Stage 1,[2] Bite (20),"[1DD] Feint Attack
<br>Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers or any other effects on the Defending Pokémon.",,P-30,315.0,404.03,9999.0,439.96,,Unlimited Holofoil,1,,
90142,Umbreon (32),Umbreon 32,https://tcgplayer-cdn.tcgplayer.com/product/90142_200w.jpg,3,1434,https://cpt.tcgcsv.com/S3L,2025-11-22T04:54:05.42,1,32/75,Rare,Darkness,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2D] Pursuit (30)
<br>During your opponent's next turn, if the Defending Pokémon tries to retreat, do 10 damage to it. <em>(Don't apply Weakness and Resistance.)</em>",,P-30,350.0,449.99,499.99,48.0,499.99,1st Edition,1,,
90142,Umbreon (32),Umbreon 32,https://tcgplayer-cdn.tcgplayer.com/product/90142_200w.jpg,3,1434,https://cpt.tcgcsv.com/S3L,2025-11-22T04:54:05.42,1,32/75,Rare,Darkness,70,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[2D] Pursuit (30)
<br>During your opponent's next turn, if the Defending Pokémon tries to retreat, do 10 damage to it. <em>(Don't apply Weakness and Resistance.)</em>",,P-30,46.74,54.22,9999.0,55.38,1619.6,Unlimited,1,,
90196,Unown [A] (14),Unown A 14,https://tcgplayer-cdn.tcgplayer.com/product/90196_200w.jpg,3,1434,https://cpt.tcgcsv.com/X5L,2026-02-17T15:35:04.08,1,14/75,Holo Rare,Psychic,40,Basic,[P] Hidden Power (10),,P,,50.5,60.2,81.72,71.62,,1st Edition Holofoil,1,"<strong>Pokémon Power: [Anger]</strong>
<br>
Whenever 1 of your Pokémon with Unown in its name uses its Hidden Power attack, that attack does 10 more damage for each damage counter on Unown [A]. If you have more than 1 Unown [A] in play, use only 1 [Anger] for each attack.",
90196,Unown [A] (14),Unown A 14,https://tcgplayer-cdn.tcgplayer.com/product/90196_200w.jpg,3,1434,https://cpt.tcgcsv.com/X5L,2026-02-17T15:35:04.08,1,14/75,Holo Rare,Psychic,40,Basic,[P] Hidden Power (10),,P,,8.47,12.93,9999.0,15.66,25.0,Unlimited Holofoil,1,"<strong>Pokémon Power: [Anger]</strong>
<br>
Whenever 1 of your Pokémon with Unown in its name uses its Hidden Power attack, that attack does 10 more damage for each damage counter on Unown [A]. If you have more than 1 Unown [A] in play, use only 1 [Anger] for each attack.",
90197,Unown [A] (33),Unown A 33,https://tcgplayer-cdn.tcgplayer.com/product/90197_200w.jpg,3,1434,https://cpt.tcgcsv.com/Z5L,2023-08-20T18:14:53.3,1,33/75,Rare,Psychic,40,Basic,[P] Hidden Power (10),,P,,10.2,10.99,16.0,14.48,,1st Edition,1,"<strong>Pokémon Power: [Anger]</strong>
<br>
Whenever 1 of your Pokémon with Unown in its name uses its Hidden Power attack, that attack does 10 more damage for each damage counter on Unown [A]. If you have more than 1 Unown [A] in play, use only 1 [Anger] for each attack.",
90197,Unown [A] (33),Unown A 33,https://tcgplayer-cdn.tcgplayer.com/product/90197_200w.jpg,3,1434,https://cpt.tcgcsv.com/Z5L,2023-08-20T18:14:53.3,1,33/75,Rare,Psychic,40,Basic,[P] Hidden Power (10),,P,,5.27,5.35,7.32,6.97,,Unlimited,1,"<strong>Pokémon Power: [Anger]</strong>
<br>
Whenever 1 of your Pokémon with Unown in its name uses its Hidden Power attack, that attack does 10 more damage for each damage counter on Unown [A]. If you have more than 1 Unown [A] in play, use only 1 [Anger] for each attack.",
90203,Unown [D],Unown D,https://tcgplayer-cdn.tcgplayer.com/product/90203_200w.jpg,3,1434,https://cpt.tcgcsv.com/56L,2024-10-27T12:05:14.66,1,47/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.5,1.75,3.99,1.66,,1st Edition,1,"<strong>Pokémon Power: [Darkness]</strong> Whenever a Darkness Pokémon damages 1 of your Pokémon, reduce that damage by 30 <em>(after applying Weakness and Resistance)</em>. This power stops working if you have more than 1 Unown [D] in play. <em>(This power works even if Unown [D] is Asleep, Confused, or Paralyzed.",
90203,Unown [D],Unown D,https://tcgplayer-cdn.tcgplayer.com/product/90203_200w.jpg,3,1434,https://cpt.tcgcsv.com/56L,2024-10-27T12:05:14.66,1,47/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.49,0.84,21.28,1.28,0.73,Unlimited,1,"<strong>Pokémon Power: [Darkness]</strong> Whenever a Darkness Pokémon damages 1 of your Pokémon, reduce that damage by 30 <em>(after applying Weakness and Resistance)</em>. This power stops working if you have more than 1 Unown [D] in play. <em>(This power works even if Unown [D] is Asleep, Confused, or Paralyzed.",
90205,Unown [E],Unown E,https://tcgplayer-cdn.tcgplayer.com/product/90205_200w.jpg,3,1434,https://cpt.tcgcsv.com/76L,2025-11-22T04:55:18.453,1,67/75,Common,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.0,2.25,4.98,1.64,,1st Edition,1,"<strong>Pokémon Power: [Engage]</strong>
<br>
When you play Unown [E] from your hand, your opponent may shuffle his or her hand into his or her deck and then draw 4 cards. Either way, you may shuffle your hand into your deck and then draw 4 cards.",
90205,Unown [E],Unown E,https://tcgplayer-cdn.tcgplayer.com/product/90205_200w.jpg,3,1434,https://cpt.tcgcsv.com/76L,2025-11-22T04:55:18.453,1,67/75,Common,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.14,0.55,20.46,0.7,,Unlimited,1,"<strong>Pokémon Power: [Engage]</strong>
<br>
When you play Unown [E] from your hand, your opponent may shuffle his or her hand into his or her deck and then draw 4 cards. Either way, you may shuffle your hand into your deck and then draw 4 cards.",
90207,Unown [F],Unown F,https://tcgplayer-cdn.tcgplayer.com/product/90207_200w.jpg,3,1434,https://cpt.tcgcsv.com/96L,2025-11-22T04:55:56.033,1,48/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.5,3.14,9.99,2.19,,1st Edition,1,"<strong>Pokémon Power: [Find]</strong> Once during your turn <em>(before your attack)</em>, if you have Unown [F], Unown [I], Unown [N], and Unown [D] on your Bench, you may search your deck for a Trainer card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.",
90207,Unown [F],Unown F,https://tcgplayer-cdn.tcgplayer.com/product/90207_200w.jpg,3,1434,https://cpt.tcgcsv.com/96L,2025-11-22T04:55:56.033,1,48/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.53,0.99,34.99,3.18,3.55,Unlimited,1,"<strong>Pokémon Power: [Find]</strong> Once during your turn <em>(before your attack)</em>, if you have Unown [F], Unown [I], Unown [N], and Unown [D] on your Bench, you may search your deck for a Trainer card. Show that card to your opponent, then put it into your hand. Shuffle your deck afterward.",
90213,Unown [I],Unown I,https://tcgplayer-cdn.tcgplayer.com/product/90213_200w.jpg,3,1434,https://cpt.tcgcsv.com/h6L,2025-02-05T21:10:33.513,1,68/75,Common,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.0,1.99,4.76,1.39,,1st Edition,1,"<strong>Pokémon Power: [Increase]</strong>
<br>
When you play Unown [I] from your hand, you may search your deck for a card with Unown in its name and put it onto your Bench. Shuffle your deck afterward. You can't use this power if your Bench is full.",
90213,Unown [I],Unown I,https://tcgplayer-cdn.tcgplayer.com/product/90213_200w.jpg,3,1434,https://cpt.tcgcsv.com/h6L,2025-02-05T21:10:33.513,1,68/75,Common,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.12,0.5,2.99,0.63,,Unlimited,1,"<strong>Pokémon Power: [Increase]</strong>
<br>
When you play Unown [I] from your hand, you may search your deck for a card with Unown in its name and put it onto your Bench. Shuffle your deck afterward. You can't use this power if your Bench is full.",
90221,Unown [M],Unown M,https://tcgplayer-cdn.tcgplayer.com/product/90221_200w.jpg,3,1434,https://cpt.tcgcsv.com/r6L,2024-10-26T04:35:16.627,1,49/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.54,2.5,4.99,2.43,,1st Edition,1,"<strong>Pokémon Power: [Metal]</strong> Whenever a Metal Pokémon damages 1 of your Pokémon, reduce that damage by 30 <em>(after applying Weakness and Resistance)</em>. This power stops working if you have more than 1 Unown [M] in play. <em>(This power works even if Unown [M] is Asleep, Confused, or Paralyzed.)</em>",
90221,Unown [M],Unown M,https://tcgplayer-cdn.tcgplayer.com/product/90221_200w.jpg,3,1434,https://cpt.tcgcsv.com/r6L,2024-10-26T04:35:16.627,1,49/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.4,1.07,21.25,1.25,1.19,Unlimited,1,"<strong>Pokémon Power: [Metal]</strong> Whenever a Metal Pokémon damages 1 of your Pokémon, reduce that damage by 30 <em>(after applying Weakness and Resistance)</em>. This power stops working if you have more than 1 Unown [M] in play. <em>(This power works even if Unown [M] is Asleep, Confused, or Paralyzed.)</em>",
90223,Unown [N],Unown N,https://tcgplayer-cdn.tcgplayer.com/product/90223_200w.jpg,3,1434,https://cpt.tcgcsv.com/t6L,2022-11-27T17:58:53.117,1,50/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,6.0,8.97,10.0,3.34,,1st Edition,1,"<strong>Pokémon Power: [Normal]</strong>
<br>
Whenever a Colorless Pokémon damages 1 of your Pokémon, reduce that damage by 30 <em>(after applying Weakness and Resistance)</em>. This power stops working if you have more than 1 Unown [N] in play. <em>(This power works even if Unown [N] is Asleep, Confused, or Paralyzed.",
90223,Unown [N],Unown N,https://tcgplayer-cdn.tcgplayer.com/product/90223_200w.jpg,3,1434,https://cpt.tcgcsv.com/t6L,2022-11-27T17:58:53.117,1,50/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.45,1.0,96.95,2.23,0.74,Unlimited,1,"<strong>Pokémon Power: [Normal]</strong>
<br>
Whenever a Colorless Pokémon damages 1 of your Pokémon, reduce that damage by 30 <em>(after applying Weakness and Resistance)</em>. This power stops working if you have more than 1 Unown [N] in play. <em>(This power works even if Unown [N] is Asleep, Confused, or Paralyzed.",
90225,Unown [O],Unown O,https://tcgplayer-cdn.tcgplayer.com/product/90225_200w.jpg,3,1434,https://cpt.tcgcsv.com/w6L,2023-07-17T08:28:52.35,1,69/75,Common,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.15,2.35,19.99,1.52,,1st Edition,1,"<strong>Pokémon Power: Observe</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may look at 5 cards from the top of your opponent's deck and put them back in the same order.",
90225,Unown [O],Unown O,https://tcgplayer-cdn.tcgplayer.com/product/90225_200w.jpg,3,1434,https://cpt.tcgcsv.com/w6L,2023-07-17T08:28:52.35,1,69/75,Common,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.2,0.55,20.68,0.68,,Unlimited,1,"<strong>Pokémon Power: Observe</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may look at 5 cards from the top of your opponent's deck and put them back in the same order.",
90236,Unown [U],Unown U,https://tcgplayer-cdn.tcgplayer.com/product/90236_200w.jpg,3,1434,https://cpt.tcgcsv.com/L6L,2026-01-15T06:12:05.367,1,51/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,1.72,3.1,96.95,1.86,96.95,1st Edition,1,"<strong>Pokémon Power: [Undo]</strong> Once during your turn <em>(before your attack)</em>, if you have Unown [U], Unown [N], Unown [D], and Unown [O] on your Bench, you may return your Active Pokémon and all cards attached to it to your hand.",
90236,Unown [U],Unown U,https://tcgplayer-cdn.tcgplayer.com/product/90236_200w.jpg,3,1434,https://cpt.tcgcsv.com/L6L,2026-01-15T06:12:05.367,1,51/75,Uncommon,Psychic,40,Basic,[P] Hidden Power (10),,P,,0.25,1.02,24.99,1.21,1.71,Unlimited,1,"<strong>Pokémon Power: [Undo]</strong> Once during your turn <em>(before your attack)</em>, if you have Unown [U], Unown [N], Unown [D], and Unown [O] on your Bench, you may return your Active Pokémon and all cards attached to it to your hand.",
90249,Ursaring (15),Ursaring 15,https://tcgplayer-cdn.tcgplayer.com/product/90249_200w.jpg,3,1434,https://cpt.tcgcsv.com/_6L,2026-02-16T20:09:07.377,1,15/75,Holo Rare,Colorless,80,Stage 1,"[2] Headpress (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, this attack does nothing <em>(not even damage)</em>.","[4] Double Lariat (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",F,P-30,86.75,144.29,199.96,69.21,,1st Edition Holofoil,3,,
90249,Ursaring (15),Ursaring 15,https://tcgplayer-cdn.tcgplayer.com/product/90249_200w.jpg,3,1434,https://cpt.tcgcsv.com/_6L,2026-02-16T20:09:07.377,1,15/75,Holo Rare,Colorless,80,Stage 1,"[2] Headpress (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, this attack does nothing <em>(not even damage)</em>.","[4] Double Lariat (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",F,P-30,20.0,32.2,84.25,35.12,,Unlimited Holofoil,3,,
90250,Ursaring (34),Ursaring 34,https://tcgplayer-cdn.tcgplayer.com/product/90250_200w.jpg,3,1434,https://cpt.tcgcsv.com/07L,2022-11-27T18:03:28.967,1,34/75,Rare,Colorless,80,Stage 1,"[2] Headpress (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, this attack does nothing <em>(not even damage)</em>.","[4] Double Lariat (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",F,P-30,8.01,10.91,28.97,10.96,,1st Edition,3,,
90250,Ursaring (34),Ursaring 34,https://tcgplayer-cdn.tcgplayer.com/product/90250_200w.jpg,3,1434,https://cpt.tcgcsv.com/07L,2022-11-27T18:03:28.967,1,34/75,Rare,Colorless,80,Stage 1,"[2] Headpress (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, this attack does nothing <em>(not even damage)</em>.","[4] Double Lariat (40x)
<br>Flip 2 coins. This attack does 40 times the number of heads.",F,P-30,3.6,4.35,7.55,5.44,,Unlimited,3,,
90538,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/90538_200w.jpg,3,1434,https://cpt.tcgcsv.com/NdL,2023-11-28T17:57:02.523,1,70/75,Common,Grass,40,Basic,"[G] Spike Stab (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. If tails, this attack does nothing <em>(not even damage)</em>.",,R,,1.36,1.99,4.18,2.21,,1st Edition,1,,
90538,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/90538_200w.jpg,3,1434,https://cpt.tcgcsv.com/NdL,2023-11-28T17:57:02.523,1,70/75,Common,Grass,40,Basic,"[G] Spike Stab (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. If tails, this attack does nothing <em>(not even damage)</em>.",,R,,0.23,0.5,20.79,0.79,,Unlimited,1,,
90612,Wobbuffet (16),Wobbuffet 16,https://tcgplayer-cdn.tcgplayer.com/product/90612_200w.jpg,3,1434,https://cpt.tcgcsv.com/ggL,2022-11-27T18:05:37.64,1,16/75,Holo Rare,Psychic,90,Basic,"[P] Counter
<br>If an attack damages Wobbuffet during your opponent's next turn <em>(even if Wobbuffet is Knocked Out)</em>, flip a coin. If heads, Wobbuffet attacks the Defending Pokémon for an equal amount of damage.",,P,,174.0,174.0,174.0,81.26,,1st Edition Holofoil,3,,
90612,Wobbuffet (16),Wobbuffet 16,https://tcgplayer-cdn.tcgplayer.com/product/90612_200w.jpg,3,1434,https://cpt.tcgcsv.com/ggL,2022-11-27T18:05:37.64,1,16/75,Holo Rare,Psychic,90,Basic,"[P] Counter
<br>If an attack damages Wobbuffet during your opponent's next turn <em>(even if Wobbuffet is Knocked Out)</em>, flip a coin. If heads, Wobbuffet attacks the Defending Pokémon for an equal amount of damage.",,P,,23.99,25.65,30.0,25.5,27.19,Unlimited Holofoil,3,,
90614,Wobbuffet (35),Wobbuffet 35,https://tcgplayer-cdn.tcgplayer.com/product/90614_200w.jpg,3,1434,https://cpt.tcgcsv.com/jgL,2022-11-27T18:07:53.857,1,35/75,Rare,Psychic,90,Basic,"[P] Counter
<br>If an attack damages Wobbuffet during your opponent's next turn <em>(even if Wobbuffet is Knocked Out)</em>, flip a coin. If heads, Wobbuffet attacks the Defending Pokémon for an equal amount of damage.",,P,,7.49,9.74,28.01,9.2,,1st Edition,3,,
90614,Wobbuffet (35),Wobbuffet 35,https://tcgplayer-cdn.tcgplayer.com/product/90614_200w.jpg,3,1434,https://cpt.tcgcsv.com/jgL,2022-11-27T18:07:53.857,1,35/75,Rare,Psychic,90,Basic,"[P] Counter
<br>If an attack damages Wobbuffet during your opponent's next turn <em>(even if Wobbuffet is Knocked Out)</em>, flip a coin. If heads, Wobbuffet attacks the Defending Pokémon for an equal amount of damage.",,P,,3.35,4.01,6.56,4.74,,Unlimited,3,,
90631,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90631_200w.jpg,3,1434,https://cpt.tcgcsv.com/FgL,2026-03-09T20:23:07.08,1,71/75,Common,Water,50,Basic,"[W] Slime
<br>If an attack would do damage to Wooper during your opponent's next turn, your opponent flips a coin. If tails, prevent all damage done to Wooper from that attack. <em>(Any other effects of that attack happen.)</em>",[2] Tail Slap (20),G,L-30,14.0,19.6,96.94,10.2,96.94,1st Edition,1,,
90631,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90631_200w.jpg,3,1434,https://cpt.tcgcsv.com/FgL,2026-03-09T20:23:07.08,1,71/75,Common,Water,50,Basic,"[W] Slime
<br>If an attack would do damage to Wooper during your opponent's next turn, your opponent flips a coin. If tails, prevent all damage done to Wooper from that attack. <em>(Any other effects of that attack happen.)</em>",[2] Tail Slap (20),G,L-30,0.48,1.0,2.45,1.71,,Unlimited,1,,
90660,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90660_200w.jpg,3,1434,https://cpt.tcgcsv.com/dhL,2026-01-30T17:57:21.133,1,52/75,Uncommon,Psychic,70,Stage 1,"[P] Energy Cycle
<br>Flip a coin. If heads, choose 1 Energy card attached to the Defending Pokémon and 1 of your opponent's Benched Pokémon. Attach that Energy card to that Pokémon.",[1PP] Super Psy (50),P,F-30,1.5,2.91,4.98,1.72,,1st Edition,1,,
90660,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90660_200w.jpg,3,1434,https://cpt.tcgcsv.com/dhL,2026-01-30T17:57:21.133,1,52/75,Uncommon,Psychic,70,Stage 1,"[P] Energy Cycle
<br>Flip a coin. If heads, choose 1 Energy card attached to the Defending Pokémon and 1 of your opponent's Benched Pokémon. Attach that Energy card to that Pokémon.",[1PP] Super Psy (50),P,F-30,0.22,0.67,2.5,0.8,0.7,Unlimited,1,,
90680,Yanma (17),Yanma 17,https://tcgplayer-cdn.tcgplayer.com/product/90680_200w.jpg,3,1434,https://cpt.tcgcsv.com/DhL,2023-02-06T21:10:50.413,1,17/75,Holo Rare,Grass,60,Basic,"[G] Shockwave
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Pokémon. Don't apply Weakness and Resistance. Then, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon.","[GGG] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",R,F-30,80.48,90.56,134.99,86.85,,1st Edition Holofoil,,,
90680,Yanma (17),Yanma 17,https://tcgplayer-cdn.tcgplayer.com/product/90680_200w.jpg,3,1434,https://cpt.tcgcsv.com/DhL,2023-02-06T21:10:50.413,1,17/75,Holo Rare,Grass,60,Basic,"[G] Shockwave
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Pokémon. Don't apply Weakness and Resistance. Then, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon.","[GGG] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",R,F-30,15.44,22.14,50.0,23.8,,Unlimited Holofoil,,,
90681,Yanma (36),Yanma 36,https://tcgplayer-cdn.tcgplayer.com/product/90681_200w.jpg,3,1434,https://cpt.tcgcsv.com/FhL,2022-11-27T18:12:10.99,1,36/75,Rare,Grass,60,Basic,"[G] Shockwave
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Pokémon. Don't apply Weakness and Resistance. Then, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon.","[GGG] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",R,F-30,9.07,15.0,21.97,11.85,,1st Edition,,,
90681,Yanma (36),Yanma 36,https://tcgplayer-cdn.tcgplayer.com/product/90681_200w.jpg,3,1434,https://cpt.tcgcsv.com/FhL,2022-11-27T18:12:10.99,1,36/75,Rare,Grass,60,Basic,"[G] Shockwave
<br>Flip a coin. If heads, this attack does 10 damage to each of your opponent's Pokémon. Don't apply Weakness and Resistance. Then, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon.","[GGG] Swift (30)
<br>This attack's damage isn't affected by Weakness, Resistance, Pokémon Powers, or any other effects on the Defending Pokémon.",R,F-30,3.0,4.58,10.0,5.98,,Unlimited,,,
138143,Neo Discovery Booster Pack [Unlimited Edition],Neo Discovery Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/138143_200w.jpg,3,1434,https://cpt.tcgcsv.com/Tg72,2017-07-22T16:17:28.94,1,,,,,,,,,,499.99,575.0,600.0,458.33,,Normal,,This booster pack contains 11 cards for Wizards of the Coast printed Neo Discovery set.,
138144,Neo Discovery Booster Pack [1st Edition],Neo Discovery Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/138144_200w.jpg,3,1434,https://cpt.tcgcsv.com/Vg72,2017-07-22T16:17:48.53,1,,,,,,,,,,1500.0,1500.0,1500.0,,,Normal,,This booster pack contains 11 cards for Wizards of the Coast printed Neo Discovery set.,
234510,"Neo Discovery Theme Deck - ""Brain Wave""",Neo Discovery Theme Deck Brain Wave,https://tcgplayer-cdn.tcgplayer.com/product/234510_200w.jpg,3,1434,https://cpt.tcgcsv.com/dQT2,2021-03-15T18:06:19.913,1,,,,,,,,,,425.0,425.0,425.0,,,Normal,,,
282509,Neo Discovery 2-Pack Blister [Unlimited Edition],Neo Discovery 2 Pack Blister Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/282509_200w.jpg,3,1434,https://cpt.tcgcsv.com/c0h3,2022-08-16T16:40:06.637,1,,,,,,,,,,,,,,,,,Each 2-pack blister contains 2 Neo Discovery booster packs.,76930883969
451097,"Neo Discovery Theme Deck - ""Wallop""",Neo Discovery Theme Deck Wallop,https://tcgplayer-cdn.tcgplayer.com/product/451097_200w.jpg,3,1434,https://cpt.tcgcsv.com/ZrD5,2022-10-21T17:54:07.937,1,,,,,,,,,,,,,,,,,,
