productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
121011,Pyroar,Pyroar,https://tcgplayer-cdn.tcgplayer.com/product/121011_200w.jpg,3,1815,https://cpt.tcgcsv.com/fq-,2026-01-30T12:09:36.413,1,0.05,0.28,1.49,0.27,0.25,Normal,23/114,Rare,Fire,120,Stage 1,,"[1R] Flame Charge (60)
<br>Search your deck for a Fire Energy card and attach it to this Pokemon. Shuffle your deck afterward.",Wx2,None,2,"[1RR] Incinerate (90)
<br>Before doing damage, discard all Pokemon Tool cards attached to your opponent's Active Pokemon."
121011,Pyroar,Pyroar,https://tcgplayer-cdn.tcgplayer.com/product/121011_200w.jpg,3,1815,https://cpt.tcgcsv.com/fq-,2026-01-30T12:09:36.413,1,0.2,0.5,2.95,0.47,,Reverse Holofoil,23/114,Rare,Fire,120,Stage 1,,"[1R] Flame Charge (60)
<br>Search your deck for a Fire Energy card and attach it to this Pokemon. Shuffle your deck afterward.",Wx2,None,2,"[1RR] Incinerate (90)
<br>Before doing damage, discard all Pokemon Tool cards attached to your opponent's Active Pokemon."
121012,Pyroar BREAK,Pyroar BREAK,https://tcgplayer-cdn.tcgplayer.com/product/121012_200w.jpg,3,1815,https://cpt.tcgcsv.com/gq-,2022-12-19T18:38:19.163,1,2.27,3.6,9.98,3.6,5.4,Holofoil,24/114,Rare BREAK,Fire,160,BREAK Evolution,"<em>Pyroar BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.","[1RR] Kaiser Tackle (180)
<br>This Pokemon does 50 damage to itself.",None,None,0,
121013,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/121013_200w.jpg,3,1815,https://cpt.tcgcsv.com/hq-,2025-12-09T05:19:54.627,1,0.12,0.35,2.47,0.35,0.34,Normal,25/114,Rare,Fire,130,Basic,,"[R] Power Healer (20)
<br>Choose 2 of your Benched Pokemon. Attach a Fire Energy from your discard pile to each of them.",Wx2,None,2,[RRR] Explosive Flame (100)
121013,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/121013_200w.jpg,3,1815,https://cpt.tcgcsv.com/hq-,2025-12-09T05:19:54.627,1,0.21,0.55,2.95,0.59,0.55,Reverse Holofoil,25/114,Rare,Fire,130,Basic,,"[R] Power Healer (20)
<br>Choose 2 of your Benched Pokemon. Attach a Fire Energy from your discard pile to each of them.",Wx2,None,2,[RRR] Explosive Flame (100)
121014,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/121014_200w.jpg,3,1815,https://cpt.tcgcsv.com/jq-,2026-03-09T14:05:29.007,1,0.01,0.19,19.5,0.19,0.09,Normal,27/114,Common,Water,100,Basic,,"[W] Healing Wave
<br>Discard as many cards are you like from your hand. Heal 10 damage from this Pokemon for each card you discarded this way.",Lx2,F-20,1,"[WWW] Dwindling Wave (90-)
<br>This attack does 90 damage minus 10 damage for each damage counter on this Pokemon."
121014,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/121014_200w.jpg,3,1815,https://cpt.tcgcsv.com/jq-,2026-03-09T14:05:29.007,1,0.03,0.34,3.0,0.34,,Reverse Holofoil,27/114,Common,Water,100,Basic,,"[W] Healing Wave
<br>Discard as many cards are you like from your hand. Heal 10 damage from this Pokemon for each card you discarded this way.",Lx2,F-20,1,"[WWW] Dwindling Wave (90-)
<br>This attack does 90 damage minus 10 damage for each damage counter on this Pokemon."
121015,Shellos,Shellos,https://tcgplayer-cdn.tcgplayer.com/product/121015_200w.jpg,3,1815,https://cpt.tcgcsv.com/kq-,2025-12-09T05:15:06.65,1,0.02,0.2,4.0,0.19,,Normal,28/114,Common,Water,70,Basic,,[W] Rain Splash (10),Gx2,None,2,
121015,Shellos,Shellos,https://tcgplayer-cdn.tcgplayer.com/product/121015_200w.jpg,3,1815,https://cpt.tcgcsv.com/kq-,2025-12-09T05:15:06.65,1,0.12,0.35,2.99,0.3,,Reverse Holofoil,28/114,Common,Water,70,Basic,,[W] Rain Splash (10),Gx2,None,2,
121016,Gastrodon,Gastrodon,https://tcgplayer-cdn.tcgplayer.com/product/121016_200w.jpg,3,1815,https://cpt.tcgcsv.com/lq-,2025-10-10T20:47:52.16,1,0.25,0.45,1.71,0.45,,Normal,29/114,Rare,Water,110,Stage 1,,"[W] Stick On (20)
<br>During your opponent's next turn, the Defending Pokemon's attacks costs and retreat cost is increased by 1 Colorless.",Gx2,None,3,"[WWW] Water Pulse (60)
<br>Your opponent's Active Pokemon is now Asleep."
121016,Gastrodon,Gastrodon,https://tcgplayer-cdn.tcgplayer.com/product/121016_200w.jpg,3,1815,https://cpt.tcgcsv.com/lq-,2025-10-10T20:47:52.16,1,0.4,0.74,1.84,0.75,,Reverse Holofoil,29/114,Rare,Water,110,Stage 1,,"[W] Stick On (20)
<br>During your opponent's next turn, the Defending Pokemon's attacks costs and retreat cost is increased by 1 Colorless.",Gx2,None,3,"[WWW] Water Pulse (60)
<br>Your opponent's Active Pokemon is now Asleep."
121017,Oshawott,Oshawott,https://tcgplayer-cdn.tcgplayer.com/product/121017_200w.jpg,3,1815,https://cpt.tcgcsv.com/mq-,2022-12-19T18:39:36.64,1,0.05,0.24,4.0,0.24,0.23,Normal,30/114,Common,Water,60,Basic,,[1W] Water Gun (30),Gx2,None,1,
121017,Oshawott,Oshawott,https://tcgplayer-cdn.tcgplayer.com/product/121017_200w.jpg,3,1815,https://cpt.tcgcsv.com/mq-,2022-12-19T18:39:36.64,1,0.15,0.39,2.49,0.38,,Reverse Holofoil,30/114,Common,Water,60,Basic,,[1W] Water Gun (30),Gx2,None,1,
121018,Dewott,Dewott,https://tcgplayer-cdn.tcgplayer.com/product/121018_200w.jpg,3,1815,https://cpt.tcgcsv.com/nq-,2025-02-05T21:22:03.983,1,0.02,0.2,5.02,0.15,,Normal,31/114,Uncommon,Water,90,Stage 1,,"[1W] Razor Shell (30+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Gx2,None,2,
121018,Dewott,Dewott,https://tcgplayer-cdn.tcgplayer.com/product/121018_200w.jpg,3,1815,https://cpt.tcgcsv.com/nq-,2025-02-05T21:22:03.983,1,0.13,0.4,1.62,0.4,,Reverse Holofoil,31/114,Uncommon,Water,90,Stage 1,,"[1W] Razor Shell (30+)
<br>Flip a coin. If heads, this attack does 20 more damage.",Gx2,None,2,
121019,Samurott,Samurott,https://tcgplayer-cdn.tcgplayer.com/product/121019_200w.jpg,3,1815,https://cpt.tcgcsv.com/pq-,2026-02-17T12:23:58.803,1,0.18,0.36,5.2,0.31,0.32,Normal,32/114,Rare,Water,140,Stage 2,,"[1W] Ultimate Blade (40)
<br>If the damage from this attack reduces your opponent's Active Pokemon's HP to 60 or less, that Pokemon is Knocked Out.",Gx2,None,2,"[1WW] Pike (90)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>"
121019,Samurott,Samurott,https://tcgplayer-cdn.tcgplayer.com/product/121019_200w.jpg,3,1815,https://cpt.tcgcsv.com/pq-,2026-02-17T12:23:58.803,1,0.35,0.7,7.95,0.75,,Reverse Holofoil,32/114,Rare,Water,140,Stage 2,,"[1W] Ultimate Blade (40)
<br>If the damage from this attack reduces your opponent's Active Pokemon's HP to 60 or less, that Pokemon is Knocked Out.",Gx2,None,2,"[1WW] Pike (90)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>"
121020,Clauncher,Clauncher,https://tcgplayer-cdn.tcgplayer.com/product/121020_200w.jpg,3,1815,https://cpt.tcgcsv.com/qq-,2025-01-31T19:40:32.33,1,0.01,0.16,19.5,0.13,0.1,Normal,33/114,Common,Water,60,Basic,,"[W] Double Pincers (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",Gx2,None,1,
121020,Clauncher,Clauncher,https://tcgplayer-cdn.tcgplayer.com/product/121020_200w.jpg,3,1815,https://cpt.tcgcsv.com/qq-,2025-01-31T19:40:32.33,1,0.03,0.25,2.31,0.22,0.23,Reverse Holofoil,33/114,Common,Water,60,Basic,,"[W] Double Pincers (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",Gx2,None,1,
121021,Clawitzer,Clawitzer,https://tcgplayer-cdn.tcgplayer.com/product/121021_200w.jpg,3,1815,https://cpt.tcgcsv.com/rq-,2025-11-20T22:18:41.67,1,0.07,0.28,1.49,0.27,,Normal,34/114,Rare,Water,100,Stage 1,"<b>Ability — Mega Boost</b>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Special Energy card from your hand to 1 of your Mega Evolution Pokemon.",[2W] Crabhammer (60),Gx2,None,2,
121021,Clawitzer,Clawitzer,https://tcgplayer-cdn.tcgplayer.com/product/121021_200w.jpg,3,1815,https://cpt.tcgcsv.com/rq-,2025-11-20T22:18:41.67,1,0.15,0.4,3.75,0.36,,Reverse Holofoil,34/114,Rare,Water,100,Stage 1,"<b>Ability — Mega Boost</b>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Special Energy card from your hand to 1 of your Mega Evolution Pokemon.",[2W] Crabhammer (60),Gx2,None,2,
121022,Clawitzer BREAK,Clawitzer BREAK,https://tcgplayer-cdn.tcgplayer.com/product/121022_200w.jpg,3,1815,https://cpt.tcgcsv.com/sq-,2026-02-17T22:53:52.443,1,1.0,2.81,11.16,2.82,2.87,Holofoil,35/114,Rare BREAK,Water,130,BREAK Evolution,"<em>Clawitzer BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.","[1] Lock-On
<br> The Defending Pokemon can't retreat during your opponent's next turn. During your next turn, if an attack does damage to the Defending Pokemon, that attack does 120 more damage.",None,None,0,
121125,Bergmite,Bergmite,https://tcgplayer-cdn.tcgplayer.com/product/121125_200w.jpg,3,1815,https://cpt.tcgcsv.com/ws-,2025-11-20T21:08:48.603,1,0.01,0.15,1.49,0.15,,Normal,36/114,Common,Water,70,Basic,,"[W] Ice Block
<br>Heal 30 damage from this Pokemon.",Mx2,None,2,[2] Icy Snow (20)
121125,Bergmite,Bergmite,https://tcgplayer-cdn.tcgplayer.com/product/121125_200w.jpg,3,1815,https://cpt.tcgcsv.com/ws-,2025-11-20T21:08:48.603,1,0.05,0.27,4.0,0.27,,Reverse Holofoil,36/114,Common,Water,70,Basic,,"[W] Ice Block
<br>Heal 30 damage from this Pokemon.",Mx2,None,2,[2] Icy Snow (20)
121126,Avalugg,Avalugg,https://tcgplayer-cdn.tcgplayer.com/product/121126_200w.jpg,3,1815,https://cpt.tcgcsv.com/xs-,2022-12-19T18:40:30.83,1,0.16,0.4,19.5,0.4,0.3,Normal,37/114,Rare,Water,120,Stage 1,,"[2] Crunch (30)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Mx2,None,4,"[WWW] Melting Floe
<br>Discard the top 3 cards of your deck. For each Water Energy you discarded this way, discard the top 3 cards of your opponent's deck."
121126,Avalugg,Avalugg,https://tcgplayer-cdn.tcgplayer.com/product/121126_200w.jpg,3,1815,https://cpt.tcgcsv.com/xs-,2022-12-19T18:40:30.83,1,0.35,0.6,2.63,0.6,,Reverse Holofoil,37/114,Rare,Water,120,Stage 1,,"[2] Crunch (30)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Mx2,None,4,"[WWW] Melting Floe
<br>Discard the top 3 cards of your deck. For each Water Energy you discarded this way, discard the top 3 cards of your opponent's deck."
121127,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/121127_200w.jpg,3,1815,https://cpt.tcgcsv.com/zs-,2025-11-20T22:23:18.26,1,0.02,0.23,19.5,0.25,0.09,Normal,38/114,Common,Lightning,60,Basic,,"[1] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,1,[1L] Tackle (20)
121127,Mareep,Mareep,https://tcgplayer-cdn.tcgplayer.com/product/121127_200w.jpg,3,1815,https://cpt.tcgcsv.com/zs-,2025-11-20T22:23:18.26,1,0.18,0.33,5.0,0.34,0.28,Reverse Holofoil,38/114,Common,Lightning,60,Basic,,"[1] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,1,[1L] Tackle (20)
121128,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/121128_200w.jpg,3,1815,https://cpt.tcgcsv.com/Bs-,2025-02-05T21:22:04.093,1,0.03,0.21,4.0,0.21,,Normal,39/114,Uncommon,Lightning,90,Stage 1,,[1] Ram (20),Fx2,M-20,2,"[1LL] Thunder Shock (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
121128,Flaaffy,Flaaffy,https://tcgplayer-cdn.tcgplayer.com/product/121128_200w.jpg,3,1815,https://cpt.tcgcsv.com/Bs-,2025-02-05T21:22:04.093,1,0.22,0.41,2.47,0.41,0.41,Reverse Holofoil,39/114,Uncommon,Lightning,90,Stage 1,,[1] Ram (20),Fx2,M-20,2,"[1LL] Thunder Shock (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed."
121129,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/121129_200w.jpg,3,1815,https://cpt.tcgcsv.com/Cs-,2025-02-05T21:22:04.14,1,0.25,0.68,2.55,0.73,,Holofoil,40/114,Holo Rare,Lightning,140,Stage 2,"<b>Ability — Shocking Light</b>
<br>Once during your turn <em>(before your attack)</em>, you may put 3 damage counters on 1 of your opponent's Pokemon EX.","[1LL] Gigavolt (80+)
<br>Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,2,
121129,Ampharos,Ampharos,https://tcgplayer-cdn.tcgplayer.com/product/121129_200w.jpg,3,1815,https://cpt.tcgcsv.com/Cs-,2025-02-05T21:22:04.14,1,0.56,0.99,2.69,1.08,,Reverse Holofoil,40/114,Holo Rare,Lightning,140,Stage 2,"<b>Ability — Shocking Light</b>
<br>Once during your turn <em>(before your attack)</em>, you may put 3 damage counters on 1 of your opponent's Pokemon EX.","[1LL] Gigavolt (80+)
<br>Flip a coin. If heads, this attack does 40 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.",Fx2,M-20,2,
121130,Joltik,Joltik,https://tcgplayer-cdn.tcgplayer.com/product/121130_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ds-,2025-11-21T18:55:36.35,1,0.01,0.2,4.0,0.24,0.1,Normal,41/114,Common,Lightning,30,Basic,,[L] Attach (10),Fx2,M-20,0,
121130,Joltik,Joltik,https://tcgplayer-cdn.tcgplayer.com/product/121130_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ds-,2025-11-21T18:55:36.35,1,0.08,0.36,5.0,0.38,,Reverse Holofoil,41/114,Common,Lightning,30,Basic,,[L] Attach (10),Fx2,M-20,0,
121131,Galvantula,Galvantula,https://tcgplayer-cdn.tcgplayer.com/product/121131_200w.jpg,3,1815,https://cpt.tcgcsv.com/Fs-,2022-12-19T19:19:57.263,1,0.25,0.49,4.0,0.49,,Normal,42/114,Rare,Lightning Grass,90,Stage 1,,"[1] Double Thread
<br>This attack does 30 damage to 2 of your opponent's Pokemon. Also apply Weakness and Resistance for Benched Pokemon.",Fx2,M-20,1,"[L] Electroweb (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn."
121131,Galvantula,Galvantula,https://tcgplayer-cdn.tcgplayer.com/product/121131_200w.jpg,3,1815,https://cpt.tcgcsv.com/Fs-,2022-12-19T19:19:57.263,1,0.5,1.27,3.59,1.31,,Reverse Holofoil,42/114,Rare,Lightning Grass,90,Stage 1,,"[1] Double Thread
<br>This attack does 30 damage to 2 of your opponent's Pokemon. Also apply Weakness and Resistance for Benched Pokemon.",Fx2,M-20,1,"[L] Electroweb (30)
<br>The Defending Pokemon can't retreat during your opponent's next turn."
121132,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/121132_200w.jpg,3,1815,https://cpt.tcgcsv.com/Gs-,2025-11-20T22:24:06.923,1,0.05,0.21,4.0,0.22,0.18,Normal,43/114,Common,Psychic,60,Basic,,"[1] Come Along
<br>Search your deck for Nidoran F and put it onto your bench. Shuffle your deck afterward.",Px2,None,1,[1P] Peck (20)
121132,Nidoran M,Nidoran M,https://tcgplayer-cdn.tcgplayer.com/product/121132_200w.jpg,3,1815,https://cpt.tcgcsv.com/Gs-,2025-11-20T22:24:06.923,1,0.17,0.4,2.47,0.43,,Reverse Holofoil,43/114,Common,Psychic,60,Basic,,"[1] Come Along
<br>Search your deck for Nidoran F and put it onto your bench. Shuffle your deck afterward.",Px2,None,1,[1P] Peck (20)
121133,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/121133_200w.jpg,3,1815,https://cpt.tcgcsv.com/Hs-,2025-02-05T21:22:04.263,1,0.01,0.2,4.0,0.19,,Normal,44/114,Uncommon,Psychic,80,Stage 1,,[1P] Peck (20),Px2,None,2,"[1PP] Nido Press (40+)
<br>If Nidorina is on your Bench, this attack does 40 more damage."
121133,Nidorino,Nidorino,https://tcgplayer-cdn.tcgplayer.com/product/121133_200w.jpg,3,1815,https://cpt.tcgcsv.com/Hs-,2025-02-05T21:22:04.263,1,0.18,0.53,1.59,0.54,,Reverse Holofoil,44/114,Uncommon,Psychic,80,Stage 1,,[1P] Peck (20),Px2,None,2,"[1PP] Nido Press (40+)
<br>If Nidorina is on your Bench, this attack does 40 more damage."
121134,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/121134_200w.jpg,3,1815,https://cpt.tcgcsv.com/Js-,2025-02-05T21:22:04.31,1,0.37,0.6,4321.0,0.58,,Normal,45/114,Rare,Psychic,150,Stage 2,"<b>Ability — King's Palace</b>
<br>Your Nidoqueen's attacks do 20 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.","[1PP] Power Lariat (60+)
<br>This attack does 30 more damage for each Evolution Pokemon on your Bench.",Px2,None,4,
121134,Nidoking,Nidoking,https://tcgplayer-cdn.tcgplayer.com/product/121134_200w.jpg,3,1815,https://cpt.tcgcsv.com/Js-,2025-02-05T21:22:04.31,1,0.87,2.41,5.19,2.41,,Reverse Holofoil,45/114,Rare,Psychic,150,Stage 2,"<b>Ability — King's Palace</b>
<br>Your Nidoqueen's attacks do 20 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.","[1PP] Power Lariat (60+)
<br>This attack does 30 more damage for each Evolution Pokemon on your Bench.",Px2,None,4,
121135,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/121135_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ks-,2025-02-05T21:22:04.37,1,0.01,0.2,4.0,0.23,,Normal,46/114,Common,Psychic,60,Basic,,"[1] Transfer Pain
<br>Move 1 damage counter from 1 of your Pokemon to 1 of your opponent's Pokemon.",Dx2,F-20,1,
121135,Drifloon,Drifloon,https://tcgplayer-cdn.tcgplayer.com/product/121135_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ks-,2025-02-05T21:22:04.37,1,0.04,0.29,4.0,0.27,,Reverse Holofoil,46/114,Common,Psychic,60,Basic,,"[1] Transfer Pain
<br>Move 1 damage counter from 1 of your Pokemon to 1 of your opponent's Pokemon.",Dx2,F-20,1,
121136,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/121136_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ls-,2026-03-09T14:03:23.333,1,0.01,0.18,5.0,0.17,0.1,Normal,47/114,Uncommon,Psychic,100,Stage 1,,"[2] Eerie Wave (30)
<br>Your opponent's Active Pokemon is now Confused.",Dx2,F-20,1,"[PP] Burst Curse
<br>Discard 2 Energy attached to this Pokemon. Put 8 damage counters on your opponent's Pokemon in any way you like."
121136,Drifblim,Drifblim,https://tcgplayer-cdn.tcgplayer.com/product/121136_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ls-,2026-03-09T14:03:23.333,1,0.15,0.39,2.39,0.35,,Reverse Holofoil,47/114,Uncommon,Psychic,100,Stage 1,,"[2] Eerie Wave (30)
<br>Your opponent's Active Pokemon is now Confused.",Dx2,F-20,1,"[PP] Burst Curse
<br>Discard 2 Energy attached to this Pokemon. Put 8 damage counters on your opponent's Pokemon in any way you like."
121137,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/121137_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ms-,2026-01-02T22:53:19.307,1,0.03,0.16,19.5,0.13,0.09,Normal,48/114,Common,Psychic,50,Basic,,"[1] Slightly Simmer
<br>Search your deck for up to 2 cards and discard them. Shuffle your deck afterward.",Dx2,F-20,1,
121137,Litwick,Litwick,https://tcgplayer-cdn.tcgplayer.com/product/121137_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ms-,2026-01-02T22:53:19.307,1,0.08,0.35,4.0,0.35,,Reverse Holofoil,48/114,Common,Psychic,50,Basic,,"[1] Slightly Simmer
<br>Search your deck for up to 2 cards and discard them. Shuffle your deck afterward.",Dx2,F-20,1,
121138,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/121138_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ns-,2025-11-20T22:21:29.833,1,0.01,0.19,19.5,0.17,0.09,Normal,49/114,Uncommon,Psychic,80,Stage 1,,"[1] Mirror Mirror
<br>Each player either draws or discards until that player has 4 cards in his or her hand. <i>(Your opponent does this first.)</i>",Dx2,F-20,1,"[1P] Flickering Flames (20)
<br>Your opponent's Active Pokemon is now Asleep."
121138,Lampent,Lampent,https://tcgplayer-cdn.tcgplayer.com/product/121138_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ns-,2025-11-20T22:21:29.833,1,0.07,0.43,2.47,0.43,,Reverse Holofoil,49/114,Uncommon,Psychic,80,Stage 1,,"[1] Mirror Mirror
<br>Each player either draws or discards until that player has 4 cards in his or her hand. <i>(Your opponent does this first.)</i>",Dx2,F-20,1,"[1P] Flickering Flames (20)
<br>Your opponent's Active Pokemon is now Asleep."
121139,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/121139_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ps-,2022-12-19T19:21:58.627,1,0.2,0.73,5.39,0.75,0.73,Holofoil,50/114,Holo Rare,Psychic,130,Stage 2,"<b>Ability — Sinister Selection</b>
<br>Once during your turn <em>(before your attack)</em>, you may look at the top 2 cards of your deck and put 1 of them into your hand. Discard the other card.","[1P] Past Friends (10+)
<br>This attack does 10 more damage for each Supporter card in your discard pile.",Dx2,F-20,2,
121139,Chandelure,Chandelure,https://tcgplayer-cdn.tcgplayer.com/product/121139_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ps-,2022-12-19T19:21:58.627,1,0.36,1.27,5.97,1.28,,Reverse Holofoil,50/114,Holo Rare,Psychic,130,Stage 2,"<b>Ability — Sinister Selection</b>
<br>Once during your turn <em>(before your attack)</em>, you may look at the top 2 cards of your deck and put 1 of them into your hand. Discard the other card.","[1P] Past Friends (10+)
<br>This attack does 10 more damage for each Supporter card in your discard pile.",Dx2,F-20,2,
121140,Hoopa,Hoopa,https://tcgplayer-cdn.tcgplayer.com/product/121140_200w.jpg,3,1815,https://cpt.tcgcsv.com/Qs-,2026-03-10T16:36:31.223,1,0.12,0.36,4.0,0.31,,Normal,51/114,Rare,Psychic,130,Basic,,"[1] Hyperspace Punch
<br>This attack does 20 damage to 2 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Px2,None,2,"[PPP] Portal Strike (130)
<br>This Pokemon can't use Portal Strike during your next turn."
121140,Hoopa,Hoopa,https://tcgplayer-cdn.tcgplayer.com/product/121140_200w.jpg,3,1815,https://cpt.tcgcsv.com/Qs-,2026-03-10T16:36:31.223,1,0.16,0.57,5.0,0.57,0.16,Reverse Holofoil,51/114,Rare,Psychic,130,Basic,,"[1] Hyperspace Punch
<br>This attack does 20 damage to 2 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Px2,None,2,"[PPP] Portal Strike (130)
<br>This Pokemon can't use Portal Strike during your next turn."
121141,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/121141_200w.jpg,3,1815,https://cpt.tcgcsv.com/Rs-,2026-03-09T14:04:29.843,1,0.01,0.17,19.5,0.16,0.1,Normal,52/114,Common,Fighting,60,Basic,,"[1] Focus Energy 
<br>During your next turn, this Pokemon's Flop attack's base damage is 50.",Px2,None,1,[F] Flop (10)
121141,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/121141_200w.jpg,3,1815,https://cpt.tcgcsv.com/Rs-,2026-03-09T14:04:29.843,1,0.05,0.32,2.39,0.32,,Reverse Holofoil,52/114,Common,Fighting,60,Basic,,"[1] Focus Energy 
<br>During your next turn, this Pokemon's Flop attack's base damage is 50.",Px2,None,1,[F] Flop (10)
121183,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/121183_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ht-,2022-12-19T19:22:27.177,1,0.15,0.25,4.0,0.25,,Normal,53/114,Rare,Fighting,90,Stage 1,,"[1] Swagger (20)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Px2,None,1,"[FF] Spirited Throw (30+)
<br>If, before doing damage, your opponent's Active Pokemon has more remaining HP than this Pokemon, this attack does 60 more damage."
121183,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/121183_200w.jpg,3,1815,https://cpt.tcgcsv.com/Ht-,2022-12-19T19:22:27.177,1,0.23,0.54,55.0,0.53,,Reverse Holofoil,53/114,Rare,Fighting,90,Stage 1,,"[1] Swagger (20)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Px2,None,1,"[FF] Spirited Throw (30+)
<br>If, before doing damage, your opponent's Active Pokemon has more remaining HP than this Pokemon, this attack does 60 more damage."
121184,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/121184_200w.jpg,3,1815,https://cpt.tcgcsv.com/Jt-,2025-11-20T22:26:57.08,1,0.01,0.15,4.0,0.11,,Normal,54/114,Common,Fighting,70,Basic,,"[1] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,2,[2F] Rolling Tackle (40)
121184,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/121184_200w.jpg,3,1815,https://cpt.tcgcsv.com/Jt-,2025-11-20T22:26:57.08,1,0.1,0.48,2.47,0.48,,Reverse Holofoil,54/114,Common,Fighting,70,Basic,,"[1] Thunder Wave
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",Gx2,None,2,[2F] Rolling Tackle (40)
121185,Probopass,Probopass,https://tcgplayer-cdn.tcgplayer.com/product/121185_200w.jpg,3,1815,https://cpt.tcgcsv.com/Kt-,2022-12-19T19:22:47.357,1,0.09,0.25,4.0,0.19,,Normal,55/114,Rare,Fighting,120,Stage 1,,"[F] Bounce Back (40)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her benched Pokemon.",Gx2,None,4,"[2F] Rock Tomb (80)
<br>The Defending Pokemon can't retreat during your opponent's next turn."
