productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3
92240,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/92240_200w.jpg,3,1481,https://cpt.tcgcsv.com/QVL,2025-02-05T21:17:12.287,1,"Ability - Shining Spirit
<br>Damage from this Pokémon's attacks isn't affected by Weakness or Resistance.",0.21,0.66,3.99,0.73,,Holofoil,63/111,Holo Rare,Fighting,70,Basic,"[F] Flying Press (60)
<br>If your opponent's Active Pokémon isn't a Pokémon-EX, this attack does nothing.",,Lx2,,F-20,
92240,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/92240_200w.jpg,3,1481,https://cpt.tcgcsv.com/QVL,2025-02-05T21:17:12.287,1,"Ability - Shining Spirit
<br>Damage from this Pokémon's attacks isn't affected by Weakness or Resistance.",0.5,0.99,2.57,0.95,,Reverse Holofoil,63/111,Holo Rare,Fighting,70,Basic,"[F] Flying Press (60)
<br>If your opponent's Active Pokémon isn't a Pokémon-EX, this attack does nothing.",,Lx2,,F-20,
92241,Hawlucha EX,Hawlucha EX,https://tcgplayer-cdn.tcgplayer.com/product/92241_200w.jpg,3,1481,https://cpt.tcgcsv.com/RVL,2022-12-22T20:07:23.803,1,"<b>Ability - Strikes Back</b>
<br>If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), put 2 damage counters on the Attacking Pokémon.",7.52,10.44,11.04,11.04,,Holofoil,64/111,Ultra Rare,Fighting,130,Basic,"[2F] Moonsault Stomp (60+)
<br> If any Stadium card is in play, this attack does 40 more damage.",,Lx2,1,F-20,
92242,Drapion,Drapion,https://tcgplayer-cdn.tcgplayer.com/product/92242_200w.jpg,3,1481,https://cpt.tcgcsv.com/SVL,2026-03-09T14:20:50.513,1,,0.1,0.4,19.5,0.43,0.16,Normal,65/111,Rare,Darkness,110,Stage 1,"[D] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 40 more damage.","[2DD] Venomous Fang (80)
<br>Your opponent's Active Pokémon is now Poisoned.",Fx2,3,P-20,
92242,Drapion,Drapion,https://tcgplayer-cdn.tcgplayer.com/product/92242_200w.jpg,3,1481,https://cpt.tcgcsv.com/SVL,2026-03-09T14:20:50.513,1,,0.39,0.72,2.0,0.74,0.97,Reverse Holofoil,65/111,Rare,Darkness,110,Stage 1,"[D] Venoshock (20+)
<br>If your opponent's Active Pokémon is Poisoned, this attack does 40 more damage.","[2DD] Venomous Fang (80)
<br>Your opponent's Active Pokémon is now Poisoned.",Fx2,3,P-20,
92243,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/92243_200w.jpg,3,1481,https://cpt.tcgcsv.com/TVL,2022-12-22T20:07:39.617,1,,0.03,0.25,4.0,0.32,0.25,Normal,66/111,Common,Darkness,60,Basic,[DD] Corkscrew Punch (30),,Fx2,2,P-20,
92243,Scraggy,Scraggy,https://tcgplayer-cdn.tcgplayer.com/product/92243_200w.jpg,3,1481,https://cpt.tcgcsv.com/TVL,2022-12-22T20:07:39.617,1,,0.15,0.54,3.99,0.6,,Reverse Holofoil,66/111,Common,Darkness,60,Basic,[DD] Corkscrew Punch (30),,Fx2,2,P-20,
92244,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/92244_200w.jpg,3,1481,https://cpt.tcgcsv.com/VVL,2022-12-22T20:07:49.903,1,,0.06,0.25,4.0,0.23,,Normal,67/111,Uncommon,Darkness,90,Stage 1,[2] Low Kick (30),"[DD] Machine Gun Headbutt (50x)
<br>Flip 3 coins. This attack does 50 damage times the number of heads. This Pokémon is now Confused.",Fx2,2,P-20,
92244,Scrafty,Scrafty,https://tcgplayer-cdn.tcgplayer.com/product/92244_200w.jpg,3,1481,https://cpt.tcgcsv.com/VVL,2022-12-22T20:07:49.903,1,,0.25,0.8,96.95,0.82,0.52,Reverse Holofoil,67/111,Uncommon,Darkness,90,Stage 1,[2] Low Kick (30),"[DD] Machine Gun Headbutt (50x)
<br>Flip 3 coins. This attack does 50 damage times the number of heads. This Pokémon is now Confused.",Fx2,2,P-20,
92245,Pangoro,Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/92245_200w.jpg,3,1481,https://cpt.tcgcsv.com/WVL,2026-03-05T14:49:10.477,1,,0.22,0.4,19.5,0.35,0.26,Normal,68/111,Rare,Darkness,120,Stage 1,"[1D] Clobber (30+)
<br>You may discard an Item card from your hand. If you do, this attack does 40 more damage.","[2D] Hammer Arm (80)
<br>Discard the top card of your opponent's deck.",Fx2,3,P-20,
92245,Pangoro,Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/92245_200w.jpg,3,1481,https://cpt.tcgcsv.com/WVL,2026-03-05T14:49:10.477,1,,0.24,0.75,7.87,0.76,,Reverse Holofoil,68/111,Rare,Darkness,120,Stage 1,"[1D] Clobber (30+)
<br>You may discard an Item card from your hand. If you do, this attack does 40 more damage.","[2D] Hammer Arm (80)
<br>Discard the top card of your opponent's deck.",Fx2,3,P-20,
92247,Clefairy (69),Clefairy 69,https://tcgplayer-cdn.tcgplayer.com/product/92247_200w.jpg,3,1481,https://cpt.tcgcsv.com/ZVL,2025-12-03T01:45:28.99,1,,0.04,0.27,2.95,0.32,0.25,Normal,69/111,Common,Fairy,60,Basic,"[1] Moonlight
<br>Heal 30 damage from this Pokémon.",[1Y] Pound (20),Mx2,1,D-20,
92247,Clefairy (69),Clefairy 69,https://tcgplayer-cdn.tcgplayer.com/product/92247_200w.jpg,3,1481,https://cpt.tcgcsv.com/ZVL,2025-12-03T01:45:28.99,1,,0.9,1.0,1.11,0.91,,Reverse Holofoil,69/111,Common,Fairy,60,Basic,"[1] Moonlight
<br>Heal 30 damage from this Pokémon.",[1Y] Pound (20),Mx2,1,D-20,
92248,Clefairy (70),Clefairy 70,https://tcgplayer-cdn.tcgplayer.com/product/92248_200w.jpg,3,1481,https://cpt.tcgcsv.com/-VL,2022-12-22T20:08:15.943,1,,0.08,0.36,4.0,0.39,0.18,Normal,70/111,Common,Fairy,60,Basic,"[Y] Moonblast (10)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 10 (before applying Weakness and Resistance).",,Mx2,1,D-20,
92248,Clefairy (70),Clefairy 70,https://tcgplayer-cdn.tcgplayer.com/product/92248_200w.jpg,3,1481,https://cpt.tcgcsv.com/-VL,2022-12-22T20:08:15.943,1,,0.49,0.96,2.3,0.88,,Reverse Holofoil,70/111,Common,Fairy,60,Basic,"[Y] Moonblast (10)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 10 (before applying Weakness and Resistance).",,Mx2,1,D-20,
92249,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/92249_200w.jpg,3,1481,https://cpt.tcgcsv.com/_VL,2022-12-22T20:08:27.173,1,,0.07,0.34,1.5,0.41,,Normal,71/111,Uncommon,Fairy,90,Stage 1,"[1] Follow Me
<br>Switch 1 of your opponent's Benched Pokémon with your opponent's Active Pokémon.","[1Y] Moonblast (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 (before applying Weakness and Resistance).",Mx2,1,D-20,
92249,Clefable,Clefable,https://tcgplayer-cdn.tcgplayer.com/product/92249_200w.jpg,3,1481,https://cpt.tcgcsv.com/_VL,2022-12-22T20:08:27.173,1,,0.56,0.98,2.35,0.98,,Reverse Holofoil,71/111,Uncommon,Fairy,90,Stage 1,"[1] Follow Me
<br>Switch 1 of your opponent's Benched Pokémon with your opponent's Active Pokémon.","[1Y] Moonblast (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokémon is reduced by 30 (before applying Weakness and Resistance).",Mx2,1,D-20,
92250,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/92250_200w.jpg,3,1481,https://cpt.tcgcsv.com/0WL,2023-10-23T09:27:00.99,1,,5.81,8.5,15.0,9.47,,Normal,72/111,Rare,Fairy,90,Stage 1,"[Y] Curly Ribbon (30)
<br>Move 1 Energy attached to your opponent's Active Pokémon to 1 of his or her Benched Pokémon.","[2Y] Echoed Voice (50)
<br>During your next turn, this Pokémon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).",Mx2,1,D-20,
92250,Sylveon,Sylveon,https://tcgplayer-cdn.tcgplayer.com/product/92250_200w.jpg,3,1481,https://cpt.tcgcsv.com/0WL,2023-10-23T09:27:00.99,1,,17.1,31.6,49.99,18.88,,Reverse Holofoil,72/111,Rare,Fairy,90,Stage 1,"[Y] Curly Ribbon (30)
<br>Move 1 Energy attached to your opponent's Active Pokémon to 1 of his or her Benched Pokémon.","[2Y] Echoed Voice (50)
<br>During your next turn, this Pokémon's Echoed Voice attack does 50 more damage (before applying Weakness and Resistance).",Mx2,1,D-20,
92252,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/92252_200w.jpg,3,1481,https://cpt.tcgcsv.com/3WL,2025-02-05T21:17:12.35,1,"Ability - Secret Key
<br>Each of your Fairy Pokémon's Resistance is now -40.",0.11,0.29,4.0,0.26,,Normal,73/111,Uncommon,Fairy,60,Basic,"[1Y] Fairy Lock (30)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,Mx2,1,D-20,
92252,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/92252_200w.jpg,3,1481,https://cpt.tcgcsv.com/3WL,2025-02-05T21:17:12.35,1,"Ability - Secret Key
<br>Each of your Fairy Pokémon's Resistance is now -40.",0.33,1.09,1.62,1.28,,Reverse Holofoil,73/111,Uncommon,Fairy,60,Basic,"[1Y] Fairy Lock (30)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,Mx2,1,D-20,
92253,Dragonite EX,Dragonite EX,https://tcgplayer-cdn.tcgplayer.com/product/92253_200w.jpg,3,1481,https://cpt.tcgcsv.com/5WL,2022-12-22T20:08:58.233,1,"<b>Ability - Bust In</b>
<br>When you play this Pokémon from your hand onto your Bench, you may move any number of basic Energy attached to your Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.",3.75,7.5,15.0,7.47,,Holofoil,74/111,Ultra Rare,Dragon,180,Basic,"[GGL] Jet Sonic (80+)
<br>You may discard an Energy attached to this Pokémon. If you do, this attack does 40 more damage.",,Yx2,3,None,
92254,Dragonite EX (108 Full Art),Dragonite EX 108 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92254_200w.jpg,3,1481,https://cpt.tcgcsv.com/6WL,2026-01-24T00:18:52.183,1,"<b>Ability - Bust In</b>
<br>When you play this Pokémon from your hand onto your Bench, you may move any number of basic Energy attached to your Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.",99.0,129.97,199.99,110.56,,Holofoil,108/111,Ultra Rare,Dragon,180,Basic,"[GGL] Jet Sonic (80+)
<br>You may discard an Energy attached to this Pokémon. If you do, this attack does 40 more damage.",,Yx2,3,None,
92255,Vibrava,Vibrava,https://tcgplayer-cdn.tcgplayer.com/product/92255_200w.jpg,3,1481,https://cpt.tcgcsv.com/7WL,2025-02-05T21:17:12.41,1,,0.07,0.33,1.5,0.38,,Normal,75/111,Uncommon,Dragon,80,Stage 1,"[1] Charge Energy
<br>Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",[GF] Vibration (30),Yx2,1,,
92255,Vibrava,Vibrava,https://tcgplayer-cdn.tcgplayer.com/product/92255_200w.jpg,3,1481,https://cpt.tcgcsv.com/7WL,2025-02-05T21:17:12.41,1,,0.38,0.61,2.32,0.59,,Reverse Holofoil,75/111,Uncommon,Dragon,80,Stage 1,"[1] Charge Energy
<br>Search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Shuffle your deck afterward.",[GF] Vibration (30),Yx2,1,,
92256,Flygon,Flygon,https://tcgplayer-cdn.tcgplayer.com/product/92256_200w.jpg,3,1481,https://cpt.tcgcsv.com/8WL,2022-12-22T20:09:47.62,1,,0.2,0.85,96.95,0.85,0.9,Normal,76/111,Rare,Dragon,130,Stage 2,"[1] Rainbow Shower 
<br>Attach as many basic Energy cards as you like from your hand to your Pokémon in any way you like.","[1GF] Sand Sweep (70)
<br>Heal 30 damage from each of your Pokémon that has any Energy attached to it.",Yx2,1,,
92256,Flygon,Flygon,https://tcgplayer-cdn.tcgplayer.com/product/92256_200w.jpg,3,1481,https://cpt.tcgcsv.com/8WL,2022-12-22T20:09:47.62,1,,0.98,1.7,2.99,1.75,,Reverse Holofoil,76/111,Rare,Dragon,130,Stage 2,"[1] Rainbow Shower 
<br>Attach as many basic Energy cards as you like from your hand to your Pokémon in any way you like.","[1GF] Sand Sweep (70)
<br>Heal 30 damage from each of your Pokémon that has any Energy attached to it.",Yx2,1,,
92257,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/92257_200w.jpg,3,1481,https://cpt.tcgcsv.com/9WL,2022-12-22T20:09:57.613,1,"Ability - Echolocation
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",0.5,0.99,96.95,1.21,0.99,Holofoil,77/111,Holo Rare,Dragon,100,Stage 1,"[1PD] Boomburst
<br>
This attack does 30 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",,Fx2,1,,
92257,Noivern,Noivern,https://tcgplayer-cdn.tcgplayer.com/product/92257_200w.jpg,3,1481,https://cpt.tcgcsv.com/9WL,2022-12-22T20:09:57.613,1,"Ability - Echolocation
<br>If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.",0.6,1.04,2.49,1.39,,Reverse Holofoil,77/111,Holo Rare,Dragon,100,Stage 1,"[1PD] Boomburst
<br>
This attack does 30 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",,Fx2,1,,
92258,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/92258_200w.jpg,3,1481,https://cpt.tcgcsv.com/bWL,2022-12-22T20:10:05.103,1,,0.02,0.23,4.0,0.2,0.19,Normal,78/111,Common,Colorless,90,Basic,"[3] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",,Fx2,3,,
92258,Lickitung,Lickitung,https://tcgplayer-cdn.tcgplayer.com/product/92258_200w.jpg,3,1481,https://cpt.tcgcsv.com/bWL,2022-12-22T20:10:05.103,1,,0.23,0.5,2.63,0.47,,Reverse Holofoil,78/111,Common,Colorless,90,Basic,"[3] Lunge (50)
<br>Flip a coin. If tails, this attack does nothing.",,Fx2,3,,
92259,Lickilicky,Lickilicky,https://tcgplayer-cdn.tcgplayer.com/product/92259_200w.jpg,3,1481,https://cpt.tcgcsv.com/cWL,2022-12-22T20:10:14.42,1,,0.15,0.25,4.0,0.24,,Normal,79/111,Uncommon,Colorless,120,Stage 1,"[3] Knock Off (50)
<br>Discard a random card from your opponent's hand.","[4] Lickichop (60+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",Fx2,4,,
92259,Lickilicky,Lickilicky,https://tcgplayer-cdn.tcgplayer.com/product/92259_200w.jpg,3,1481,https://cpt.tcgcsv.com/cWL,2022-12-22T20:10:14.42,1,,0.25,0.61,1.79,0.62,,Reverse Holofoil,79/111,Uncommon,Colorless,120,Stage 1,"[3] Knock Off (50)
<br>Discard a random card from your opponent's hand.","[4] Lickichop (60+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",Fx2,4,,
92260,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/92260_200w.jpg,3,1481,https://cpt.tcgcsv.com/dWL,2025-12-03T23:36:19.673,1,"Ability - Energy Evolution
<br>When you attach a basic Energy card from your hand to this Pokémon, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon. (This counts as evolving this Pokémon.) Shuffle your deck afterward.",0.26,0.61,3.95,0.73,0.53,Normal,80/111,Common,Colorless,50,Basic,[2] Gnaw (10),,Fx2,1,,
92260,Eevee,Eevee,https://tcgplayer-cdn.tcgplayer.com/product/92260_200w.jpg,3,1481,https://cpt.tcgcsv.com/dWL,2025-12-03T23:36:19.673,1,"Ability - Energy Evolution
<br>When you attach a basic Energy card from your hand to this Pokémon, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon. (This counts as evolving this Pokémon.) Shuffle your deck afterward.",2.45,7.38,15.0,6.84,,Reverse Holofoil,80/111,Common,Colorless,50,Basic,[2] Gnaw (10),,Fx2,1,,
92261,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/92261_200w.jpg,3,1481,https://cpt.tcgcsv.com/fWL,2025-02-05T21:17:12.547,1,,0.05,0.24,1.49,0.23,,Normal,81/111,Common,Colorless,60,Basic,"[2] Big Yawn
<br>Both Active Pokémon are now Asleep.",,Fx2,3,,
92261,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/92261_200w.jpg,3,1481,https://cpt.tcgcsv.com/fWL,2025-02-05T21:17:12.547,1,,0.18,0.43,2.0,0.43,,Reverse Holofoil,81/111,Common,Colorless,60,Basic,"[2] Big Yawn
<br>Both Active Pokémon are now Asleep.",,Fx2,3,,
92262,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/92262_200w.jpg,3,1481,https://cpt.tcgcsv.com/gWL,2025-02-05T21:17:12.593,1,,0.05,0.25,2.03,0.23,,Normal,82/111,Uncommon,Colorless,90,Stage 1,[1] Scratch (20),"[2] Reckless Charge (70)
<br>Flip a coin. If tails, this Pokémon does 20 damage to itself.",Fx2,2,,
92262,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/92262_200w.jpg,3,1481,https://cpt.tcgcsv.com/gWL,2025-02-05T21:17:12.593,1,,0.32,0.45,6.72,0.43,,Reverse Holofoil,82/111,Uncommon,Colorless,90,Stage 1,[1] Scratch (20),"[2] Reckless Charge (70)
<br>Flip a coin. If tails, this Pokémon does 20 damage to itself.",Fx2,2,,
92263,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/92263_200w.jpg,3,1481,https://cpt.tcgcsv.com/hWL,2023-02-06T21:10:59.687,1,,0.23,0.51,3.07,0.48,0.75,Holofoil,83/111,Holo Rare,Colorless,150,Stage 2,"[3] Amnesia (50)
<br>Choose 1 of your opponent's Active Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[4] Knuckle Sandwich (120)
<br>Discard an Energy attached to this Pokémon.",Fx2,4,,
92263,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/92263_200w.jpg,3,1481,https://cpt.tcgcsv.com/hWL,2023-02-06T21:10:59.687,1,,0.22,0.68,96.95,0.7,0.25,Reverse Holofoil,83/111,Holo Rare,Colorless,150,Stage 2,"[3] Amnesia (50)
<br>Choose 1 of your opponent's Active Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[4] Knuckle Sandwich (120)
<br>Discard an Energy attached to this Pokémon.",Fx2,4,,
92264,Patrat,Patrat,https://tcgplayer-cdn.tcgplayer.com/product/92264_200w.jpg,3,1481,https://cpt.tcgcsv.com/jWL,2025-12-09T00:01:59.153,1,,0.05,0.2,19.5,0.19,0.11,Normal,84/111,Common,Colorless,60,Basic,"[1] Safety Check
<br>Look at 1 of your face-down Prize cards.",,Fx2,1,,
92264,Patrat,Patrat,https://tcgplayer-cdn.tcgplayer.com/product/92264_200w.jpg,3,1481,https://cpt.tcgcsv.com/jWL,2025-12-09T00:01:59.153,1,,0.19,0.46,2.47,0.46,0.66,Reverse Holofoil,84/111,Common,Colorless,60,Basic,"[1] Safety Check
<br>Look at 1 of your face-down Prize cards.",,Fx2,1,,
92265,Watchog,Watchog,https://tcgplayer-cdn.tcgplayer.com/product/92265_200w.jpg,3,1481,https://cpt.tcgcsv.com/kWL,2022-12-22T20:11:06.86,1,,0.05,0.34,25.0,0.36,,Normal,85/111,Uncommon,Colorless,80,Stage 1,"[1] Held-Item Inspection
<br>Your opponent reveals his or her hand. Choose an Item card you find there. Your opponent shuffles that card into his or her deck.","[2] Thorough Crunch (30)
<br>Flip 2 coins. For each heads, discard an Energy attached to your opponent's Active Pokémon.",Fx2,1,,
92265,Watchog,Watchog,https://tcgplayer-cdn.tcgplayer.com/product/92265_200w.jpg,3,1481,https://cpt.tcgcsv.com/kWL,2022-12-22T20:11:06.86,1,,0.3,0.61,2.0,0.73,,Reverse Holofoil,85/111,Uncommon,Colorless,80,Stage 1,"[1] Held-Item Inspection
<br>Your opponent reveals his or her hand. Choose an Item card you find there. Your opponent shuffles that card into his or her deck.","[2] Thorough Crunch (30)
<br>Flip 2 coins. For each heads, discard an Energy attached to your opponent's Active Pokémon.",Fx2,1,,
92266,Tornadus,Tornadus,https://tcgplayer-cdn.tcgplayer.com/product/92266_200w.jpg,3,1481,https://cpt.tcgcsv.com/lWL,2022-12-22T20:11:16.123,1,,0.1,0.39,4.0,0.39,0.4,Normal,86/111,Rare,Colorless,110,Basic,"[2] Push Down (20)
<br>You may have your opponent switch his or her Active Pokémon with 1 of his or her Benched Pokémon.","[3] Twister Throw (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 60 more damage.",Lx2,1,F-20,
92266,Tornadus,Tornadus,https://tcgplayer-cdn.tcgplayer.com/product/92266_200w.jpg,3,1481,https://cpt.tcgcsv.com/lWL,2022-12-22T20:11:16.123,1,,0.45,0.75,13.17,0.74,,Reverse Holofoil,86/111,Rare,Colorless,110,Basic,"[2] Push Down (20)
<br>You may have your opponent switch his or her Active Pokémon with 1 of his or her Benched Pokémon.","[3] Twister Throw (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 60 more damage.",Lx2,1,F-20,
92267,Noibat,Noibat,https://tcgplayer-cdn.tcgplayer.com/product/92267_200w.jpg,3,1481,https://cpt.tcgcsv.com/mWL,2022-12-22T20:11:24.34,1,,0.01,0.23,4.0,0.21,,Normal,87/111,Common,Colorless,60,Basic,[1] Tackle (10),[2] Gust (20),Lx2,1,F-20,
92267,Noibat,Noibat,https://tcgplayer-cdn.tcgplayer.com/product/92267_200w.jpg,3,1481,https://cpt.tcgcsv.com/mWL,2022-12-22T20:11:24.34,1,,0.25,0.47,3.99,0.47,,Reverse Holofoil,87/111,Common,Colorless,60,Basic,[1] Tackle (10),[2] Gust (20),Lx2,1,F-20,
92268,Battle Reporter,Battle Reporter,https://tcgplayer-cdn.tcgplayer.com/product/92268_200w.jpg,3,1481,https://cpt.tcgcsv.com/nWL,2025-02-05T21:17:12.657,1,Draw cards until you have the same number of cards in your hand as your opponent.,0.06,0.24,1.53,0.2,0.2,Normal,88/111,Uncommon,Supporter,,,,,,,,
92268,Battle Reporter,Battle Reporter,https://tcgplayer-cdn.tcgplayer.com/product/92268_200w.jpg,3,1481,https://cpt.tcgcsv.com/nWL,2025-02-05T21:17:12.657,1,Draw cards until you have the same number of cards in your hand as your opponent.,0.25,0.49,2.49,0.44,,Reverse Holofoil,88/111,Uncommon,Supporter,,,,,,,,
92269,Battle Reporter (109 Full Art),Battle Reporter 109 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92269_200w.jpg,3,1481,https://cpt.tcgcsv.com/pWL,2026-01-24T00:11:49.79,1,Draw cards until you have the same number of cards in your hand as your opponent.,7.05,11.99,4321.0,14.02,14.16,Holofoil,109/111,Ultra Rare,Supporter,,,,,,,,
92270,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/92270_200w.jpg,3,1481,https://cpt.tcgcsv.com/qWL,2025-12-03T01:46:53.55,1,Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.,0.1,0.25,19.5,0.21,0.15,Normal,89/111,Uncommon,Item,,,,,,,,
92270,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/92270_200w.jpg,3,1481,https://cpt.tcgcsv.com/qWL,2025-12-03T01:46:53.55,1,Move a basic Energy card attached to 1 of your Pokémon to another of your Pokémon.,0.2,0.63,3.49,0.61,,Reverse Holofoil,89/111,Uncommon,Item,,,,,,,,
92271,Fighting Stadium,Fighting Stadium,https://tcgplayer-cdn.tcgplayer.com/product/92271_200w.jpg,3,1481,https://cpt.tcgcsv.com/rWL,2025-02-05T21:17:12.783,1,The attacks of each Fighting Pokémon in play (both yours and your opponent's) do 20 more damage to the Defending Pokémon-EX (before applying Weakness and Resistance).,0.01,0.25,5.0,0.23,,Normal,90/111,Uncommon,Stadium,,,,,,,,
92271,Fighting Stadium,Fighting Stadium,https://tcgplayer-cdn.tcgplayer.com/product/92271_200w.jpg,3,1481,https://cpt.tcgcsv.com/rWL,2025-02-05T21:17:12.783,1,The attacks of each Fighting Pokémon in play (both yours and your opponent's) do 20 more damage to the Defending Pokémon-EX (before applying Weakness and Resistance).,0.2,0.5,2.0,0.46,0.5,Reverse Holofoil,90/111,Uncommon,Stadium,,,,,,,,
92272,Focus Sash,Focus Sash,https://tcgplayer-cdn.tcgplayer.com/product/92272_200w.jpg,3,1481,https://cpt.tcgcsv.com/sWL,2023-07-31T04:02:36.757,1,"If the Fighting Pokémon this card is attached to has full HP and would be Knocked Out by damage from an opponent's attack, that Pokémon is not Knocked Out and its remaining HP becomes 10 instead. Then, discard this card.",0.34,0.56,1.99,0.59,,Normal,91/111,Uncommon,Tool,,,,,,,,
92272,Focus Sash,Focus Sash,https://tcgplayer-cdn.tcgplayer.com/product/92272_200w.jpg,3,1481,https://cpt.tcgcsv.com/sWL,2023-07-31T04:02:36.757,1,"If the Fighting Pokémon this card is attached to has full HP and would be Knocked Out by damage from an opponent's attack, that Pokémon is not Knocked Out and its remaining HP becomes 10 instead. Then, discard this card.",0.65,1.29,96.95,1.3,,Reverse Holofoil,91/111,Uncommon,Tool,,,,,,,,
92273,Fossil Researcher,Fossil Researcher,https://tcgplayer-cdn.tcgplayer.com/product/92273_200w.jpg,3,1481,https://cpt.tcgcsv.com/tWL,2022-12-22T20:12:04.36,1,Search your deck for up to 2 in any combination of Amaura or Tyrunt and put them onto your bench. Shuffle your deck afterward.,0.07,0.25,2.33,0.25,,Normal,92/111,Uncommon,Supporter,,,,,,,,
92273,Fossil Researcher,Fossil Researcher,https://tcgplayer-cdn.tcgplayer.com/product/92273_200w.jpg,3,1481,https://cpt.tcgcsv.com/tWL,2022-12-22T20:12:04.36,1,Search your deck for up to 2 in any combination of Amaura or Tyrunt and put them onto your bench. Shuffle your deck afterward.,0.23,0.49,1.6,0.45,0.35,Reverse Holofoil,92/111,Uncommon,Supporter,,,,,,,,
92274,Fossil Researcher (110 Full Art),Fossil Researcher 110 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92274_200w.jpg,3,1481,https://cpt.tcgcsv.com/vWL,2026-01-24T00:20:29.127,1,Search your deck for up to 2 in any combination of Amaura or Tyrunt and put them onto your bench. Shuffle your deck afterward.,9.99,27.92,4321.0,20.75,13.99,Holofoil,110/111,Ultra Rare,Supporter,,,,,,,,
92275,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/92275_200w.jpg,3,1481,https://cpt.tcgcsv.com/wWL,2022-12-22T20:12:12.937,1,Remove all Special Conditions from your Active Pokémon.,0.05,0.23,1.49,0.21,,Normal,93/111,Uncommon,Item,,,,,,,,
92275,Full Heal,Full Heal,https://tcgplayer-cdn.tcgplayer.com/product/92275_200w.jpg,3,1481,https://cpt.tcgcsv.com/wWL,2022-12-22T20:12:12.937,1,Remove all Special Conditions from your Active Pokémon.,0.07,0.39,2.33,0.34,,Reverse Holofoil,93/111,Uncommon,Item,,,,,,,,
