productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance
684396,Telepathic Psychic Energy,Telepathic Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/684396_200w.jpg,3,24587,https://cpt.tcgcsv.com/XMt7,2026-03-17T16:34:53.62,0,"As long as this card is attached to a Pokémon, it provides [P] Energy.<br>When you attach this card from your hand to a [P] Pokémon, search your deck for up to 2 Basic [P] Pokémon and put them onto your Bench. Then, shuffle your deck.",,,,,,,Rare,088/088,Special Psychic Energy,,,,,,,
684397,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/684397_200w.jpg,3,24587,https://cpt.tcgcsv.com/ZMt7,2026-03-17T16:34:53.713,0,,,,,,,,Common,001/088,Grass,60,Basic,"[G] Gooey Thread (10)<br> During your opponent's next turn, the Defending Pokémon can't retreat.",,Rx2,1,
684398,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/684398_200w.jpg,3,24587,https://cpt.tcgcsv.com/-Mt7,2026-03-17T16:34:53.827,0,,,,,,,,Common,002/088,Grass,110,Stage 1,"[G] Poison Ring (50)<br> Your opponent's Active Pokémon is now Poisoned. During your opponent’s next turn, that Pokémon can't retreat.",,Rx2,1,
684399,Shaymin,Shaymin,https://tcgplayer-cdn.tcgplayer.com/product/684399_200w.jpg,3,24587,https://cpt.tcgcsv.com/_Mt7,2026-03-17T16:34:53.937,0,,,,,,,,Uncommon,003/088,Grass,70,Basic,"[G] Send Flowers<br> Search your deck for an Energy card and attach it to 1 of your Benched Grass Pokémon. Then, shuffle your deck.",[G] Leaf Step (30),Rx2,0,
684400,Snivy,Snivy,https://tcgplayer-cdn.tcgplayer.com/product/684400_200w.jpg,3,24587,https://cpt.tcgcsv.com/0Nt7,2026-03-17T16:34:54.06,0,,,,,,,,Common,004/088,Grass,70,Basic,[G] Reckless Charge (30)<br> This Pokémon also does 10 damage to itself.,,Rx2,1,
684401,Servine,Servine,https://tcgplayer-cdn.tcgplayer.com/product/684401_200w.jpg,3,24587,https://cpt.tcgcsv.com/2Nt7,2026-03-17T16:34:54.17,0,,,,,,,,Common,005/088,Grass,100,Stage 1,[G] Solar Cutter (40),,Rx2,1,
684402,Serperior,Serperior,https://tcgplayer-cdn.tcgplayer.com/product/684402_200w.jpg,3,24587,https://cpt.tcgcsv.com/3Nt7,2026-03-17T16:34:54.263,0,,,,,,,,Rare,006/088,Grass,160,Stage 2,[G] Regal Command (20x)<br> This attack does 20 damage for each of your Pokémon in play.,"[GGG] Solar Coiling (100+)<br> If Rosa's Encouragement is in your discard pile, this attack does 150 more damage.",Rx2,2,
684403,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/684403_200w.jpg,3,24587,https://cpt.tcgcsv.com/5Nt7,2026-03-17T16:34:54.377,0,,,,,,,,Common,066/088,Colorless,60,Basic,"[C] Chirp<br> Search your deck for up to 2 Pokémon with Fighting Resistance, reveal them, and put them into your hand. Then, shuffle your deck.",[CC] Peck (20),Lx2,1,F-30
684404,Fletchinder,Fletchinder,https://tcgplayer-cdn.tcgplayer.com/product/684404_200w.jpg,3,24587,https://cpt.tcgcsv.com/6Nt7,2026-03-17T16:34:54.487,0,,,,,,,,Common,013/088,Fire,90,Stage 1,[RR] Flare (60),,Lx2,1,F-30
684405,Talonflame - 014/088,Talonflame 014 088,https://tcgplayer-cdn.tcgplayer.com/product/684405_200w.jpg,3,24587,https://cpt.tcgcsv.com/7Nt7,2026-03-17T16:34:54.627,0,"<strong>Ability: Sky Hunt</strong> Once during your turn, you may use this Ability. Flip a coin. If heads, discard a random card from your opponent's hand.",,,,,,,Uncommon,014/088,Fire,150,Stage 2,[RR] Fire Wing (110),,Lx2,1,F-30
684406,Talonflame - 091/088,Talonflame 091 088,https://tcgplayer-cdn.tcgplayer.com/product/684406_200w.jpg,3,24587,https://cpt.tcgcsv.com/8Nt7,2026-03-17T16:34:54.737,0,"<strong>Ability: Sky Hunt</strong> Once during your turn, you may use this Ability. Flip a coin. If heads, discard a random card from your opponent's hand.",,,,,,,Shiny Rare,091/088,Fire,150,Stage 2,[RR] Fire Wing (110),,Lx2,1,F-30
684407,Turtonator,Turtonator,https://tcgplayer-cdn.tcgplayer.com/product/684407_200w.jpg,3,24587,https://cpt.tcgcsv.com/9Nt7,2026-03-17T16:34:54.833,0,"<strong>Ability: Shell Spikes</strong> If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon <em>(even if this Pokémon is Knocked Out)</em>, discard an Energy from the Attacking Pokémon.",,,,,,,Uncommon,017/088,Fire,120,Basic,"[RRC] Heat Breath (80+)<br> Flip a coin. If heads, this attack does 80 more damage.",,Wx2,2,
684408,Volcanion,Volcanion,https://tcgplayer-cdn.tcgplayer.com/product/684408_200w.jpg,3,24587,https://cpt.tcgcsv.com/bNt7,2026-03-17T16:34:54.943,0,,,,,,,,Uncommon,025/088,Water,130,Basic,[WC] Strength (50),[WWC] Powerful Steam (90x)<br> Flip a coin for each Water Energy attached to this Pokémon. This attack does 90 damage for each heads.,Lx2,3,
684409,Shinx,Shinx,https://tcgplayer-cdn.tcgplayer.com/product/684409_200w.jpg,3,24587,https://cpt.tcgcsv.com/cNt7,2026-03-17T16:34:55.083,0,,,,,,,,Common,026/088,Lightning,70,Basic,[L] Double Scratch (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,,Fx2,1,
684410,Luxio,Luxio,https://tcgplayer-cdn.tcgplayer.com/product/684410_200w.jpg,3,24587,https://cpt.tcgcsv.com/dNt7,2026-03-17T16:34:55.193,0,"<strong>Ability: Fighting Roar</strong> If your opponent's Active Pokémon is a Pokémon ex, this Pokémon can evolve during your first turn or the turn you play it.",,,,,,,Uncommon,027/088,Lightning,90,Stage 1,[LC] Static Shock (40),,Fx2,1,
684411,Luxray,Luxray,https://tcgplayer-cdn.tcgplayer.com/product/684411_200w.jpg,3,24587,https://cpt.tcgcsv.com/fNt7,2026-03-17T16:34:55.38,0,,,,,,,,Rare,028/088,Lightning,150,Stage 2,[LC] Incessant Onslaught (70x)<br> This attack does 70 damage for each Prize card you have taken.,[LLC] Strong Volt (200)<br> Discard 2 Energy from this Pokémon.,Fx2,0,
684412,Dedenne - 029/088,Dedenne 029 088,https://tcgplayer-cdn.tcgplayer.com/product/684412_200w.jpg,3,24587,https://cpt.tcgcsv.com/gNt7,2026-03-17T16:34:55.497,0,,,,,,,,Common,029/088,Lightning,70,Basic,[L] Tail Generator<br> Choose Basic Lightning Energy cards from your discard pile up to the amount of Energy attached to all of your opponent's Pokémon and attach them to your Lightning Pokémon in any way you like.,"[LC] Thunder Shock (30)<br> Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,1,
684413,Dedenne - 093/088,Dedenne 093 088,https://tcgplayer-cdn.tcgplayer.com/product/684413_200w.jpg,3,24587,https://cpt.tcgcsv.com/hNt7,2026-03-17T16:34:55.623,0,,,,,,,,Shiny Rare,093/088,Lightning,70,Basic,[L] Tail Generator<br> Choose Basic Lightning Energy cards from your discard pile up to the amount of Energy attached to all of your opponent's Pokémon and attach them to your Lightning Pokémon in any way you like.,"[LC] Thunder Shock (30)<br> Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Fx2,1,
684414,Clefairy - 030/088,Clefairy 030 088,https://tcgplayer-cdn.tcgplayer.com/product/684414_200w.jpg,3,24587,https://cpt.tcgcsv.com/jNt7,2026-03-17T16:34:55.733,0,,,,,,,,Common,030/088,Psychic,70,Basic,[P] Follow Me<br> Switch in 1 of your opponent's Benched Pokémon to the Active Spot.,[PP] Flop (30),Mx2,1,
684415,Clefairy - 094/088,Clefairy 094 088,https://tcgplayer-cdn.tcgplayer.com/product/684415_200w.jpg,3,24587,https://cpt.tcgcsv.com/kNt7,2026-03-17T16:34:55.843,0,,,,,,,,Shiny Rare,094/088,Psychic,70,Basic,[P] Follow Me<br> Switch in 1 of your opponent's Benched Pokémon to the Active Spot.,[PP] Flop (30),Mx2,1,
684416,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/684416_200w.jpg,3,24587,https://cpt.tcgcsv.com/lNt7,2026-03-17T16:34:55.937,0,,,,,,,,Common,032/088,Psychic,110,Basic,"[PC] Double Eater (60x)<br> Discard up to 2 Energy cards from your hand, and this attack does 60 damage for each card you discarded in this way.",,Mx2,2,
684417,Espurr - 033/088,Espurr 033 088,https://tcgplayer-cdn.tcgplayer.com/product/684417_200w.jpg,3,24587,https://cpt.tcgcsv.com/mNt7,2026-03-17T16:34:56.063,0,,,,,,,,Common,033/088,Psychic,60,Basic,[C] Nap<br> Heal 20 damage from this Pokémon.,[P] Stampede (10),Dx2,1,F-30
684418,Espurr - 095/088,Espurr 095 088,https://tcgplayer-cdn.tcgplayer.com/product/684418_200w.jpg,3,24587,https://cpt.tcgcsv.com/nNt7,2026-03-17T16:34:56.193,0,,,,,,,,Shiny Rare,095/088,Psychic,60,Basic,[C] Nap<br> Heal 20 damage from this Pokémon.,[P] Stampede (10),Dx2,1,F-30
684419,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/684419_200w.jpg,3,24587,https://cpt.tcgcsv.com/pNt7,2026-03-17T16:34:56.27,0,,,,,,,,Uncommon,034/088,Psychic,100,Stage 1,[P] Perplex<br> Your opponent's Active Pokémon is now Confused.,[P] Psychic (30+)<br> This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.,Dx2,1,F-30
684420,Spritzee,Spritzee,https://tcgplayer-cdn.tcgplayer.com/product/684420_200w.jpg,3,24587,https://cpt.tcgcsv.com/qNt7,2026-03-17T16:34:56.413,0,,,,,,,,Common,035/088,Psychic,70,Basic,[C] Sweet Scent<br> Heal 30 damage from 1 of your Pokémon.,[P] Ram (10),Mx2,1,
684421,Aromatisse,Aromatisse,https://tcgplayer-cdn.tcgplayer.com/product/684421_200w.jpg,3,24587,https://cpt.tcgcsv.com/rNt7,2026-03-17T16:34:56.557,0,"<strong>Ability: Scent Collection</strong> Once during your turn, you may use this Ability. Search your deck for up to 2 Basic Psychic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",,,,,,,Uncommon,036/088,Psychic,120,Stage 1,[PC] Draining Kiss (50)<br> Heal 30 damage from this Pokémon.,,Mx2,1,
684422,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/684422_200w.jpg,3,24587,https://cpt.tcgcsv.com/sNt7,2026-03-17T16:34:56.697,0,,,,,,,,Common,037/088,Fighting,90,Basic,[FF] Rolling Rocks (40),,Gx2,3,
684423,Probopass - 038/088,Probopass 038 088,https://tcgplayer-cdn.tcgplayer.com/product/684423_200w.jpg,3,24587,https://cpt.tcgcsv.com/tNt7,2026-03-17T16:34:56.823,0,,,,,,,,Common,038/088,Fighting,140,Stage 1,[FF] Rolling Rocks (60),[FFFC] Obliterating Nose (260)<br> Discard 3 Energy from this Pokémon.,Gx2,3,
684424,Probopass - 096/088,Probopass 096 088,https://tcgplayer-cdn.tcgplayer.com/product/684424_200w.jpg,3,24587,https://cpt.tcgcsv.com/vNt7,2026-03-17T16:34:56.963,0,,,,,,,,Shiny Rare,096/088,Fighting,140,Stage 1,[FF] Rolling Rocks (60),[FFFC] Obliterating Nose (260)<br> Discard 3 Energy from this Pokémon.,Gx2,3,
684425,Hippopotas,Hippopotas,https://tcgplayer-cdn.tcgplayer.com/product/684425_200w.jpg,3,24587,https://cpt.tcgcsv.com/wNt7,2026-03-17T16:34:57.073,0,,,,,,,,Common,039/088,Fighting,100,Basic,"[F] Sand Attack (10)<br> During your opponent's next turn, if the Defending Pokémon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.",[FCC] Bite (60),Gx2,4,
684426,Hippowdon,Hippowdon,https://tcgplayer-cdn.tcgplayer.com/product/684426_200w.jpg,3,24587,https://cpt.tcgcsv.com/xNt7,2026-03-17T16:34:57.213,0,,,,,,,,Uncommon,040/088,Fighting,150,Stage 1,"[FFC] Twister Spewing (80)<br> If you played Tarragon from your hand during this turn, discard the top 3 cards of your opponent's deck.",[FFCC] Heavy Impact (130),Gx2,4,
684427,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/684427_200w.jpg,3,24587,https://cpt.tcgcsv.com/zNt7,2026-03-17T16:34:57.347,0,,,,,,,,Rare,041/088,Fighting,120,Basic,[FF] Rock Tumble (50)<br> This attack's damage isn't affected by Resistance.,[FFC] Screw Knuckle (120)<br> Put an Energy attached to this Pokémon into your hand.,Gx2,1,
684428,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/684428_200w.jpg,3,24587,https://cpt.tcgcsv.com/BNt7,2026-03-17T16:34:57.48,0,,,,,,,,Common,046/088,Fighting,70,Basic,"[F] Vengeful Kick (30+)<br> If your Benched Pokémon have any damage counters on them, this attack does 60 more damage.",,Px2,0,
684429,Gastly,Gastly,https://tcgplayer-cdn.tcgplayer.com/product/684429_200w.jpg,3,24587,https://cpt.tcgcsv.com/CNt7,2026-03-17T16:34:57.687,0,,,,,,,,Common,048/088,Darkness,70,Basic,"[D] Surprise Attack (30)<br> Flip a coin. If tails, this attack does nothing.",,Fx2,1,
684430,Haunter,Haunter,https://tcgplayer-cdn.tcgplayer.com/product/684430_200w.jpg,3,24587,https://cpt.tcgcsv.com/DNt7,2026-03-17T16:34:57.827,0,,,,,,,,Common,049/088,Darkness,100,Stage 1,[D] Haunt<br> Place 3 damage counters on your opponent's Active Pokémon.,,Fx2,1,
684431,Gengar,Gengar,https://tcgplayer-cdn.tcgplayer.com/product/684431_200w.jpg,3,24587,https://cpt.tcgcsv.com/FNt7,2026-03-17T16:34:57.967,0,"<strong>Ability: Infinite Shadow</strong> If this Pokémon is Knocked Out by damage from an attack from your opponent's Pokémon, put it into your hand instead of the discard pile. <em>(Discard all attached cards.)</em>",,,,,,,Rare,050/088,Darkness,130,Stage 2,[D] Mind Jack (10+)<br> This attack does 30 more damage for each of your opponent's Benched Pokémon.,,Fx2,1,
684432,Skorupi,Skorupi,https://tcgplayer-cdn.tcgplayer.com/product/684432_200w.jpg,3,24587,https://cpt.tcgcsv.com/GNt7,2026-03-17T16:34:58.18,0,,,,,,,,Common,051/088,Darkness,80,Basic,[DD] Poison Jab (20)<br> Your opponent's Active Pokémon is now Poisoned.,,Fx2,2,
684433,Drapion - 052/088,Drapion 052 088,https://tcgplayer-cdn.tcgplayer.com/product/684433_200w.jpg,3,24587,https://cpt.tcgcsv.com/HNt7,2026-03-17T16:34:58.323,0,,,,,,,,Uncommon,052/088,Darkness,140,Stage 1,[DD] Wrack Down (60),[DDD] Hazardous Tail (100)<br> This Pokémon also does 70 damage to itself. Your opponent's Active Pokémon is now Paralyzed and Poisoned.,Fx2,3,
684434,Drapion - 097/088,Drapion 097 088,https://tcgplayer-cdn.tcgplayer.com/product/684434_200w.jpg,3,24587,https://cpt.tcgcsv.com/JNt7,2026-03-17T16:34:58.467,0,,,,,,,,Shiny Rare,097/088,Darkness,140,Stage 1,[DD] Wrack Down (60),[DDD] Hazardous Tail (100)<br> This Pokémon also does 70 damage to itself. Your opponent's Active Pokémon is now Paralyzed and Poisoned.,Fx2,3,
684435,Chien-Pao,Chien Pao,https://tcgplayer-cdn.tcgplayer.com/product/684435_200w.jpg,3,24587,https://cpt.tcgcsv.com/KNt7,2026-03-17T16:34:58.567,0,,,,,,,,Rare,054/088,Darkness,120,Basic,[D] Strafe (20)<br> You may switch this Pokémon with 1 of your Benched Pokémon.,"[DDC] Rising Blade (80+)<br> If your opponent's Active Pokémon is a Pokémon ex, this attack does 80 more damage.",Gx2,1,
684436,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/684436_200w.jpg,3,24587,https://cpt.tcgcsv.com/LNt7,2026-03-17T16:34:58.747,0,,,,,,,,Common,059/088,Metal,70,Basic,"[M] Memory Lock (30)<br> Choose 1 of your opponent's Active Pokémon's attacks. During your opponent's next turn, that Pokémon can't use that attack.",,Rx2,1,G-30
684437,Rattata,Rattata,https://tcgplayer-cdn.tcgplayer.com/product/684437_200w.jpg,3,24587,https://cpt.tcgcsv.com/MNt7,2026-03-17T16:34:58.883,0,,,,,,,,Common,060/088,Colorless,40,Basic,[C] Take Down (30)<br> This Pokémon also does 10 damage to itself.,,Fx2,1,
684438,Raticate - 061/088,Raticate 061 088,https://tcgplayer-cdn.tcgplayer.com/product/684438_200w.jpg,3,24587,https://cpt.tcgcsv.com/NNt7,2026-03-17T16:34:59.04,0,,,,,,,,Uncommon,061/088,Colorless,90,Stage 1,"[C] Scrape Off (20)<br> Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",[C] Retaliatory Incisors (40x)<br> This attack does 40 damage for each damage counter on all of your Benched Rattata.,Fx2,1,
684439,Raticate - 099/088,Raticate 099 088,https://tcgplayer-cdn.tcgplayer.com/product/684439_200w.jpg,3,24587,https://cpt.tcgcsv.com/PNt7,2026-03-17T16:34:59.197,0,,,,,,,,Shiny Rare,099/088,Colorless,90,Stage 1,"[C] Scrape Off (20)<br> Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",[C] Retaliatory Incisors (40x)<br> This attack does 40 damage for each damage counter on all of your Benched Rattata.,Fx2,1,
684440,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/684440_200w.jpg,3,24587,https://cpt.tcgcsv.com/QNt7,2026-03-17T16:34:59.313,0,,,,,,,,Common,063/088,Colorless,160,Basic,"[C] Gormandizer<br> Flip a coin until you get tails. Search your deck for an amount of Basic Energy up to the number of heads and attach it to this Pokémon. Then, shuffle your deck.",[CCCC] Collapse (160)<br> This Pokémon is now Asleep.,Fx2,4,
684441,Bunnelby,Bunnelby,https://tcgplayer-cdn.tcgplayer.com/product/684441_200w.jpg,3,24587,https://cpt.tcgcsv.com/RNt7,2026-03-17T16:34:59.5,0,,,,,,,,Common,064/088,Colorless,70,Basic,[C] Smash Kick (10),,Fx2,1,
684442,Diggersby,Diggersby,https://tcgplayer-cdn.tcgplayer.com/product/684442_200w.jpg,3,24587,https://cpt.tcgcsv.com/SNt7,2026-03-17T16:34:59.703,0,,,,,,,,Uncommon,065/088,Colorless,150,Stage 1,[C] Earthquake (140)<br> This attack also does 30 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,[CCC] Whap Down (100),Fx2,4,
684443,Furfrou,Furfrou,https://tcgplayer-cdn.tcgplayer.com/product/684443_200w.jpg,3,24587,https://cpt.tcgcsv.com/TNt7,2026-03-17T16:34:59.89,0,,,,,,,,Common,067/088,Colorless,90,Basic,[C] Hand Trim<br> Discard random cards from your opponent's hand until they have 5 cards in their hand.,[C] Headbutt (30),Fx2,1,
