productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extCardText,extAttack3,extAttack4
234276,Cherrim - SWSH088 (Prerelease),Cherrim SWSH088 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234276_200w.jpg,3,2545,https://cpt.tcgcsv.com/xKT2,2024-04-08T16:28:20.747,1,SWSH088,Promo,Grass,80,Stage 1,[2G] Seed Bomb (70),Rx2,None,2,23.95,25.16,498.2,14.88,49.99,Holofoil,,"<strong>Ability — Spring Bloom</strong>                                             
<br>As often as you like during your turn, you may attach a G Energy card from your hand to 1 of your Pokemon that doesn't have a Rule Box <em>(Pokemon V, Pokemon-GX, etc. have Rule Boxes).</em>",,
234277,Octillery - SWSH089 (Prerelease),Octillery SWSH089 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234277_200w.jpg,3,2545,https://cpt.tcgcsv.com/zKT2,2026-02-12T20:27:30.733,1,SWSH089,Promo,Water,110,Stage 1,[2W] Waterfall (50),Lx2,None,2,3.0,4.84,30.0,4.77,4.98,Holofoil,,"<strong>Ability — Rapid Strike Search</strong>
<br>Once during your turn, you may search your deck for a Rapid Strike card, reveal it, and put it into your hand. Then, shuffle your deck. You can't use more than 1 Rapid Strike Search Ability each turn.",,
234278,Houndoom - SWSH090 (Prerelease),Houndoom SWSH090 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234278_200w.jpg,3,2545,https://cpt.tcgcsv.com/BKT2,2026-02-23T18:56:09.18,1,SWSH090,Promo,Darkness,130,Stage 1,[1D] Darkness Fang (50),Gx2,None,2,6.95,19.95,96.95,9.5,38.99,Holofoil,,"<strong>Ability — Single Strike Roar</strong>
<br>Once during your turn, you may search your deck for a Single Strike Energy card and attach it to 1 of your Single Strike Pokemon. Then, shuffle your deck. If you attached Energy to a Pokemon in this way, put 2 damage counters on that Pokemon.",,
234279,Bronzong - SWSH091 (Prerelease),Bronzong SWSH091 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/234279_200w.jpg,3,2545,https://cpt.tcgcsv.com/CKT2,2026-02-17T19:49:49.003,1,SWSH091,Promo,Metal,110,Stage 1,[1MM] Zen Headbutt (70),Rx2,G-30,3,1.99,3.2,25.0,3.13,3.19,Holofoil,,"<strong>Ability — Metal Transfer</strong>
<br>As often as you like during your turn, you may move a Metal Energy from 1 of your Pokemon to another of your Pokemon.",,
234282,Charmander - SWSH092,Charmander SWSH092,https://tcgplayer-cdn.tcgplayer.com/product/234282_200w.jpg,3,2545,https://cpt.tcgcsv.com/GKT2,2026-02-12T20:11:39.693,1,SWSH092,Promo,Fire,70,Basic,"[R] Collect
<br>Draw a card.",Wx2,None,1,0.75,2.0,99.0,2.11,5.0,Holofoil,[RR] Flare (30),,,
234283,Arrokuda - SWSH093,Arrokuda SWSH093,https://tcgplayer-cdn.tcgplayer.com/product/234283_200w.jpg,3,2545,https://cpt.tcgcsv.com/HKT2,2021-03-19T04:03:23.62,1,SWSH093,Promo,Water,60,Basic,"[1] Flock
<br>Search your deck for up to 2 Arrokuda and put them onto your Bench. Then, shuffle your deck.",Lx2,None,1,0.03,0.3,7.77,0.34,,Holofoil,[1W] Peck (20),,,
234284,Jolteon - SWSH094,Jolteon SWSH094,https://tcgplayer-cdn.tcgplayer.com/product/234284_200w.jpg,3,2545,https://cpt.tcgcsv.com/JKT2,2025-11-21T19:46:37.133,1,SWSH094,Promo,Lightning,100,Stage 1,"[L] Energize
<br>Attach a L Energy card from your discard pile to this Pokemon.",Fx2,None,0,2.18,3.11,27.99,2.85,3.99,Holofoil,"[1LL] Thunder (160)
<br>This Pokemon also does 30 damage to itself.",,,
234287,Eevee - SWSH095,Eevee SWSH095,https://tcgplayer-cdn.tcgplayer.com/product/234287_200w.jpg,3,2545,https://cpt.tcgcsv.com/MKT2,2026-03-12T17:15:12.1,1,SWSH095,Promo,Colorless,60,Basic,"[1] First Step
<br>Draw a card.",Fx2,None,1,1.97,3.49,96.95,3.21,4.88,Holofoil,[3] Tail Whap (30),,,
234296,Single Strike Urshifu V - SWSH106,Single Strike Urshifu V SWSH106,https://tcgplayer-cdn.tcgplayer.com/product/234296_200w.jpg,3,2545,https://cpt.tcgcsv.com/XKT2,2023-06-07T07:48:41.877,1,SWSH106,Promo,Fighting,220,VMAX,[F] Low Kick (30),Px2,None,2,0.66,1.0,10.0,0.83,1.06,Holofoil,"[FFFF] Brawny Knuckle (180)
<br>This attack's damage isn't affected by Resistance.",,,
234297,Rapid Strike Urshifu V - SWSH107,Rapid Strike Urshifu V SWSH107,https://tcgplayer-cdn.tcgplayer.com/product/234297_200w.jpg,3,2545,https://cpt.tcgcsv.com/ZKT2,2026-02-16T21:10:11.887,1,SWSH107,Promo,Fighting,220,VMAX,[1F] Spiral Kick (40),Px2,None,2,0.63,1.01,50.0,0.91,0.99,Holofoil,"[1FF] Sonic Legs (90)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,,
234298,Venusaur VMAX - SWSH102,Venusaur VMAX SWSH102,https://tcgplayer-cdn.tcgplayer.com/product/234298_200w.jpg,3,2545,https://cpt.tcgcsv.com/-KT2,2026-01-07T16:18:46.243,1,SWSH102,Promo,Grass,330,VMAX,"[2] Forest Storm (30x)
<br>This attack does 30 damage for each G Energy attached to all of your Pokemon.",Fx2,None,4,19.29,25.81,9999.0,24.45,21.37,Holofoil,"[2GG] G-Max Bloom (210)
<br>Heal 30 damage from this Pokemon.",,,
234299,Blastoise VMAX - SWSH103,Blastoise VMAX SWSH103,https://tcgplayer-cdn.tcgplayer.com/product/234299_200w.jpg,3,2545,https://cpt.tcgcsv.com/_KT2,2026-02-17T14:58:34.717,1,SWSH103,Promo,Water,330,VMAX,"[WWW] Grand Falls (120)
<br>Search your deck for up to 3 W Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.",Lx2,None,3,29.99,36.27,9999.0,31.83,39.93,Holofoil,"[WWWW] G-Max Bombard (220)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,,
236054,Galarian Rapidash V - SWSH111,Galarian Rapidash V SWSH111,https://tcgplayer-cdn.tcgplayer.com/product/236054_200w.jpg,3,2545,https://cpt.tcgcsv.com/6rV2,2026-02-11T01:39:02.533,1,SWSH111,Promo,Psychic,210,Basic,"[2] Libra Horn
<br>Put damage counters on 1 of your opponent's Pokemon until its remaining HP is 100.",Dx2,F-30,1,1.1,2.47,9999.0,2.23,2.23,Holofoil,"[PP] Psychic (60+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokemon.",,,
238545,Gardevoir V - SWSH105,Gardevoir V SWSH105,https://tcgplayer-cdn.tcgplayer.com/product/238545_200w.jpg,3,2545,https://cpt.tcgcsv.com/WqW2,2026-02-10T01:44:57.09,1,SWSH105,Promo,Psychic,210,Basic,[P] Magical Shot (30),Mx2,None,2,1.0,1.82,34.98,1.65,1.31,Holofoil,"[1PP] Swelling Pulse (120+)
<br>If this Pokemon was healed during this turn, this attack does 80 more damage.",,,
238546,Victini V - SWSH104,Victini V SWSH104,https://tcgplayer-cdn.tcgplayer.com/product/238546_200w.jpg,3,2545,https://cpt.tcgcsv.com/XqW2,2021-05-14T13:58:08.337,1,SWSH104,Promo,Fire,190,Basic,"[1] Spreading Flames
<br>Attach up to 3 Fire Energy cards from your discard pile to your Pokemon in any way you like.",Wx2,None,2,0.75,1.21,5.62,1.17,,Holofoil,"[RR] Energy Burst (30x)
<br>This attack does 30 damage for each Energy attached to both Active Pokemon.",,,
238553,Tyranitar V - SWSH109,Tyranitar V SWSH109,https://tcgplayer-cdn.tcgplayer.com/product/238553_200w.jpg,3,2545,https://cpt.tcgcsv.com/5rW2,2026-03-10T03:53:16.247,1,SWSH109,Promo,Darkness,230,Basic,"[2D] Cragalanche (60)
<br>Discard the top 2 cards of your opponent's deck.",Gx2,None,3,0.33,0.88,7.95,0.79,0.77,Holofoil,"[2DD] Single Strike Crush (240)
<br>Discard the top 4 cards of your deck.",,,
238555,Empoleon V - SWSH108,Empoleon V SWSH108,https://tcgplayer-cdn.tcgplayer.com/product/238555_200w.jpg,3,2545,https://cpt.tcgcsv.com/7rW2,2026-02-12T20:17:49.377,1,SWSH108,Promo,Water,210,Basic,"[2W] Swirling Slice (130)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.",Lx2,None,2,0.39,0.87,25.78,0.75,0.77,Holofoil,,"<strong>Ability — Emperor's Eyes</strong>                                          
<br>As long as this Pokemon is in the Active Spot, your opponent's Basic Pokemon in play have no Abilities, except for Pokemon with a Rule Box <em>(Pokemon V, Pokemon-GX, etc. have Rule Boxes).</em>",,
240891,Cinderace - SWSH112 (Prerelease),Cinderace SWSH112 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240891_200w.jpg,3,2545,https://cpt.tcgcsv.com/RmX2,2026-03-11T12:58:49.65,1,SWSH112,Promo,Fire,170,Stage 2,"[1R] Fireball Shot (150)
<br>During your next turn, this Pokemon can't attack.",Wx2,None,1,1.13,2.01,30.0,1.92,2.61,Holofoil,,"<strong>Ability — Crisis Power</strong>
<br>This Pokemon's attacks do 30 more damage to your opponent's Active Pokemon for each Prize card your opponent has taken <em>(before applying Weakness and Resistance)</em>.",,
240892,Inteleon - SWSH113 (Prerelease),Inteleon SWSH113 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240892_200w.jpg,3,2545,https://cpt.tcgcsv.com/SmX2,2026-03-11T12:22:27.777,1,SWSH113,Promo,Water,150,Stage 2,[2] Waterfall (70),Lx2,None,1,1.63,2.41,9999.0,2.27,2.75,Holofoil,,"<strong>Ability — Quick Shooting</strong>
<br>Once during your turn, you may put 2 damage counters on 1 of your opponent's Pokemon.",,
240893,Cresselia - SWSH114 (Prerelease),Cresselia SWSH114 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240893_200w.jpg,3,2545,https://cpt.tcgcsv.com/TmX2,2024-04-08T16:32:03.463,1,SWSH114,Promo,Psychic,120,Basic,"[P] Crescent Glare 
<br>Search your deck for a Psychic Energy card and attach it to 1 of your Pokemon. If you go second and it's your first turn, instead search for up to 3 Psychic Energy cards and attach them to 1 of your Pokemon. Then, shuffle your deck.",Dx2,F-30,1,1.0,2.55,30.0,2.54,3.15,Holofoil,"[PP] Photon Laser (30+)
<br>If you have at least 5 Energy in play, this attack does 90 more damage.",,,
240894,Passimian - SWSH115 (Prerelease),Passimian SWSH115 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/240894_200w.jpg,3,2545,https://cpt.tcgcsv.com/VmX2,2026-03-11T12:56:30.08,1,SWSH115,Promo,Fighting,110,Basic,"[F] Fling 
<br>This attack does 20 damage to 1 of your opponent's Benched Pokemon <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>.",Px2,None,1,0.45,1.48,30.0,1.14,1.49,Holofoil,,"<strong>Ability — Throwing Coach</strong>
<br>Your Rapid Strike Pokemon's attacks do 30 more damage to your opponent's Benched Pokemon V and Benched Pokemon-GX <em>(before applying Weakness and Resistance)</em>. You can't apply more than 1 Throwing Coach Ability at a time.",,
241881,Morpeko - SWSH116,Morpeko SWSH116,https://tcgplayer-cdn.tcgplayer.com/product/241881_200w.jpg,3,2545,https://cpt.tcgcsv.com/FMX2,2026-02-12T20:27:25.177,1,SWSH116,Promo,Lightning,80,Basic,"[1] Famished
<br>Draw a card.",Fx2,None,1,0.44,0.9,4.99,0.87,0.87,Holofoil,"[1L] Thunder Shock (40)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,,
241882,Phanpy - SWSH117,Phanpy SWSH117,https://tcgplayer-cdn.tcgplayer.com/product/241882_200w.jpg,3,2545,https://cpt.tcgcsv.com/GMX2,2026-03-16T11:45:53.753,1,SWSH117,Promo,Fighting,70,Basic,[F] Stampede (10),Gx2,None,2,0.1,0.42,5.0,0.42,0.3,Holofoil,"[1F] Strike Back (30x)
<br>This attack does 30 damage for each damage counter on this Pokemon.",,,
241883,Eevee - SWSH118,Eevee SWSH118,https://tcgplayer-cdn.tcgplayer.com/product/241883_200w.jpg,3,2545,https://cpt.tcgcsv.com/HMX2,2026-02-12T00:03:50.33,1,SWSH118,Promo,Colorless,60,Basic,"[1] Signs of Evolution
<br>Search your deck for a card that evolves from Eevee, reveal it, and put it into your hand. Then, shuffle your deck.",Fx2,None,1,2.0,4.88,96.95,4.41,5.93,Holofoil,"[2] Wild Kick (30)
<br>Flip a coin. If tails, this attack does nothing.",,,
241884,Snorlax - SWSH119,Snorlax SWSH119,https://tcgplayer-cdn.tcgplayer.com/product/241884_200w.jpg,3,2545,https://cpt.tcgcsv.com/JMX2,2026-02-12T20:32:07.513,1,SWSH119,Promo,Colorless,140,Basic,[2] Slap Push (30),Fx2,None,4,1.13,4.26,20.0,4.61,,Holofoil,"[3] Single Strike Tackle (120)
<br>This Pokemon also does 30 damage to itself.",,,
245867,Shadow Rider Calyrex V - SWSH131,Shadow Rider Calyrex V SWSH131,https://tcgplayer-cdn.tcgplayer.com/product/245867_200w.jpg,3,2545,https://cpt.tcgcsv.com/mm-2,2021-12-05T06:37:34.433,1,SWSH131,Promo,Psychic,210,Basic,"[P] Darkness Cloak
<br>Attach a P Energy card from your discard pile to this Pokémon.",Dx2,F-30,2,0.71,1.11,3.88,1.06,1.17,Holofoil,"[1PP] Hollow Bind (130)
<br>During your opponent's next turn, the Defending Pokémon can't retreat.",,,
245868,Ice Rider Calyrex V - SWSH130,Ice Rider Calyrex V SWSH130,https://tcgplayer-cdn.tcgplayer.com/product/245868_200w.jpg,3,2545,https://cpt.tcgcsv.com/nm-2,2026-02-10T01:49:34.773,1,SWSH130,Promo,Water,210,Basic,"[1W] Blizzard (40)
<br>This attack also does 10 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Mx2,None,2,0.75,1.03,4.99,1.0,0.99,Holofoil,[1WW] Frost Stamp (140),,,
245871,Marnie - SWSH120,Marnie SWSH120,https://tcgplayer-cdn.tcgplayer.com/product/245871_200w.jpg,3,2545,https://cpt.tcgcsv.com/rm-2,2026-02-11T19:24:24.583,1,SWSH120,Promo,Supporter,,,,,,,2.35,4.27,9999.0,4.26,4.22,Holofoil,,"Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards",,
245872,Marnie - SWSH121,Marnie SWSH121,https://tcgplayer-cdn.tcgplayer.com/product/245872_200w.jpg,3,2545,https://cpt.tcgcsv.com/sm-2,2023-08-11T13:28:08.753,1,SWSH121,Promo,Supporter,,,,,,,25.0,31.77,55.0,28.87,26.99,Holofoil,,"Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards",,
245875,Crobat V - SWSH110,Crobat V SWSH110,https://tcgplayer-cdn.tcgplayer.com/product/245875_200w.jpg,3,2545,https://cpt.tcgcsv.com/wm-2,2026-02-17T19:51:01.633,1,SWSH110,Promo,Darkness,180,Basic,"[1D] Venomous Fang (70)
<br>Your opponent's Active Pokemon is now Poisoned.",Fx2,None,1,0.48,0.99,7.95,0.83,0.9,Holofoil,,"<strong>Ability — Dark Asset</strong>                                             
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may draw cards until you have 6 cards in your hand. You can't use more than 1 Dark Asset Ability each turn.",,
246275,Professor's Research - SWSH178 (with Pokemon Go Code),Professors Research SWSH178 with Pokemon Go Code,https://tcgplayer-cdn.tcgplayer.com/product/246275_200w.jpg,3,2545,https://cpt.tcgcsv.com/ww-2,2023-08-18T13:16:29.203,1,SWSH178,Promo,Supporter,,,,,,,0.18,0.77,5.0,0.77,,Normal,,"Discard your hand and draw 7 cards.
<br><br>
<em>This promo was a gift with Pokemon Center purchases and features a Pokemon GO code for Special Research.
<br><br>
<span style=""color:Red"">There is no deadline to complete the Special Research, but the codes expired on August 1st, 2023.</span></em>",,
246927,Galarian Articuno - SWSH123 (Prerelease),Galarian Articuno SWSH123 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246927_200w.jpg,3,2545,https://cpt.tcgcsv.com/zN-2,2026-02-10T14:32:32.793,1,SWSH123,Promo,Psychic,120,Basic,"[1PP] Psylaser
<br>Discard all Psychic Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Dx2,F-30,2,5.0,8.47,19.99,7.16,10.69,Holofoil,,"<strong>Ability — Cruel Charge</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Psychic Energy cards from your hand to this Pokemon.",,
246929,Galarian Moltres - SWSH125 (Prerelease),Galarian Moltres SWSH125 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246929_200w.jpg,3,2545,https://cpt.tcgcsv.com/CN-2,2026-02-17T19:52:25.47,1,SWSH125,Promo,Darkness,120,Basic,"[1DD] Fiery Wrath (20+)
<br>This attack does 50 more damage for each Prize card your opponent has taken.",Gx2,,2,8.17,13.0,9999.0,10.61,13.69,Holofoil,,"<strong>Ability — Malevolent Charge</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 D Energy cards from your hand to this Pokemon.",,
246931,Flaaffy - SWSH122 (Prerelease),Flaaffy SWSH122 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246931_200w.jpg,3,2545,https://cpt.tcgcsv.com/FN-2,2026-02-12T20:18:06.933,1,SWSH122,Promo,Lightning,90,Stage 1,[1LL] Electro Ball (50),Fx2,None,2,3.2,4.04,96.99,3.94,96.99,Holofoil,,"<strong>Ability — Dynamotor</strong>                                          
<br>Once during your turn, you may attach a L Energy card from your discard pile to 1 of your Benched Pokemon.",,
246933,Galarian Zapdos - SWSH124 (Prerelease),Galarian Zapdos SWSH124 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/246933_200w.jpg,3,2545,https://cpt.tcgcsv.com/HN-2,2026-02-17T19:52:30.01,1,SWSH124,Promo,Fighting,110,Basic,"[1FF] Zapper Kick (70)
<br>You may discard all Energy from this Pokemon. If you do, your opponent's Active Pokemon is now Paralyzed.",Px2,None,0,8.64,17.99,99.99,9.46,14.32,Holofoil,,"<strong>Ability — Strong Legs Charge</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may attach up to 2 Fighting Energy cards from your hand to this Pokemon.",,
247290,Galarian Slowpoke - SWSH126,Galarian Slowpoke SWSH126,https://tcgplayer-cdn.tcgplayer.com/product/247290_200w.jpg,3,2545,https://cpt.tcgcsv.com/QW-2,2025-04-25T14:58:59.61,1,SWSH126,Promo,Psychic,70,Basic,"[1] Everyone Laze Around
<br>Heal 10 damage from each of your Pokemon.",Dx2,F-30,2,2.5,6.3,50.0,6.49,7.14,Holofoil,[3] Tail Whap (30),,,
247291,Eevee - SWSH127,Eevee SWSH127,https://tcgplayer-cdn.tcgplayer.com/product/247291_200w.jpg,3,2545,https://cpt.tcgcsv.com/RW-2,2026-03-16T11:44:24.733,1,SWSH127,Promo,Colorless,60,Basic,"[1] Be Prepared
<br>Attach a basic Energy card from your hand to this Pokemon.",Fx2,None,1,1.5,4.07,96.95,3.67,3.73,Holofoil,[3] Bite (30),,,
247292,Eiscue - SWSH128,Eiscue SWSH128,https://tcgplayer-cdn.tcgplayer.com/product/247292_200w.jpg,3,2545,https://cpt.tcgcsv.com/SW-2,2026-02-02T19:00:07.62,1,SWSH128,Promo,Water,120,Basic,"[W] Ice Bonus
<br>Discard a Water Energy card from your hand. If you do, draw 3 cards.",Mx2,None,2,0.25,0.61,30.0,0.54,,Holofoil,[1WW] Headbutt Bounce (100),,,
247294,Umbreon - SWSH129,Umbreon SWSH129,https://tcgplayer-cdn.tcgplayer.com/product/247294_200w.jpg,3,2545,https://cpt.tcgcsv.com/VW-2,2026-02-05T20:06:18.887,1,SWSH129,Promo,Darkness,110,Stage 1,"[D] Blindside
<br>This attack does 60 damage to 1 of your opponent's Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Gx2,None,1,13.99,18.98,96.95,15.12,15.0,Holofoil,"[2D] Moon Mirage (80)
<br>Your opponent's Active Pokemon is now Confused.",,,
247295,Flareon V - SWSH149,Flareon V SWSH149,https://tcgplayer-cdn.tcgplayer.com/product/247295_200w.jpg,3,2545,https://cpt.tcgcsv.com/WW-2,2026-03-10T03:52:01.723,1,SWSH149,Promo,Fire,210,Basic,"[1] Flaming Breath (20)
<br>Search your deck for a R Energy card and attach it to this Pokemon. Then, shuffle your deck.",Wx2,,2,2.0,3.69,9999.0,3.11,5.9,Holofoil,"[1RR] Scorching Column (120)
<br>Your opponent's Active Pokemon is now Burned.",,,
247296,Vaporeon V - SWSH150,Vaporeon V SWSH150,https://tcgplayer-cdn.tcgplayer.com/product/247296_200w.jpg,3,2545,https://cpt.tcgcsv.com/XW-2,2026-03-10T03:54:45.41,1,SWSH150,Promo,Water,210,Basic,"[1] Triple Draw
<br>Draw 3 cards.",Lx2,,2,2.75,4.1,9999.0,3.5,3.85,Holofoil,"[1WW] Splash Jump (90)
<br>Switch this Pokemon with 1 of your Benched Pokemon.",,,
247297,Jolteon V - SWSH151,Jolteon V SWSH151,https://tcgplayer-cdn.tcgplayer.com/product/247297_200w.jpg,3,2545,https://cpt.tcgcsv.com/ZW-2,2026-03-10T03:51:29.353,1,SWSH151,Promo,Lightning,190,Basic,"[1] Thunder Spear
<br>This attack does 20 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",Fx2,None,0,1.35,3.21,9999.0,2.88,2.48,Holofoil,"[1LL] Pin Missile (60x)
<br>Flip 4 coins. This attack does 60 damage for each heads.",,,
247298,Dragonite V - SWSH154,Dragonite V SWSH154,https://tcgplayer-cdn.tcgplayer.com/product/247298_200w.jpg,3,2545,https://cpt.tcgcsv.com/-W-2,2026-02-25T16:51:30.247,1,SWSH154,Promo,Dragon,230,Basic,"[2] Shred (50)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokemon.",None,None,3,2.99,4.28,9999.0,4.01,96.92,Holofoil,"[WWL] Dragon Gale (250)
<br>This attack also does 20 damage to each of your Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,,
247299,Professor Burnet - SWSH167,Professor Burnet SWSH167,https://tcgplayer-cdn.tcgplayer.com/product/247299_200w.jpg,3,2545,https://cpt.tcgcsv.com/_W-2,2025-05-08T19:03:03.607,1,SWSH167,Promo,Supporter,,,,,,,0.01,0.23,19.99,0.21,0.14,Normal,,"Search your deck for up to 2 cards and discard them. Then, shuffle your deck.",,
247300,Professor Burnet - SWSH167 (25th Anniversary Stamp),Professor Burnet SWSH167 25th Anniversary Stamp,https://tcgplayer-cdn.tcgplayer.com/product/247300_200w.jpg,3,2545,https://cpt.tcgcsv.com/0X-2,2024-11-10T12:13:26.117,1,SWSH167,Promo,Supporter,,,,,,,0.09,0.3,19.99,0.29,,Normal,,,,
247364,Zacian V-UNION - SWSH163,Zacian V UNION SWSH163,https://tcgplayer-cdn.tcgplayer.com/product/247364_200w.jpg,3,2545,https://cpt.tcgcsv.com/jZ-2,2021-10-04T20:32:46.563,1,SWSH163,Promo,Metal,320,V-UNION,"[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.",Rx2,G-30,2,1.71,2.57,7.2,2.35,2.91,Holofoil,"<em>[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",<em>[1MM] Steel Cut (200)</em>,"<em>[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon.</em>"
247365,Zacian V-UNION - SWSH164,Zacian V UNION SWSH164,https://tcgplayer-cdn.tcgplayer.com/product/247365_200w.jpg,3,2545,https://cpt.tcgcsv.com/kZ-2,2021-10-04T20:33:00.063,1,SWSH164,Promo,Metal,320,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.</em>",Rx2,G-30,2,1.6,2.75,7.2,2.54,3.24,Holofoil,"[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",<em>[1MM] Steel Cut (200)</em>,"<em>[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon.</em>"
247366,Zacian V-UNION - SWSH165,Zacian V UNION SWSH165,https://tcgplayer-cdn.tcgplayer.com/product/247366_200w.jpg,3,2545,https://cpt.tcgcsv.com/lZ-2,2021-10-04T20:33:09.993,1,SWSH165,Promo,Metal,320,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.</em>",Rx2,G-30,2,1.5,2.74,5.99,2.56,3.01,Holofoil,"<em>[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",[1MM] Steel Cut (200),"<em>[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon.</em>"
247367,Zacian V-UNION - SWSH166,Zacian V UNION SWSH166,https://tcgplayer-cdn.tcgplayer.com/product/247367_200w.jpg,3,2545,https://cpt.tcgcsv.com/mZ-2,2026-02-23T19:39:34.197,1,SWSH166,Promo,Metal,320,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.</em>",Rx2,G-30,2,3.43,5.12,42.54,4.7,42.54,Holofoil,"<em>[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",<em>[1MM] Steel Cut (200)</em>,"[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon."
247376,Zacian V-UNION [Set of 4],Zacian V UNION Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/247376_200w.jpg,3,2545,https://cpt.tcgcsv.com/xZ-2,2024-08-22T12:19:48.94,1,,Promo,Metal,320,V-UNION,"[1] Union Gain
<br>Attach up to 2 M Energy cards from your discard pile to this Pokemon.",Rx2,G-30,2,9.44,13.76,20.0,13.97,,Holofoil,"[1MM] Dance of the Crowned Sword (150)
<br>During your opponent's next turn, the Defending Pokemon's attacks do 150 less damage (before applying Weakness and Resistance).","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Zacian V-Union from your discard pile and put them onto your Bench.",[1MM] Steel Cut (200),"[1MMM] Master Blade (340)
<br>Discard 3 Energy from this Pokemon."
