productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack3,extAttack4
87485,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87485_200w.jpg,3,1410,https://cpt.tcgcsv.com/K_J,2024-04-11T15:05:34.68,1,37/106,Uncommon,Lightning,60,Basic,"<b>Poke-BODY</b> Electro-guard <br>
<br>As long as Minun has any L Energy attached to it, Minun has no Weakness.","[2] Quick Attack (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 20 more damage.",,F,M,1,2.25,2.91,6.79,2.83,,Normal,,
87485,Minun,Minun,https://tcgplayer-cdn.tcgplayer.com/product/87485_200w.jpg,3,1410,https://cpt.tcgcsv.com/K_J,2024-04-11T15:05:34.68,1,37/106,Uncommon,Lightning,60,Basic,"<b>Poke-BODY</b> Electro-guard <br>
<br>As long as Minun has any L Energy attached to it, Minun has no Weakness.","[2] Quick Attack (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 20 more damage.",,F,M,1,60.0,74.13,88.26,42.65,,Reverse Holofoil,,
87600,Mr. Stone's Project,Mr Stones Project,https://tcgplayer-cdn.tcgplayer.com/product/87600_200w.jpg,3,1410,https://cpt.tcgcsv.com/03K,2025-11-20T21:46:18.093,1,79/106,Uncommon,Supporter,,,"Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.  Or, search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.",,,,,,0.85,1.78,2.49,1.89,,Normal,,
87600,Mr. Stone's Project,Mr Stones Project,https://tcgplayer-cdn.tcgplayer.com/product/87600_200w.jpg,3,1410,https://cpt.tcgcsv.com/03K,2025-11-20T21:46:18.093,1,79/106,Uncommon,Supporter,,,"Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.  Or, search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.",,,,,,4.74,8.99,75.8,9.19,,Reverse Holofoil,,
87610,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87610_200w.jpg,3,1410,https://cpt.tcgcsv.com/d3K,2024-04-11T15:05:35.12,1,56/106,Common,Water,50,Basic,,"[W] Tail Strike (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,G,None,1,0.5,3.0,96.95,4.11,2.62,Normal,,
87610,Mudkip,Mudkip,https://tcgplayer-cdn.tcgplayer.com/product/87610_200w.jpg,3,1410,https://cpt.tcgcsv.com/d3K,2024-04-11T15:05:35.12,1,56/106,Common,Water,50,Basic,,"[W] Tail Strike (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,G,None,1,51.0,52.21,119.99,49.0,,Reverse Holofoil,,
87631,Multi Energy,Multi Energy,https://tcgplayer-cdn.tcgplayer.com/product/87631_200w.jpg,3,1410,https://cpt.tcgcsv.com/F3K,2024-04-11T15:13:56.907,1,89/106,Rare,Special Energy,,,"Attach Multi Energy to 1 of your Pokemon.  While in play, Multi Energy provides every type of Energy but provides only 1 energy at a time. <em> (Has no effect other than providing Energy.)</em>  Multi Energy provides Colorless Energy when attached to a Pokemon that already has Special Energy cards attached to it.",,,,,,1.0,2.01,6.27,2.05,,Normal,,
87631,Multi Energy,Multi Energy,https://tcgplayer-cdn.tcgplayer.com/product/87631_200w.jpg,3,1410,https://cpt.tcgcsv.com/F3K,2024-04-11T15:13:56.907,1,89/106,Rare,Special Energy,,,"Attach Multi Energy to 1 of your Pokemon.  While in play, Multi Energy provides every type of Energy but provides only 1 energy at a time. <em> (Has no effect other than providing Energy.)</em>  Multi Energy provides Colorless Energy when attached to a Pokemon that already has Special Energy cards attached to it.",,,,,,22.49,25.24,27.99,25.37,,Reverse Holofoil,,
87770,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/87770_200w.jpg,3,1410,https://cpt.tcgcsv.com/q7K,2024-04-11T15:05:35.347,1,38/106,Uncommon,Fire,80,Stage 1,,"[R] Confuse Ray (10) 
<br>The Defending Pokemon is now Confused.","[2R] Searing Flame (40) 
<br>The Defending Pokemon is now Burned.",W,None,1,2.59,3.98,15.0,3.92,,Normal,,
87770,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/87770_200w.jpg,3,1410,https://cpt.tcgcsv.com/q7K,2024-04-11T15:05:35.347,1,38/106,Uncommon,Fire,80,Stage 1,,"[R] Confuse Ray (10) 
<br>The Defending Pokemon is now Confused.","[2R] Searing Flame (40) 
<br>The Defending Pokemon is now Burned.",W,None,1,90.0,90.0,90.0,102.49,,Reverse Holofoil,,
87799,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/87799_200w.jpg,3,1410,https://cpt.tcgcsv.com/_7K,2024-04-11T15:05:35.453,1,17/106,Rare,Fighting,70,Basic,,"[1] Collect 
<br>Draw a card.","[2] Wide Laser 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,None,1,0.65,1.29,5.99,1.26,,Normal,,
87799,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/87799_200w.jpg,3,1410,https://cpt.tcgcsv.com/_7K,2024-04-11T15:05:35.453,1,17/106,Rare,Fighting,70,Basic,,"[1] Collect 
<br>Draw a card.","[2] Wide Laser 
<br>Does 10 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",W,None,1,15.99,18.0,20.0,8.99,,Reverse Holofoil,,
87810,Numel - 057/106,Numel 057 106,https://tcgplayer-cdn.tcgplayer.com/product/87810_200w.jpg,3,1410,https://cpt.tcgcsv.com/d8K,2024-04-11T15:05:35.563,1,57/106,Common,Fire,50,Basic,,"[1] Collect 
<br>Draw a card.","[R] Lunge (20) 
<br>Flip a coin.  If tails, this attack does nothing.",W,None,1,0.25,0.7,1.55,0.94,0.89,Normal,,
87810,Numel - 057/106,Numel 057 106,https://tcgplayer-cdn.tcgplayer.com/product/87810_200w.jpg,3,1410,https://cpt.tcgcsv.com/d8K,2024-04-11T15:05:35.563,1,57/106,Common,Fire,50,Basic,,"[1] Collect 
<br>Draw a card.","[R] Lunge (20) 
<br>Flip a coin.  If tails, this attack does nothing.",W,None,1,28.88,36.94,45.0,45.0,,Reverse Holofoil,,
87811,Numel - 058/106,Numel 058 106,https://tcgplayer-cdn.tcgplayer.com/product/87811_200w.jpg,3,1410,https://cpt.tcgcsv.com/f8K,2024-04-11T15:05:35.673,1,58/106,Common,Fire,50,Basic,,[1] Stampede (10),[1R] Steady Firebreathing (20),W,None,2,0.18,0.4,1.99,0.52,,Normal,,
87811,Numel - 058/106,Numel 058 106,https://tcgplayer-cdn.tcgplayer.com/product/87811_200w.jpg,3,1410,https://cpt.tcgcsv.com/f8K,2024-04-11T15:05:35.673,1,58/106,Common,Fire,50,Basic,,[1] Stampede (10),[1R] Steady Firebreathing (20),W,None,2,11.61,20.0,40.99,31.35,,Reverse Holofoil,,
87889,Oran Berry,Oran Berry,https://tcgplayer-cdn.tcgplayer.com/product/87889_200w.jpg,3,1410,https://cpt.tcgcsv.com/P9K,2024-04-11T15:13:56.97,1,80/106,Uncommon,Tool,,,"Attach Oran Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.
<br>
<br>
<br>
<br>
<br>
<br>At any time between turns, if the Pokemon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it.  The discard Oran Berry.",,,,,,0.2,0.57,1.99,0.69,,Normal,,
87889,Oran Berry,Oran Berry,https://tcgplayer-cdn.tcgplayer.com/product/87889_200w.jpg,3,1410,https://cpt.tcgcsv.com/P9K,2024-04-11T15:13:56.97,1,80/106,Uncommon,Tool,,,"Attach Oran Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.
<br>
<br>
<br>
<br>
<br>
<br>At any time between turns, if the Pokemon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it.  The discard Oran Berry.",,,,,,1.5,3.0,28.99,3.61,,Reverse Holofoil,,
88016,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88016_200w.jpg,3,1410,https://cpt.tcgcsv.com/ldK,2024-04-11T15:05:35.893,1,59/106,Common,Lightning,40,Basic,"<b>Poke-POWER</b> Baby Evolution <br>
<br>Once during your turn <em>(before your attack)</em>, you may put Pikachu from your hand onto Pichu <em>(this counts as evolving Pichu)</em> and remove all damage counters from Pichu.","[1] Collect 
<br>Draw a card.",,F,None,1,3.27,4.99,10.0,5.36,,Normal,,
88016,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88016_200w.jpg,3,1410,https://cpt.tcgcsv.com/ldK,2024-04-11T15:05:35.893,1,59/106,Common,Lightning,40,Basic,"<b>Poke-POWER</b> Baby Evolution <br>
<br>Once during your turn <em>(before your attack)</em>, you may put Pikachu from your hand onto Pichu <em>(this counts as evolving Pichu)</em> and remove all damage counters from Pichu.","[1] Collect 
<br>Draw a card.",,F,None,1,70.0,71.5,73.0,83.18,,Reverse Holofoil,,
88080,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88080_200w.jpg,3,1410,https://cpt.tcgcsv.com/DfK,2024-04-11T15:05:36.007,1,60/106,Common,Lightning,50,Basic,,[L] Pika Ball (10),"[2] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,None,1,8.0,16.19,24.0,11.91,,Normal,,
88165,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88165_200w.jpg,3,1410,https://cpt.tcgcsv.com/khK,2024-04-11T15:05:36.183,1,39/106,Uncommon,Lightning,60,Basic,,"[1] Collect 
<br>Draw a card.","[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,M,1,3.1,4.47,10.0,3.38,,Normal,,
88165,Plusle,Plusle,https://tcgplayer-cdn.tcgplayer.com/product/88165_200w.jpg,3,1410,https://cpt.tcgcsv.com/khK,2024-04-11T15:05:36.183,1,39/106,Uncommon,Lightning,60,Basic,,"[1] Collect 
<br>Draw a card.","[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",F,M,1,50.0,75.0,100.0,20.45,,Reverse Holofoil,,
88244,Pokenav,Pokenav,https://tcgplayer-cdn.tcgplayer.com/product/88244_200w.jpg,3,1410,https://cpt.tcgcsv.com/VjK,2024-04-11T15:14:01.677,1,81/106,Uncommon,Item,,,"Look at the top 3 cards of your deck, and choose a Basic Pokemon, Evolution, or Energy Card.  Show it to your opponent and put it into your hand.  Put the 2 other cards back on top of your deck in any order.",,,,,,0.23,0.47,1.99,0.47,,Normal,,
88244,Pokenav,Pokenav,https://tcgplayer-cdn.tcgplayer.com/product/88244_200w.jpg,3,1410,https://cpt.tcgcsv.com/VjK,2024-04-11T15:14:01.677,1,81/106,Uncommon,Item,,,"Look at the top 3 cards of your deck, and choose a Basic Pokemon, Evolution, or Energy Card.  Show it to your opponent and put it into your hand.  Put the 2 other cards back on top of your deck in any order.",,,,,,3.13,3.99,4.99,4.36,,Reverse Holofoil,,
88382,Professor Birch,Professor Birch,https://tcgplayer-cdn.tcgplayer.com/product/88382_200w.jpg,3,1410,https://cpt.tcgcsv.com/GmK,2024-04-11T15:14:07.133,1,82/106,Uncommon,Supporter,,,Draw cards from your deck until you have 6 cards in your hand.,,,,,,0.15,0.3,1.99,0.34,,Normal,,
88382,Professor Birch,Professor Birch,https://tcgplayer-cdn.tcgplayer.com/product/88382_200w.jpg,3,1410,https://cpt.tcgcsv.com/GmK,2024-04-11T15:14:07.133,1,82/106,Uncommon,Supporter,,,Draw cards from your deck until you have 6 cards in your hand.,,,,,,4.12,8.5,12.54,8.52,,Reverse Holofoil,,
88419,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88419_200w.jpg,3,1410,https://cpt.tcgcsv.com/pnK,2025-11-11T02:43:09.923,1,105/106,Holo Rare,Energy,,,,,,,,,9.13,14.0,18.0,19.0,,Normal,,
88419,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88419_200w.jpg,3,1410,https://cpt.tcgcsv.com/pnK,2025-11-11T02:43:09.923,1,105/106,Holo Rare,Energy,,,,,,,,,15.59,19.16,34.99,19.38,,Holofoil,,
88526,Raichu ex,Raichu ex,https://tcgplayer-cdn.tcgplayer.com/product/88526_200w.jpg,3,1410,https://cpt.tcgcsv.com/xqK,2024-04-11T15:05:37.11,1,97/106,Ultra Rare,Lightning,100,Stage 1,"<b>Poke-BODY</b> Rai-shield  <br>
<br>Damage done to any of your Raichu ex in play by attacks from your opponent's Pokemon-ex is reduced by 30 <em>(after applying Weakness and Resistance).</em>  You can't use more than 1 Rai-shield Poke-Body each turn.","[1L] Power Short 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  If that Pokemon has Poke-Powers, this attack does 30 damage plus 20 more damage.",[3L] Pika Bolt (70),F,None,0,61.46,122.75,149.99,124.74,,Holofoil,,
88557,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88557_200w.jpg,3,1410,https://cpt.tcgcsv.com/9rK,2025-11-20T21:47:17.573,1,61/106,Common,Psychic,50,Basic,,"[P] Hypnotic Ray (10) 
<br>The Defending Pokemon is now Asleep.",,P,None,1,0.59,0.8,5.0,1.44,,Normal,,
88557,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88557_200w.jpg,3,1410,https://cpt.tcgcsv.com/9rK,2025-11-20T21:47:17.573,1,61/106,Common,Psychic,50,Basic,,"[P] Hypnotic Ray (10) 
<br>The Defending Pokemon is now Asleep.",,P,None,1,29.21,53.0,80.0,11.0,,Reverse Holofoil,,
88590,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/88590_200w.jpg,3,1410,https://cpt.tcgcsv.com/QrK,2024-04-11T15:14:16.597,1,83/106,Uncommon,Item,,,"Choose 1 of your Basic Pokemon in play.  If you have a Stage 1 or Stage 2 card that evolves from that Pokemon in your hand, put that card on the Basic Pokemon.  <em>(This counts as evolving that Pokemon.)</em>",,,,,,5.71,6.7,11.95,6.61,,Normal,,
88590,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/88590_200w.jpg,3,1410,https://cpt.tcgcsv.com/QrK,2024-04-11T15:14:16.597,1,83/106,Uncommon,Item,,,"Choose 1 of your Basic Pokemon in play.  If you have a Stage 1 or Stage 2 card that evolves from that Pokemon in your hand, put that card on the Basic Pokemon.  <em>(This counts as evolving that Pokemon.)</em>",,,,,,44.43,49.25,100.0,50.0,,Reverse Holofoil,,
88626,Rayquaza,Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/88626_200w.jpg,3,1410,https://cpt.tcgcsv.com/xsK,2024-04-11T15:05:37.56,1,9/106,Holo Rare,Colorless,80,Basic,,"[2] Dragon Dance 
<br>During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 30 more damage <i>(before applying Weakness and Resistance).</i>",[1LR] Dragon Claw (40),C,None,2,350.0,350.0,350.0,102.19,,Normal,,
88626,Rayquaza,Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/88626_200w.jpg,3,1410,https://cpt.tcgcsv.com/xsK,2024-04-11T15:05:37.56,1,9/106,Holo Rare,Colorless,80,Basic,,"[2] Dragon Dance 
<br>During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 30 more damage <i>(before applying Weakness and Resistance).</i>",[1LR] Dragon Claw (40),C,None,2,149.81,224.5,699.99,174.98,,Holofoil,,
88626,Rayquaza,Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/88626_200w.jpg,3,1410,https://cpt.tcgcsv.com/xsK,2024-04-11T15:05:37.56,1,9/106,Holo Rare,Colorless,80,Basic,,"[2] Dragon Dance 
<br>During your next turn, if any of your current Active Pokemon does damage to any Defending Pokemon, the attack does 30 more damage <i>(before applying Weakness and Resistance).</i>",[1LR] Dragon Claw (40),C,None,2,399.99,599.99,799.99,525.0,,Reverse Holofoil,,
88660,Regice ex,Regice ex,https://tcgplayer-cdn.tcgplayer.com/product/88660_200w.jpg,3,1410,https://cpt.tcgcsv.com/dtK,2024-04-11T15:05:37.84,1,98/106,Ultra Rare,Water,100,Basic,,"[W] Ice Beam (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[1WW] Iceberg Crush (40) 
<br>If Regirock ex is in play, flip a coin.  If heads, discard 1 Energy card attached to the Defending Pokemon.",M,None,3,290.0,299.99,314.58,189.78,,Holofoil,,
88675,Regirock ex,Regirock ex,https://tcgplayer-cdn.tcgplayer.com/product/88675_200w.jpg,3,1410,https://cpt.tcgcsv.com/wtK,2024-04-11T15:05:38.187,1,99/106,Ultra Rare,Fighting,110,Basic,,"[1] Mend 
<br>Search your discard pile for a F Energy card and attach it to Regirock ex.  If you do, remove 1 damage counter from Regirock ex.","[1FF] Metal Crush (40+) 
<br>If Registeel ex is in play, this attack does 40 damage plus 20 more damage.",W,None,3,130.0,130.0,130.0,58.0,,Normal,,
88675,Regirock ex,Regirock ex,https://tcgplayer-cdn.tcgplayer.com/product/88675_200w.jpg,3,1410,https://cpt.tcgcsv.com/wtK,2024-04-11T15:05:38.187,1,99/106,Ultra Rare,Fighting,110,Basic,,"[1] Mend 
<br>Search your discard pile for a F Energy card and attach it to Regirock ex.  If you do, remove 1 damage counter from Regirock ex.","[1FF] Metal Crush (40+) 
<br>If Registeel ex is in play, this attack does 40 damage plus 20 more damage.",W,None,3,115.13,143.98,222.1,170.0,,Holofoil,,
88680,Registeel ex,Registeel ex,https://tcgplayer-cdn.tcgplayer.com/product/88680_200w.jpg,3,1410,https://cpt.tcgcsv.com/DtK,2024-04-11T15:05:38.5,1,100/106,Ultra Rare,Metal,90,Basic,,"[1] Block Signal (10) 
<br>If Regice ex is in play, flip a coin.  If heads, the Defending Pokemon is now Confused.","[1MM] Wide Laser  
<br>Does 20 damage to each of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",R,None,2,85.0,97.78,110.55,110.0,,Holofoil,,
88685,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/88685_200w.jpg,3,1410,https://cpt.tcgcsv.com/KtK,2024-04-11T15:05:38.623,1,18/106,Rare,Water,70,Basic,,[1] Sharp Fin (10),"[1W] Hypno Splash (20) 
<br>The Defending Pokemon is now Asleep.",L,None,1,1.0,1.88,5.7,1.88,,Normal,,
88685,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/88685_200w.jpg,3,1410,https://cpt.tcgcsv.com/KtK,2024-04-11T15:05:38.623,1,18/106,Rare,Water,70,Basic,,[1] Sharp Fin (10),"[1W] Hypno Splash (20) 
<br>The Defending Pokemon is now Asleep.",L,None,1,31.62,42.58,59.14,45.21,,Reverse Holofoil,,
88733,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/88733_200w.jpg,3,1410,https://cpt.tcgcsv.com/HvK,2024-04-11T15:05:38.75,1,19/106,Rare,Fighting,90,Stage 1,,[1F] Horn Attack (30),"[4] Rock Tumble (60) 
<br>This attack's damage isn't affected by Resistance.",W,None,2,0.98,1.49,7.5,1.55,,Normal,,
88741,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/88741_200w.jpg,3,1410,https://cpt.tcgcsv.com/RvK,2024-04-11T15:05:38.917,1,62/106,Common,Fighting,60,Basic,,[1] Horn Attack (10),[1F] Horn Drill (20),W,None,1,0.29,0.5,3.49,0.47,,Normal,,
88741,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/88741_200w.jpg,3,1410,https://cpt.tcgcsv.com/RvK,2024-04-11T15:05:38.917,1,62/106,Common,Fighting,60,Basic,,[1] Horn Attack (10),[1F] Horn Drill (20),W,None,1,14.78,45.95,60.0,48.73,,Reverse Holofoil,,
88975,Scott,Scott,https://tcgplayer-cdn.tcgplayer.com/product/88975_200w.jpg,3,1410,https://cpt.tcgcsv.com/wCK,2024-04-11T15:14:21.323,1,84/106,Uncommon,Supporter,,,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>
<br>
<br>
<br>
<br>Search your deck for up to 3 cards in any combination of Supporter cards and Stadium cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",,,,,,2.8,4.99,14.67,4.98,2.79,Normal,,
88975,Scott,Scott,https://tcgplayer-cdn.tcgplayer.com/product/88975_200w.jpg,3,1410,https://cpt.tcgcsv.com/wCK,2024-04-11T15:14:21.323,1,84/106,Uncommon,Supporter,,,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>
<br>
<br>
<br>
<br>Search your deck for up to 3 cards in any combination of Supporter cards and Stadium cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",,,,,,39.99,44.99,58.8,23.71,,Reverse Holofoil,,
89083,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/89083_200w.jpg,3,1410,https://cpt.tcgcsv.com/HFK,2024-04-11T15:05:39.333,1,20/106,Rare,Grass,80,Basic,,[1] Pierce (10),"[2G] Bite Off (30+)
<br>If the Defending Pokemon is Pokemon-ex, this attack does 30 damage plus 30 more damage.",P,None,1,0.75,2.22,5.0,2.08,,Normal,,
89083,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/89083_200w.jpg,3,1410,https://cpt.tcgcsv.com/HFK,2024-04-11T15:05:39.333,1,20/106,Rare,Grass,80,Basic,,[1] Pierce (10),"[2G] Bite Off (30+)
<br>If the Defending Pokemon is Pokemon-ex, this attack does 30 damage plus 30 more damage.",P,None,1,38.71,6433.78,12828.85,21.43,,Reverse Holofoil,,
89184,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89184_200w.jpg,3,1410,https://cpt.tcgcsv.com/JHK,2024-04-11T15:05:39.47,1,63/106,Common,Grass,40,Basic,,[1] Ram (10),[2] Headbutt (20),R,W,1,0.23,0.64,2.99,0.78,,Normal,,
89184,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89184_200w.jpg,3,1410,https://cpt.tcgcsv.com/JHK,2024-04-11T15:05:39.47,1,63/106,Common,Grass,40,Basic,,[1] Ram (10),[2] Headbutt (20),R,W,1,7.93,15.02,22.11,13.15,,Reverse Holofoil,,
89400,Snorunt,Snorunt,https://tcgplayer-cdn.tcgplayer.com/product/89400_200w.jpg,3,1410,https://cpt.tcgcsv.com/0NK,2024-04-11T15:05:39.597,1,64/106,Common,Water,50,Basic,,[1] Beat (10),,M,None,1,0.23,0.37,1.99,0.57,,Normal,,
89400,Snorunt,Snorunt,https://tcgplayer-cdn.tcgplayer.com/product/89400_200w.jpg,3,1410,https://cpt.tcgcsv.com/0NK,2024-04-11T15:05:39.597,1,64/106,Common,Water,50,Basic,,[1] Beat (10),,M,None,1,9.0,15.33,21.99,19.62,,Reverse Holofoil,,
89473,Spoink - 065/106,Spoink 065 106,https://tcgplayer-cdn.tcgplayer.com/product/89473_200w.jpg,3,1410,https://cpt.tcgcsv.com/tPK,2024-04-11T15:05:39.813,1,65/106,Common,Psychic,50,Basic,,"[P] Knock Away (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,P,None,1,0.25,0.49,1.99,0.52,,Normal,,
89473,Spoink - 065/106,Spoink 065 106,https://tcgplayer-cdn.tcgplayer.com/product/89473_200w.jpg,3,1410,https://cpt.tcgcsv.com/tPK,2024-04-11T15:05:39.813,1,65/106,Common,Psychic,50,Basic,,"[P] Knock Away (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,P,None,1,19.25,49.99,60.0,11.9,,Reverse Holofoil,,
89474,Spoink - 066/106,Spoink 066 106,https://tcgplayer-cdn.tcgplayer.com/product/89474_200w.jpg,3,1410,https://cpt.tcgcsv.com/vPK,2024-04-11T15:05:40.067,1,66/106,Common,Psychic,50,Basic,,"[1] Lunge (20) 
<br>Flip a coin.  If tails, this attack does nothing.",,P,None,1,0.25,0.42,1.5,0.46,,Normal,,
89474,Spoink - 066/106,Spoink 066 106,https://tcgplayer-cdn.tcgplayer.com/product/89474_200w.jpg,3,1410,https://cpt.tcgcsv.com/vPK,2024-04-11T15:05:40.067,1,66/106,Common,Psychic,50,Basic,,"[1] Lunge (20) 
<br>Flip a coin.  If tails, this attack does nothing.",,P,None,1,25.0,35.25,50.0,45.55,,Reverse Holofoil,,
89655,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/89655_200w.jpg,3,1410,https://cpt.tcgcsv.com/7TK,2024-04-11T15:05:40.357,1,67/106,Common,Colorless,40,Basic,"<b>Poke-BODY</b> Feathery <br>
<br>As long as Swablu is on your Bench, prevent all damage done to Swablu by opponent's attacks.","[1] Razor Wind (20) 
<br>Flip a coin.  If tails, this attack does nothing.",,L,F,1,0.65,1.3,96.95,1.58,3.19,Normal,,
89655,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/89655_200w.jpg,3,1410,https://cpt.tcgcsv.com/7TK,2024-04-11T15:05:40.357,1,67/106,Common,Colorless,40,Basic,"<b>Poke-BODY</b> Feathery <br>
<br>As long as Swablu is on your Bench, prevent all damage done to Swablu by opponent's attacks.","[1] Razor Wind (20) 
<br>Flip a coin.  If tails, this attack does nothing.",,L,F,1,21.0,30.17,39.99,27.49,,Reverse Holofoil,,
89671,Swalot,Swalot,https://tcgplayer-cdn.tcgplayer.com/product/89671_200w.jpg,3,1410,https://cpt.tcgcsv.com/rTK,2024-04-11T15:05:40.573,1,40/106,Uncommon,Grass,80,Stage 1,,"[2] Blot (20) 
<br>Remove 1 damage counter from Swalot.","[2G] Poison Breath (40) 
<br>The Defending Pokemon is now Poisoned.",P,None,2,1.0,1.4,4.5,1.44,,Normal,,
89671,Swalot,Swalot,https://tcgplayer-cdn.tcgplayer.com/product/89671_200w.jpg,3,1410,https://cpt.tcgcsv.com/rTK,2024-04-11T15:05:40.573,1,40/106,Uncommon,Grass,80,Stage 1,,"[2] Blot (20) 
<br>Remove 1 damage counter from Swalot.","[2G] Poison Breath (40) 
<br>The Defending Pokemon is now Poisoned.",P,None,2,22.0,25.0,35.95,9.54,,Reverse Holofoil,,
89692,Swellow,Swellow,https://tcgplayer-cdn.tcgplayer.com/product/89692_200w.jpg,3,1410,https://cpt.tcgcsv.com/STK,2024-04-11T15:05:40.887,1,41/106,Uncommon,Colorless,70,Stage 1,,[1] Peck (20),"[3] Skill Dive 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",L,F,0,0.62,1.5,4.5,1.54,1.49,Normal,,
89733,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/89733_200w.jpg,3,1410,https://cpt.tcgcsv.com/HVK,2024-04-11T15:05:41.023,1,68/106,Common,Colorless,50,Basic,,"[1] Razor Wind (10)
<br>Flip a coin.  If tails, this attack does nothing.",,L,F,1,0.24,0.46,1.99,0.51,,Normal,,
