productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack2,extAttack3
166498,Magnezone - 36/131 (Prerelease Kit Exclusive),Magnezone 36 131 Prerelease Kit Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/166498_200w.jpg,3,1840,https://cpt.tcgcsv.com/-Cl2,2023-05-20T08:35:40.24,1,036/131,Rare,Lightning,150,Stage 2,"<strong>Ability — Magnetic Circuit</strong>
<br>As often as you like during your turn <em>(before your attack)</em>, you may attach a Lightning Energy card from your hand to 1 of your Pokémon.","[1LLL] Zap Cannon (130)
<br>This Pokémon can't use Zap Cannon during your next turn.",Fx2,2,0.08,0.35,1.0,0.29,0.33,Normal,M-20,,
167793,Alolan Exeggutor - 2/131 (SM Forbidden Light),Alolan Exeggutor 2 131 SM Forbidden Light,https://tcgplayer-cdn.tcgplayer.com/product/167793_200w.jpg,3,1840,https://cpt.tcgcsv.com/T7m2,2022-09-29T16:15:21.06,1,002/131,Rare,Grass,160,Stage 1,,"[G] Tropical Shake (20+)
<br>This attack does 20 more damage for each type of basic Energy card in your discard pile. You can't add more than 100 damage in this way.",Rx2,3,0.29,0.69,3.49,0.82,,Holofoil,,,
167796,Lycanroc - 76/131 (SM Forbidden Light),Lycanroc 76 131 SM Forbidden Light,https://tcgplayer-cdn.tcgplayer.com/product/167796_200w.jpg,3,1840,https://cpt.tcgcsv.com/X7m2,2026-02-03T03:55:02.277,1,076/131,Holo Rare,Fighting,120,Stage 1,,"[1F] Dangerous Rogue (20+)
<br>This attack does 20 more damage for each of your opponent's Benched Pokémon.",Gx2,2,1.16,1.48,16.77,1.56,1.5,Holofoil,,[1FF] Accelerock (100),
168356,Magnezone (Team Plasma) - 46/135,Magnezone Team Plasma 46 135,https://tcgplayer-cdn.tcgplayer.com/product/168356_200w.jpg,3,1840,https://cpt.tcgcsv.com/8mm2,2022-10-08T17:07:41.02,1,046/135,Rare,,140,Stage 2,"<strong>Ability — Dual Brains</strong>
<br>
During your turn, you may play 2 Supporter cards.","[1LL] Gyro Ball (80)
<br>
Switch this Pokémon with 1 of your Benched Pokémon. Then, your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.",Fx2,3,0.6,1.0,96.95,1.02,,Normal,,,
168357,Ampharos - 1/132 (DP Secret Wonders),Ampharos 1 132 DP Secret Wonders,https://tcgplayer-cdn.tcgplayer.com/product/168357_200w.jpg,3,1840,https://cpt.tcgcsv.com/9mm2,2022-09-29T16:32:27.51,1,001/132,Rare,Lightning,130,Stage 2,"<strong>Poké-BODY — Jamming</strong>
<br>
After your opponent plays a Supporter card from his or her hand, put 1 damage counter on each of your opponent's Pokémon. You can't use more than 1 Jamming Poké-Body each turn.","[2L] Cluster Bolt (70)
<br>
You may discard all Lightning Energy attached to Ampharos. If you do, this attack does 20 damage to each of your opponent's Benched Pokémon that has any Energy cards attached to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",F+30,3,1.0,1.37,3.4,2.88,,Normal,M-20,,
168358,Porygon-Z - 6/106,Porygon Z 6 106,https://tcgplayer-cdn.tcgplayer.com/product/168358_200w.jpg,3,1840,https://cpt.tcgcsv.com/bmm2,2022-10-10T18:56:19.087,1,006/106,Rare,Colorless,110,Stage 2,"<strong>Poké-POWER — Conversion</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may discard a basic Energy card from your hand. Porygon-Z is the same type as that Energy card until the end of your turn. This power can't be used if Porygon-Z is affected by a Special Condition.","[2] Tri Attack (40x)
<br>
Flip 3 coins. This attack does 40 damage times the number of heads.",F+30,2,0.45,1.2,96.95,2.59,,Normal,,,
169670,Garchomp - 99/156 (Cracked Ice Holo),Garchomp 99 156 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/169670_200w.jpg,3,1840,https://cpt.tcgcsv.com/qTm2,2026-03-09T13:10:28.74,1,099/156,Rare,Dragon,150,Stage 2,,"[2] Quick Dive
<br>This attack does 50 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Yx2,,2.34,6.09,96.95,5.18,5.14,Holofoil,,"[2F] Royal Blades (100+)
<br>If you played Cynthia from your hand during this turn, this attack does 100 more damage.",
169759,Lucario (SM - Burning Shadows),Lucario SM Burning Shadows,https://tcgplayer-cdn.tcgplayer.com/product/169759_200w.jpg,3,1840,https://cpt.tcgcsv.com/cWm2,2018-10-16T19:20:52.317,1,71,Rare,Fighting,120,Stage 1,"<strong>Ability — Stance</strong
<br>When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may prevent all effects of your opponent's attacks, including damage, done to this Pokemon until the end of your opponent's next turn.",[FFF] Submarine Blow (120),Px2,1,0.41,0.55,5.0,0.55,,Normal,None,,
169761,Kingdra - 31/147 (SM Burning Shadows),Kingdra 31 147 SM Burning Shadows,https://tcgplayer-cdn.tcgplayer.com/product/169761_200w.jpg,3,1840,https://cpt.tcgcsv.com/fWm2,2022-10-07T20:54:13.597,1,031/147,Rare,Water,140,Stage 2,,"[W] Brine
<br>This attack does 90 damage to 1 of your opponent's Pokémon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,1,0.25,0.59,2.63,0.6,0.82,Normal,,"[W] Tornado Shot (90)
<br>Discard a Water Energy from this Pokémon. This attack does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
169797,Dusknoir - 53/147 (SM Burning Shadows),Dusknoir 53 147 SM Burning Shadows,https://tcgplayer-cdn.tcgplayer.com/product/169797_200w.jpg,3,1840,https://cpt.tcgcsv.com/ZWm2,2022-09-29T20:06:47.063,1,053/147,Rare,Psychic,150,Stage 2,"<strong>Ability — Dark Invitation</strong>
<br>Once during your turn <em>(before your attack)</em>, you may have your opponent reveal their hand. Put a Basic Pokémon you find there onto your opponent's Bench, and put 3 damage counters on that Pokémon.","[2P] Mind Jack (30+)
<br> This attack does 30 more damage for each of your opponent's Benched Pokémon.",Dx2,3,0.42,0.57,1.49,0.49,,Normal,F-20,,
173063,Swampert - 35/168 (SM Celestial Storm),Swampert 35 168 SM Celestial Storm,https://tcgplayer-cdn.tcgplayer.com/product/173063_200w.jpg,3,1840,https://cpt.tcgcsv.com/hfp2,2025-11-21T14:05:36.69,1,035/168,Holo Rare,Water,160,Stage 2,"<strong>Ability — Power Draw</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may discard a card from your hand. If you do, draw 3 cards.","[3] Hydro Pump (80+)
<br>
This attack does 20 more damage times the amount of Water Energy attached to this Pokémon.",Gx2,3,6.27,6.99,14.75,6.24,,Holofoil,,,
173064,Delcatty - 121/168 (SM Celestial Storm),Delcatty 121 168 SM Celestial Storm,https://tcgplayer-cdn.tcgplayer.com/product/173064_200w.jpg,3,1840,https://cpt.tcgcsv.com/jfp2,2022-09-29T19:14:20.65,1,121/168,Rare,Colorless,90,Stage 1,"<strong>Ability — Search for Friends</strong>
<br>
When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put 2 Supporter cards from your discard pile into your hand.",[2] Cat Kick (40),Fx2,1,0.3,0.78,2.08,0.67,,Normal,,,
173065,Sceptile - 10/168 (SM Celestial Storm),Sceptile 10 168 SM Celestial Storm,https://tcgplayer-cdn.tcgplayer.com/product/173065_200w.jpg,3,1840,https://cpt.tcgcsv.com/kfp2,2025-02-08T06:39:40.547,0,010/168,Holo Rare,Grass,140,Stage 2,"<strong>Ability — Power of Nature</strong>
<br>Prevent all damage done to your Pokémon that have any Grass Energy attached to them by attacks from your opponent's Ultra Beasts.","[G] Powerful Storm (20x)
<br>This attack does 20 damage times the amount of Energy attached to all of your Pokémon.",Rx2,1,0.94,1.5,5.0,1.54,,Holofoil,,,
173088,Alolan Ninetales - 28/147 (Cracked Ice Holo),Alolan Ninetales 28 147 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/173088_200w.jpg,3,1840,https://cpt.tcgcsv.com/Nfp2,2023-11-19T08:53:37.333,1,028/147,Holo Rare,Water,110,Stage 1,"<strong>Ability — Luminous Barrier</strong>
<br>Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon-GX or Pokémon-EX.",[2W] Aurora Beam (80),Mx2,1,1.02,2.46,6.95,2.85,,Holofoil,,,
173089,Hydreigon - 62/111 (Cracked Ice Holo),Hydreigon 62 111 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/173089_200w.jpg,3,1840,https://cpt.tcgcsv.com/Pfp2,2025-11-12T16:56:53.647,1,062/111,Holo Rare,Darkness,160,Stage 2,"<strong>Ability — Weed Out</strong>
<br>Once during your turn <em>(before your attack)</em>, you may choose 3 of your Benched Pokémon. Then, discard your other Benched Pokémon.","[1DD] Dark Destruction (120)
<br>You may discard an Energy from this Pokémon. If you do, discard an Energy from your opponent's Active Pokémon.",Fx2,2,0.84,1.54,96.95,1.64,96.95,Holofoil,P-20,,
173098,Krookodile - 62/98 (BW Emerging Powers),Krookodile 62 98 BW Emerging Powers,https://tcgplayer-cdn.tcgplayer.com/product/173098_200w.jpg,3,1840,https://cpt.tcgcsv.com/-fp2,2025-12-01T23:23:22.503,1,062/098,Holo Rare,Fighting,140,Stage 2,"<strong>Ability — Black Eyes</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is your Active Pokémon, you may flip a coin. If heads, discard an Energy attached to your opponent's Active Pokémon.","[1FF] Thrash (70+)
<br>Flip a coin.  If heads, this attack does 20 more damage. If tails, this Pokémon does 20 damage to itself.",Wx2,3,0.57,1.24,96.95,1.45,96.95,Holofoil,L-20,,
173255,Metagross - 95/168 (Prerelease Kit Exclusive),Metagross 95 168 Prerelease Kit Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/173255_200w.jpg,3,1840,https://cpt.tcgcsv.com/7kp2,2025-10-31T05:21:53.55,1,095/168,Rare,Metal,170,Stage 2,"<strong>Ability — Extend</strong>
<br>
As long as this Pokémon is your Active Pokémon, your turn does not end when you play Steven's Resolve.","[M] Meteor Mash (60)
<br>During your next turn, this Pokémon's Meteor Mash does 60 more damage <em>(before applying Weakness and Resistance)</em>.",Rx2,4,0.35,0.46,0.99,0.52,0.49,Normal,P-20,,
174489,Blastoise - 14/100 (EX Crystal Guardians),Blastoise 14 100 EX Crystal Guardians,https://tcgplayer-cdn.tcgplayer.com/product/174489_200w.jpg,3,1840,https://cpt.tcgcsv.com/PPp2,2022-09-29T17:13:01.88,1,014/100,Holo Rare,Water,120,Stage 2,"<Strong>Poké-BODY — Water Pressure</strong>
<br>As long as Blastoise's remaining HP is 40 or less, Blastoise does 40 more damage to the Defending Pokémon <em>(before applying Weakness and Resistance)</em>.","[2W] Hydro Pump (50+)
<br>Does 50 damage plus 20 more damage for each Water Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 40 damage in this way.",L,2,8.0,26.19,36.75,39.76,,Holofoil,,,
174493,Deoxys - 16/107 (EX Deoxys),Deoxys 16 107 EX Deoxys,https://tcgplayer-cdn.tcgplayer.com/product/174493_200w.jpg,3,1840,https://cpt.tcgcsv.com/TPp2,2024-10-22T02:22:15.923,1,016/107,Holo Rare,Psychic,70,Basic,"<strong>Poké-POWER — Form Change</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may search your deck for another Deoxys and switch it with Deoxys. (Any cards attached to Deoxys, damage counters, Special Conditions, and effects on it are now on the new Pokémon.) If you do, put Deoxys on top of your deck. Shuffle your deck afterward. You can't use more than 1 Form Change Poké-Power each turn.","[1P] Link Blast (40)
<br>If Deoxys and the Defending Pokémon have a different amount of Energy attached to them, this attack's base damage is 20 instead of 40.",P,1,41.99,48.74,74.97,18.94,69.99,Holofoil,,,
175169,Empoleon - 34/156 (Cracked Ice Holo),Empoleon 34 156 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/175169_200w.jpg,3,1840,https://cpt.tcgcsv.com/p5q2,2026-02-27T22:48:40.817,1,034/156,Rare,Water,160,Stage 2,,"[1W] Total Command (20x)
<br>This attack does 20 damage for each Benched Pokémon <em>(both yours and your opponent's</em>.",Lx2,2,0.91,1.26,5.99,1.33,0.73,Holofoil,,"[1WW] Whirlpool (90)
<br>Discard an Energy from your opponent's Active Pokémon.",
175271,Golurk - 59/124 (EX Dragons Exalted),Golurk 59 124 EX Dragons Exalted,https://tcgplayer-cdn.tcgplayer.com/product/175271_200w.jpg,3,1840,https://cpt.tcgcsv.com/r7q2,2022-10-07T12:44:40.52,1,059/124,Rare,Psychic,130,Stage 1,,"[2P] Devolution Punch (60)
<br>Devolve the Defending Pokémon and put the highest Stage Evolution card on it into your opponent's hand.",Dx2,4,0.75,0.91,1.55,1.55,0.75,Normal,,"[2PP] Ghost Hammer (90)
<br>During your opponent's next turn, this Pokémon has no Weakness.",
177120,Dusclops - 14/108 (EX Power Keepers),Dusclops 14 108 EX Power Keepers,https://tcgplayer-cdn.tcgplayer.com/product/177120_200w.jpg,3,1840,https://cpt.tcgcsv.com/qSq2,2025-11-20T23:36:44.567,1,014/108,Holo Rare,Psychic,80,Stage 1,,"[1P] Dark Mind (20)
<br>Does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",D,2,1.99,2.31,96.95,2.37,3.99,Holofoil,F,"[2P] Mysterious Light (50)
<br>If Phoebe's Stadium is in play, the Defending Pokémon is now Confused.",
177121,Delcatty - 8/108 (EX Power Keepers),Delcatty 8 108 EX Power Keepers,https://tcgplayer-cdn.tcgplayer.com/product/177121_200w.jpg,3,1840,https://cpt.tcgcsv.com/rSq2,2022-09-29T19:12:39.88,1,008/108,Rare,Colorless,70,Stage 1,"<strong>Poké-POWER — Energy Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard 1 Energy card from your hand. Then draw up to 3 cards from your deck. This power can't be used if Delcatty is affected by a Special Condition.","[1] Max Energy Source (10x)
<br>Does 10 damage times the amount of Energy attached to all of your Active Pokémon.",F,1,0.5,0.75,2.99,0.73,,Normal,,,
177122,Gardevoir - 9/108 (EX Power Keepers),Gardevoir 9 108 EX Power Keepers,https://tcgplayer-cdn.tcgplayer.com/product/177122_200w.jpg,3,1840,https://cpt.tcgcsv.com/sSq2,2026-02-17T17:45:36.997,1,009/108,Rare,Psychic,100,Stage 2,"<strong>Poké-POWER — Psy Shadow</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Psychic Energy card and attach it to 1 of your Pokémon. Put 2 damage counters on that Pokémon. Shuffle your deck afterward. This power can't be used if Gardevoir is affected by a Special Condition.","[P] Energy Burst (10x)
<br>Does 10 damage times the total amount of Energy attached to Gardevoir and the Defending Pokémon.",P,2,4.0,6.26,10.01,8.51,,Normal,,,
177123,Mightyena - 18/108 (Cosmos Holo),Mightyena 18 108 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/177123_200w.jpg,3,1840,https://cpt.tcgcsv.com/tSq2,2025-11-20T22:41:36.033,1,018/108,Holo Rare,Darkness,70,Stage 1,,"[2] Plunder (20)
<br>Before doing damage, discard all Trainer cards attached to the Defending Pokémon.",F,,2.29,5.5,12.0,7.48,4.31,Holofoil,P,"[1DD] Dark Burst (50+)
<br>If Sidney's Stadium is in play, this attack does 50 damage plus 20 more damage.",
177124,Swampert - 27/100 (EX Crystal Guardians),Swampert 27 100 EX Crystal Guardians,https://tcgplayer-cdn.tcgplayer.com/product/177124_200w.jpg,3,1840,https://cpt.tcgcsv.com/vSq2,2022-10-11T14:10:26.95,1,027/100,Holo Rare,Fighting,120,Stage 2,"<strong>Poké-POWER — Echo Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may draw a card. This power can't be used if Swampert is affected by a Special Condition.","[2F] Rock Hurl (60)
<br>This attack's damage isn't affected by Resistance.",G,2,19.5,21.34,29.98,23.99,,Holofoil,,,
177125,Venusaur - 28/100 (EX Crystal Guardians),Venusaur 28 100 EX Crystal Guardians,https://tcgplayer-cdn.tcgplayer.com/product/177125_200w.jpg,3,1840,https://cpt.tcgcsv.com/wSq2,2023-06-22T13:06:44.21,1,028/100,Holo Rare,Grass,110,Stage 2,"<strong>Poké-BODY — Chlorophyll</strong>
<br>All Energy cards that provide only Colorless Energy attached to your Grass Pokémon provide Grass Energy instead.","[2] Green Blast (20+)
<br>Does 20 damage plus 10 more damage for each Grass Energy attached to all of your Pokémon.",R,3,20.99,28.67,79.99,27.43,,Holofoil,,"[1GG] Toxic Sleep
<br>The Defending Pokémon is now Asleep and Poisoned. Put 2 damage counters instead of 1 on the Defending Pokémon between turns.",
177126,Dugtrio - 5/100 (EX Crystal Guardians),Dugtrio 5 100 EX Crystal Guardians,https://tcgplayer-cdn.tcgplayer.com/product/177126_200w.jpg,3,1840,https://cpt.tcgcsv.com/xSq2,2022-09-29T20:00:02.06,1,005/100,Rare,Fighting,70,Stage 1,"<strong>Poké-BODY — Sand Veil</strong>
<br>Prevent all damage done to your Benched Pokémon by your opponent's attacks.","[1F] Dig Under
<br>Choose 1 of your opponent's Pokémon. This attack does 30 damage to that Pokémon. This attack's damage isn't affected by Weakness or Resistance.",G,1,4.1,6.04,10.88,4.75,,Normal,,"[2F] Double-edge (60)
<br>Dugtrio does 10 damage to itself.",
177162,Empoleon - 38/162 (Battle Arena Deck Exclusive),Empoleon 38 162 Battle Arena Deck Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/177162_200w.jpg,3,1840,https://cpt.tcgcsv.com/gTq2,2022-09-29T20:46:35.607,1,038/162,Rare,Water,140,Stage 2,"<strong>Ability — Dignified Fighter</strong>
<br>
Each of your Basic Pokémon's attacks does 20 more damage to your opponent's Active Pokémon <em>(before applying Weakness and Resistance)</em>.",[1W] Hydro Splash (70),Gx2,2,0.25,0.86,1.0,0.76,,Normal,,,
177163,Empoleon - 29/108 (Battle Arena Deck Exclusive),Empoleon 29 108 Battle Arena Deck Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/177163_200w.jpg,3,1840,https://cpt.tcgcsv.com/hTq2,2026-02-17T17:47:06.233,1,029/108,Rare,Water,140,Stage 2,"<strong>Ability — Diving Draw</strong>
<br>Once during your turn <em>(before your attack)</em>, you may discard a card from your hand.  If you do, draw 2 cards.","[W] Attack Command (10x)
<br>Does 10 damage times the number of Pokémon in play <em>(both yours and your opponent's)</em>.",Lx2,2,0.73,0.98,2.79,1.2,1.49,Normal,,,
177164,Manaphy - 56/160 (Battle Arena Deck Exclusive),Manaphy 56 160 Battle Arena Deck Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/177164_200w.jpg,3,1840,https://cpt.tcgcsv.com/jTq2,2022-10-08T17:29:54.503,1,056/160,Rare,Water,70,Basic,,"[W] Deep Sea Swirl
<br>Shuffle your hand into your deck. Then, draw 6 cards.",Gx2,1,0.25,0.59,96.95,0.66,9.99,Normal,,"[W] Life Saver
<br>Put 2 Water Pokémon from your discard pile into your hand.",
177165,Virizion - 15/113,Virizion 15 113,https://tcgplayer-cdn.tcgplayer.com/product/177165_200w.jpg,3,1840,https://cpt.tcgcsv.com/kTq2,2022-10-11T15:43:02.057,1,015/113,Rare,Grass,110,Basic,,"[1] Double Draw
<br>Draw 2 cards.",Rx2,1,0.67,1.0,1.97,0.71,,Normal,W-20,"[1G] Leaf Wallop (40)
<br>During your next turn, this Pokémon's Leaf Wallop attack does 40 more damage <em>(before applying Weakness and Resistance)</em>.",
178761,Salazzle - 47/111 (SM Crimson Invasion),Salazzle 47 111 SM Crimson Invasion,https://tcgplayer-cdn.tcgplayer.com/product/178761_200w.jpg,3,1840,https://cpt.tcgcsv.com/fwr2,2022-10-10T19:37:09.233,1,047/111,Rare,Psychic,110,Stage 1,,"[P] Nasty Plot
<br>Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",Px2,1,0.19,0.41,4.0,0.46,,Normal,,"[P] Severe Poison
<br>Your opponent's Active Pokémon is now Poisoned. Put 4 damage counters instead of 1 on that Pokémon between turns.",
178762,Lycanroc - 76/147 (Cracked Ice Holo),Lycanroc 76 147 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/178762_200w.jpg,3,1840,https://cpt.tcgcsv.com/gwr2,2025-12-10T00:01:29.46,1,076/147,Holo Rare,Fighting,110,Stage 1,,[1F] Rock Throw (30),Gx2,2,0.31,0.99,5.0,1.08,,Holofoil,,[1FF] Accelerock (100),
179436,Entei - 47/214 (SM Lost Thunder),Entei 47 214 SM Lost Thunder,https://tcgplayer-cdn.tcgplayer.com/product/179436_200w.jpg,3,1840,https://cpt.tcgcsv.com/LNr2,2025-11-12T16:47:00.17,1,047/214,Holo Rare,Fire,130,Basic,,"[1R] Fire Fang (20)
<br>Your opponent’s Active Pokémon is now Burned.",Wx2,2,3.0,4.99,19.96,5.44,5.97,Holofoil,,"[1RR] Eruption (80+)
<br>Each player discards the top card of their deck. This attack does 60 more damage for each Energy card discarded in this way.",
179437,Blaziken - 6/70 (Dragon Majesty),Blaziken 6 70 Dragon Majesty,https://tcgplayer-cdn.tcgplayer.com/product/179437_200w.jpg,3,1840,https://cpt.tcgcsv.com/MNr2,2022-09-29T17:16:53.15,1,006/070,Rare,Fire,150,Stage 2,"<strong>Ability — Firestarter</strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach a Fire Energy card from your discard pile to 1 of your Benched Pokémon.","[2R] Fire Stream (90)
<br>Discard a Fire Energy card attached to this Pokémon, then do 20 damage to each of your opponent’s Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Wx2,2,0.99,2.25,999.99,3.0,3.15,Normal,,,
179438,Raikou - 79/214 (SM Lost Thunder),Raikou 79 214 SM Lost Thunder,https://tcgplayer-cdn.tcgplayer.com/product/179438_200w.jpg,3,1840,https://cpt.tcgcsv.com/NNr2,2022-10-10T19:12:11.947,1,079/214,Holo Rare,Lightning,120,Basic,,"[1L] Lost Voltage (30+)
<br>If you have any Lightning Energy in the Lost Zone, this attack does 90 more damage.",Fx2,2,2.25,3.37,4.65,3.44,,Holofoil,M-20,,
179439,Naganadel - 108/214 (SM Lost Thunder),Naganadel 108 214 SM Lost Thunder,https://tcgplayer-cdn.tcgplayer.com/product/179439_200w.jpg,3,1840,https://cpt.tcgcsv.com/PNr2,2025-11-21T00:58:18.61,1,108/214,Rare,Psychic,130,Basic,"<strong>Ability — Charging Up</strong>
<br>Once during your turn <em>(before your attack)</em>, you may attach a basic Energy from your discard pile to this Pokémon.","[3] Turning Point (80+)
<br>If you have exactly 3 Prize cards remaining, this attack does 80 more damage.",Px2,1,1.47,1.99,29.99,1.57,1.65,Normal,,,
179440,Ampharos - 78/214 (SM Lost Thunder),Ampharos 78 214 SM Lost Thunder,https://tcgplayer-cdn.tcgplayer.com/product/179440_200w.jpg,3,1840,https://cpt.tcgcsv.com/QNr2,2023-04-25T10:01:51.44,1,078/214,Rare,Lightning,150,Stage 2,"<strong>Ability — Unseen Flash</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 Lightning Energy from your hand in the Lost Zone. If you do, your opponent's Active Pokémon is now Paralyzed.","[LL] Split Bomb
<br>This attack does 50 damage to 2 of your opponent’s Pokémon. <em>(Don’t apply Weakness and Resistance for Benched Pokémon.)</em>",Fx2,2,0.2,0.5,1.24,0.55,,Normal,M-20,,
179850,Emboar - 27/113 (Legendary Treasures),Emboar 27 113 Legendary Treasures,https://tcgplayer-cdn.tcgplayer.com/product/179850_200w.jpg,3,1840,https://cpt.tcgcsv.com/0Zr2,2024-03-04T18:31:51.747,1,027/113,Rare,Fire,150,Stage 2,"<strong>Ability — Inferno Fandango</strong>
<br>As often as you like during your turn <em>(before your attack)</em>, you may attach a Fire Energy card from your hand to 1 of your Pokémon.",[2RR] Heat Crash (80),Wx2,4,9.99,13.99,15.99,5.98,,Normal,,,
181559,Ho-Oh - 27/115 (Cosmos Holo),Ho Oh 27 115 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/181559_200w.jpg,3,1840,https://cpt.tcgcsv.com/cFs2,2026-01-27T22:03:56.69,1,027/115,Holo Rare,Fire,80,Basic,,[2] Gust (20),W,2,35.0,70.47,9999.0,35.57,99.99,Holofoil,,"[2RR] Sacred Fire
<br>Flip a coin. If heads, choose 1 of your opponent's Pokémon. This attack does 60 damage to that Pokémon. This attacks damage isn't affected by Weakness or Resistance.",
181682,Lucario - 67/156 (SM Ultra Prism),Lucario 67 156 SM Ultra Prism,https://tcgplayer-cdn.tcgplayer.com/product/181682_200w.jpg,3,1840,https://cpt.tcgcsv.com/GHs2,2026-01-15T06:03:20.733,1,067/156,Rare,Fighting,110,Stage 1,"<strong>Ability — Precognitive Aura</strong>
<br>Once during your turn <em>(before your attack)</em>, if you have Garchomp in play, you may search your deck for a card and put it into your hand. Then, shuffle your deck.","[1F] Missile Jab (70)
<br>This attack's damage isn't affected by Resistance.",Px2,1,0.89,1.46,4.0,1.46,1.41,Normal,,,
184217,Charizard - 14/181 (SM Team Up),Charizard 14 181 SM Team Up,https://tcgplayer-cdn.tcgplayer.com/product/184217_200w.jpg,3,1840,https://cpt.tcgcsv.com/mJt2,2022-10-26T03:18:19.073,1,014/181,Holo Rare,Fire,150,Stage 2,"<strong>Ability — Roaring Resolve</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on this Pokémon. If you do, search your deck for up to 2 Fire Energy cards and attach them to this Pokémon. Then, shuffle your deck.","[RR] Continuous Blaze Ball (30+)
<br>Discard all Fire Energy from this Pokémon. This attack does 50 more damage for each card you discarded in this way.",Wx2,2,11.95,20.0,999.99,15.93,99.98,Holofoil,,,
184218,Blastoise - 25/181 (Cracked Ice Holo),Blastoise 25 181 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/184218_200w.jpg,3,1840,https://cpt.tcgcsv.com/nJt2,2025-11-12T16:43:08.017,1,025/181,Holo Rare,Water,160,Stage 2,"<strong>Ability — Powerful Squall</strong>
<br>Once during your turn <em>(before your attack)</em>, you may look at the top 6 cards of your deck and attach any number of Water Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck.","[WWW] Hydro Tackle (150)
<br>This Pokémon does 30 damage to itself.",Gx2,3,7.18,14.7,166.2,15.45,,Holofoil,,,
184469,Erika's Hospitality - 140/181 (SM Team Up),Erikas Hospitality 140 181 SM Team Up,https://tcgplayer-cdn.tcgplayer.com/product/184469_200w.jpg,3,1840,https://cpt.tcgcsv.com/pPt2,2025-11-29T04:13:38.457,1,140/181,Rare,Supporter,,,"You can play this card only if you have 4 or fewer other cards in your hand.
<br>Draw a card for each of your opponent's Pokémon in play.<br><br> You may play only 1 Supporter card during your turn <em>(before your attack)</em>.",,,,0.03,0.29,2.28,0.29,0.2,Normal,,,
188910,Vileplume - 3/149 (BW Boundaries Crossed),Vileplume 3 149 BW Boundaries Crossed,https://tcgplayer-cdn.tcgplayer.com/product/188910_200w.jpg,3,1840,https://cpt.tcgcsv.com/dBw2,2022-10-11T15:40:02.99,1,003/149,Rare,Grass,140,Stage 2,"<strong>Ability — Allergy Panic</strong>
<br>Apply Weakness for each Pokémon <em>(both yours and your opponent's)</em> as x4 instead.","[3G] Pollen Spray (50)
<br>The Defending Pokémon is now Asleep and Poisoned.",Rx2,3,0.25,0.52,1.94,0.54,,Normal,W-20,,
