productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extAttack3,extAttack4
211494,Zorua and Celebi (Black and White Tour Promo),Zorua and Celebi Black and White Tour Promo,https://tcgplayer-cdn.tcgplayer.com/product/211494_200w.jpg,3,1528,https://cpt.tcgcsv.com/VCJ2,2022-10-19T15:11:53.903,1,,Promo,Darkness,90,Basic,,"[DG] Who is Who?
<br>
Each player switches places with his or her opponent. Then, each player continues to play the game using his or her opponent's cards.",,Fx2,2,,,,,,,P-20,,
211495,Zygarde EX - 54a/124,Zygarde EX 54a 124,https://tcgplayer-cdn.tcgplayer.com/product/211495_200w.jpg,3,1528,https://cpt.tcgcsv.com/WCJ2,2025-03-04T14:38:58.293,1,054a/124,Promo,Fighting,190,Basic,"<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[F] Land's Pulse (20+)
<br>
If there is any Stadium card in play, this attack does 20 more damage.","[1F] Cell Storm (60)
<br>
Heal 30 damage from this Pokémon.",Gx2,3,,,,,,,,[1FF] Land's Wrath (100),
211496,Salamence GX - SM139 (SM Black Star Promo),Salamence GX SM139 SM Black Star Promo,https://tcgplayer-cdn.tcgplayer.com/product/211496_200w.jpg,3,1528,https://cpt.tcgcsv.com/XCJ2,2022-10-18T23:18:16.017,1,SM139,Promo,Dragon,250,2,"<strong>Ability — Dragon Lift</strong>
<br>Your Pokémon in play have no Retreat Cost, except Pokémon-GX and Pokémon-EX.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2RW] Bright Flame (200)
<br>
Discard 2 Energy from this Pokémon.","<span style=""color:Teal""><strong>[2R] Flame Jet GX</strong>
<br>This attack does 120 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.) (You can't use more than 1 GX attack in a game.)</em></span>",Yx2,2,12.99,18.97,22.95,19.05,,Holofoil,,,
211497,Metal Energy - 94/109 (EX Ruby & Sapphire),Metal Energy 94 109 EX Ruby and Sapphire,https://tcgplayer-cdn.tcgplayer.com/product/211497_200w.jpg,3,1528,https://cpt.tcgcsv.com/ZCJ2,2022-10-15T13:42:47.543,1,94/109,Promo,Metal,,,"<strong>Metal Energy — Special Energy Card</strong>
<br>Damage done by attacks to the Pokémon that Metal Energy is attached to is reduced by 10 <em>(after applying Weakness and Resistance).</em> Ignore this effect if the Pokémon that Metal Energy is attached to isn’t [M]. Metal Energy provides [M] Energy. <em>(Doesn’t count as a basic Energy card.)</em>",,,,,,,,,,,,,
211498,Oran Berry - 85/109,Oran Berry 85 109,https://tcgplayer-cdn.tcgplayer.com/product/211498_200w.jpg,3,1528,https://cpt.tcgcsv.com/-CJ2,2022-10-18T19:51:07.76,1,085/109,Promo,Tool,,,"<em>Attach Oran Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.</em>
<br>At any time between turns, if the Pokémon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it. Then discard Oran Berry.",,,,,,,,,,,,,
211499,Multi Energy - 93/100,Multi Energy 93 100,https://tcgplayer-cdn.tcgplayer.com/product/211499_200w.jpg,3,1528,https://cpt.tcgcsv.com/_CJ2,2022-10-18T19:48:24.38,1,093/100,Promo,Special Energy,,,"Attach Multi Energy to 1 of your Pokémon. While in play, Multi Energy provides every type of Energy but provides only 1 Energy at a time. <em>(Doesn’t count as a basic Energy card when not in play.)</em> Multi energy provides Colorless Energy when attached to a Pokémon that already has Special Energy cards attached to it.",,,,,,,,,,,,,
211500,Pikachu - 58/102,Pikachu 58 102,https://tcgplayer-cdn.tcgplayer.com/product/211500_200w.jpg,3,1528,https://cpt.tcgcsv.com/0DJ2,2022-10-18T22:23:19.837,1,058/102,Promo,Lightning,40,Basic,,[1] Gnaw (10),"[1L] Thunder Jolt (30)
<br>
Flip a coin. If tails, Pikachu does 10 damage to itself.",Fx2,1,28.88,43.09,56.0,33.65,,Normal,,,
211501,Mewtwo EX - 54/99,Mewtwo EX 54 99,https://tcgplayer-cdn.tcgplayer.com/product/211501_200w.jpg,3,1528,https://cpt.tcgcsv.com/2DJ2,2022-10-15T13:46:20.573,1,054/099,Promo,Psychic,170,Basic,"<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[2] X Ball (20x)
<br>
Does 20 damage times the amount of Energy attached to this Pokémon and the Defending Pokémon.","[1PP] Psydrive (120)
<br>
Discard an Energy attached to this Pokémon.",P x2,2,20.0,21.98,29.95,24.99,,Holofoil,,,
211502,M Mewtwo EX - 63/162,M Mewtwo EX 63 162,https://tcgplayer-cdn.tcgplayer.com/product/211502_200w.jpg,3,1528,https://cpt.tcgcsv.com/3DJ2,2022-10-15T13:11:03.22,1,063/162,Promo,Psychic,230,Mega,"<em>Mega Evolution rule — When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.</em>
<br><br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1PFF] Vanishing Strike (150+)
<br>
If there is any Stadium card in play, this attack does 50 more damage, and this attack's damage isn't affected by Resistance or any effects on your opponent's Active Pokémon.",,Px2,3,,,,,,,,,
211503,M Mewtwo EX - 64/162,M Mewtwo EX 64 162,https://tcgplayer-cdn.tcgplayer.com/product/211503_200w.jpg,3,1528,https://cpt.tcgcsv.com/5DJ2,2022-10-15T13:29:03.967,1,064/162,Promo,Psychic,210,MEGA,"<em>Mega Evolution rule — When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.</em>
<br><br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Psychic Infinity (10+)
<br>
This attack does 30 more damage times the amount of Energy attached to both Active Pokémon. This attack's damage isn't affected by Weakness.",,Px2,2,,,,,,,,,
211504,Palkia - DP27,Palkia DP27,https://tcgplayer-cdn.tcgplayer.com/product/211504_200w.jpg,3,1528,https://cpt.tcgcsv.com/6DJ2,2022-10-18T22:17:37.073,1,DP27,Promo,Water,90,Basic,,"[W] Spacial Rend (10)
<br>
Search your deck for a Stadium card, show it to your opponent, and put it into your hand. Shuffle your deck afterward. If there is any Stadium card in play, discard it.","[1WW] Transback (40)
<br>
You may flip a coin. If heads, discard all Energy attached to Palkia and put the Defending Pokémon and all cards attached to it on top of your opponent's deck. Your opponent shuffles his or her deck afterward.",L+20,2,0.94,8.47,15.99,1.12,,Holofoil,,,
211505,Regigigas - DP40,Regigigas DP40,https://tcgplayer-cdn.tcgplayer.com/product/211505_200w.jpg,3,1528,https://cpt.tcgcsv.com/7DJ2,2022-10-18T22:59:07.477,1,DP40,Promo,Colorless,100,Basic,,"[3] Drag Off (30)
<br>
Before doing damage, you may choose 1 of your opponent's Benched Pokémon and switch it with the Defending Pokémon.","[4] Giga Hammer (80)
<br>
Regigigas can't use Giga Hammer during your next turn.",Fx2,4,99.95,99.99,199.99,52.98,,Holofoil,,,
211506,Rocket's Hitmonchan - 11/132,Rockets Hitmonchan 11 132,https://tcgplayer-cdn.tcgplayer.com/product/211506_200w.jpg,3,1528,https://cpt.tcgcsv.com/8DJ2,2022-10-18T23:05:05.37,1,011/132,Promo,Fighting,60,Basic,,"[F] Crosscounter
<br>
If an attack does damage to Rocket's Hitmonchan during your opponent's next turn <em>(even if Rocket's Hitmonchan is Knocked Out)</em>, flip a coin. If heads, Rocket's Hitmonchan attacks your opponent's Active Pokémon for double that amount of damage. <em>(If Rocket's Hitmonchan takes 20 damage, it does 40 damage to that Pokémon.)</em>",[1FF] Magnum Punch (50),P,1,,,,,,,,,
211507,Rocket's Mewtwo - 14/132,Rockets Mewtwo 14 132,https://tcgplayer-cdn.tcgplayer.com/product/211507_200w.jpg,3,1528,https://cpt.tcgcsv.com/9DJ2,2022-10-18T23:08:32.18,1,014/132,Promo,Psychic,70,Basic,,"[P] Juxtapose
<br>
Flip a coin. If heads, switch the number of damage counters on Rocket's Mewtwo with the number of damage counters on the Defending Pokémon <em>(even if it would Knock Out either Pokémon). (It's okay if 1 of the Pokémon has no damage counters on it.)</em>","[PP] Hypnoblast (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Asleep.",P,2,,,,,,,,[1PPP] Psyburn (60),
211508,Rocket's Scizor - 4,Rockets Scizor 4,https://tcgplayer-cdn.tcgplayer.com/product/211508_200w.jpg,3,1528,https://cpt.tcgcsv.com/bDJ2,2022-10-18T23:11:49.613,1,004,Promo,Metal,60,Basic,,"[1] Focus
<br>
During your next turn, Rocket's Scizor's Agility attack's damage is doubled.","[2M] Agility (20)
<br>
Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Rocket's Scizor.",R,2,,,,,,,G-30,,
211509,M Rayquaza EX - 98/98,M Rayquaza EX 98 98,https://tcgplayer-cdn.tcgplayer.com/product/211509_200w.jpg,3,1528,https://cpt.tcgcsv.com/cDJ2,2022-10-15T13:30:27.533,1,098/098,Promo,Colorless,220,MEGA,"<em>Mega Evolution rule — When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.</em>
<br><br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[3] Emerald Break (30x)
<br>
This attack does 30 damage times the number of your Benched Pokémon.",,Lx2,1,30.97,39.97,39.97,34.34,,Holofoil,F-20,,
211510,Primal Groudon EX - 97/98,Primal Groudon EX 97 98,https://tcgplayer-cdn.tcgplayer.com/product/211510_200w.jpg,3,1528,https://cpt.tcgcsv.com/dDJ2,2022-10-18T22:41:26.22,1,097/098,Promo,Fighting,240,MEGA,"<strong>Primal Reversion rule</strong> — When 1 of your Pokémon becomes Primal Groudon-EX, your turn ends.
<br><br>
<em>Max — When 1 of your Pokémon becomes this Pokémon, heal all damage from it.</em>
<br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1FFF] Gaia Volcano (100+)
<br>
If there is any Stadium card in play, this attack does 100 more damage. Discard that Stadium card.",,Gx2,4,199.99,199.99,199.99,,,Holofoil,,,
211511,Primal Kyogre EX - 96/98,Primal Kyogre EX 96 98,https://tcgplayer-cdn.tcgplayer.com/product/211511_200w.jpg,3,1528,https://cpt.tcgcsv.com/fDJ2,2022-10-18T22:45:16.683,1,096/098,Promo,Water,240,Mega,"<strong>Primal Reversion rule</strong> — When 1 of your Pokémon becomes Primal Groudon-EX, your turn ends.
<br><br>
<em>Max — When 1 of your Pokémon becomes this Pokémon, heal all damage from it.</em>
<br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1WWW] Tidal Storm (150)
<br>
Move 2 Energy from this Pokémon to 1 of your Benched Pokémon. This attack does 30 damage to each of your opponent's Benched Pokémon-EX. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Gx2,4,,,,,,,,,
211512,Primal Groudon EX - 86/160,Primal Groudon EX 86 160,https://tcgplayer-cdn.tcgplayer.com/product/211512_200w.jpg,3,1528,https://cpt.tcgcsv.com/gDJ2,2022-10-18T22:39:17.013,1,086/160,Promo,Fighting,240,MEGA,"<strong>Primal Reversion rule</strong> — When 1 of your Pokémon becomes Primal Groudon-EX, your turn ends.
<br><br>
<em>Omega Barrier — Whenever your opponent plays a Trainer card (excluding Pokémon Tools and Stadium cards), prevent all effects of that card done to this Pokémon.</em>
<br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1FFF] Gaia Volcano (100+)
<br>
If there is any Stadium card in play, this attack does 100 more damage. Discard that Stadium card.",,Gx2,4,26.97,28.98,30.98,30.98,,Holofoil,,,
211513,Primal Kyogre EX - 55/160,Primal Kyogre EX 55 160,https://tcgplayer-cdn.tcgplayer.com/product/211513_200w.jpg,3,1528,https://cpt.tcgcsv.com/hDJ2,2022-10-18T22:43:37.637,1,055/160,Promo,Water,240,Mega,"<strong>Primal Reversion rule</strong> — When 1 of your Pokémon becomes Primal Groudon-EX, your turn ends.
<br><br>
<em>Alpha Growth — When you attach an Energy card from your hand to this Pokémon (except with an attack, Ability, or Trainer card), you may attach 2 Energy cards.</em>
<br>
<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1WWW] Tidal Storm (150)
<br>
Move 2 Energy from this Pokémon to 1 of your Benched Pokémon. This attack does 30 damage to each of your opponent's Benched Pokémon-EX. </em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,Gx2,4,33.54,33.54,52.04,52.04,,Holofoil,,,
212823,Rayquaza GX - 177a/168,Rayquaza GX 177a 168,https://tcgplayer-cdn.tcgplayer.com/product/212823_200w.jpg,3,1528,https://cpt.tcgcsv.com/t8K2,2026-01-27T13:31:53.8,1,177a/168,Promo,Dragon,180,Basic,"<strong>Ability — Stormy Winds</strong>
<br>When you play this Pokémon from your hand onto your Bench during your turn, you may discard the top 3 cards of your deck. If you do, attach a basic Energy card from your discard pile to this Pokémon.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1GL] Dragon Break (30x)
<br>This attack does 30 damage times the amount of basic Grass and basic Lightning Energy attached to your Pokémon.","<span style=""color:Teal""><strong>[G] Tempest GX</strong>
<br>Discard your hand and draw 10 cards. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Yx2,3,22.0,24.23,26.45,25.19,,Holofoil,,,
214229,Copperajah V - SWSH030,Copperajah V SWSH030,https://tcgplayer-cdn.tcgplayer.com/product/214229_200w.jpg,3,1528,https://cpt.tcgcsv.com/CJK2,2022-10-11T19:37:20.707,1,SWSH030,Promo,Metal,220,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1MM] Adamantine Press (90)
<br>During your opponent's next turn, this Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",[1MMM] Wrack Down (180),Rx2,4,0.5,3.5,12.99,3.52,,Holofoil,G-30,,
214236,Polteageist V - SWSH021,Polteageist V SWSH021,https://tcgplayer-cdn.tcgplayer.com/product/214236_200w.jpg,3,1528,https://cpt.tcgcsv.com/LJK2,2022-10-18T22:34:48.02,1,SWSH021,Promo,Psychic,170,Basic,"<strong>Ability — Teapot of Surprises</strong>
<br>If this Pokémon is in the Active Spot and is damaged by an opponent's attack <em>(even if it is Knocked Out)</em>, choose a random card from your opponent's hand. Your opponent reveals that card and puts it on the bottom of their deck.
<br><br>
<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[2P] Mind Bend (100)
<br>Your opponent's Active Pokémon is now Confused.",,Dx2,1,1.0,4.99,6.48,5.39,,Holofoil,F-30,,
220274,Galarian Sirfetch'd V - SWSH043,Galarian Sirfetchd V SWSH043,https://tcgplayer-cdn.tcgplayer.com/product/220274_200w.jpg,3,1528,https://cpt.tcgcsv.com/v7N2,2022-10-12T20:07:49.067,1,SWSH043,Promo,Fighting,210,Basic,"<strong>Ability — Resolute Spear</strong>
<br>Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may move any amount of Fighting Energy from your other Pokémon to it.
<br><br><em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1FF] Meteor Smash (200)
<br>During your next turn, this Pokémon can't attack.",,Px2,2,1.99,3.2,23.98,3.26,,Holofoil,,,
220282,Eternatus VMAX - SWSH045,Eternatus VMAX SWSH045,https://tcgplayer-cdn.tcgplayer.com/product/220282_200w.jpg,3,1528,https://cpt.tcgcsv.com/G7N2,2022-10-12T19:59:30.88,1,SWSH045,Promo,Darkness,340,VMAX,"<strong>Ability — Eternal Zone</strong>
<br>If all of your Pokémon in play are Darkness type, you can have up to 8 Pokémon on your Bench, and you can't put non-Darkness Pokémon into play. <em>(If this Ability stops working, discard Pokémon from your Bench until you have 5.)</em>
<br><br><em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[1D] Dread End (30x)
<br>This attack does 30 damage for each of your Darkness Pokémon in play.",,Fx2,3,2.0,5.47,15.0,5.32,,Holofoil,,,
220753,Inteleon V - SWSH016,Inteleon V SWSH016,https://tcgplayer-cdn.tcgplayer.com/product/220753_200w.jpg,3,1528,https://cpt.tcgcsv.com/5kN2,2022-10-12T20:53:22.077,1,SWSH016,Promo,Water,200,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[W] Snipe Shot
<br>This attack does 40 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1WW] Aqua Report (130)
<br>Your opponent reveals their hand.",Lx2,2,1.0,5.25,8.27,5.25,,Holofoil,,,
220754,Rillaboom V - SWSH014,Rillaboom V SWSH014,https://tcgplayer-cdn.tcgplayer.com/product/220754_200w.jpg,3,1528,https://cpt.tcgcsv.com/6kN2,2022-10-18T23:02:40.383,1,SWSH014,Promo,Grass,220,Basic,,"[G] Forest Feast
<br>Search your deck for up to 2 Basic Grass Pokémon and put them onto your Bench. Then, shuffle your deck.","[1GGG] Wood Hammer (220)
<br>This Pokémon also does 30 damage to itself.",Rx2,3,5.99,6.78,9.67,6.34,,Holofoil,,,
220755,Cinderace V - SWSH015,Cinderace V SWSH015,https://tcgplayer-cdn.tcgplayer.com/product/220755_200w.jpg,3,1528,https://cpt.tcgcsv.com/7kN2,2022-10-11T19:35:37.417,1,SWSH015,Promo,Fire,210,Basic,"<strong>Ability — Field Runner</strong>
<br>If a Stadium is in play, this Pokémon has no Retreat Cost.
<br><br><em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",[1RR] Crimson Legs (140),,Wx2,2,5.0,9.02,10.86,8.95,,Holofoil,,,
223753,Dubwool V - SWSH049,Dubwool V SWSH049,https://tcgplayer-cdn.tcgplayer.com/product/223753_200w.jpg,3,1528,https://cpt.tcgcsv.com/5wP2,2022-10-12T19:40:14.983,1,SWSH049,Promo,Colorless,210,Basic,"<strong>Ability — Soft Wool</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.
<br><br><em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[3] Revenge Blast (120+)
<br>This attack does 30 more damage for each Prize card your opponent has taken.",,Fx2,2,0.25,1.2,6.0,1.14,,Holofoil,,,
223756,Hatterene V - SWSH055,Hatterene V SWSH055,https://tcgplayer-cdn.tcgplayer.com/product/223756_200w.jpg,3,1528,https://cpt.tcgcsv.com/8wP2,2022-10-12T20:35:05.697,1,SWSH055,Promo,Psychic,200,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[1P] Confounding Pulse
<br>Switch 1 of your opponent's Benched Pokémon with their Active Pokémon. The Active Pokémon is now Confused.","[1PP] Mental Crush (90+)
<br>If your opponent's Active Pokémon is Confused, this attack does 90 more damage.",Dx2,2,0.5,1.0,6.0,0.9,,Holofoil,F-30,,
227026,Orbeetle V - SWSH078,Orbeetle V SWSH078,https://tcgplayer-cdn.tcgplayer.com/product/227026_200w.jpg,3,1528,https://cpt.tcgcsv.com/xQQ2,2022-10-18T21:51:58.043,1,SWSH078,Promo,Grass,180,Basic,,"[G] Strafe (20)
<br>You may switch this Pokémon with 1 of your Benched Pokémon.","[1G] Mysterious Wave (50+)
<br>This attack does 30 more damage times the amount of Energy attached to your opponent's Active Pokémon.",Rx2,1,0.36,1.32,5.99,1.0,,Holofoil,None,,
227624,Dragonite EX - 72/108,Dragonite EX 72 108,https://tcgplayer-cdn.tcgplayer.com/product/227624_200w.jpg,3,1528,https://cpt.tcgcsv.com/v3R2,2022-10-12T19:32:42.36,1,072/108,Promo,Colorless,180,Basic,"<strong>Ability: Pull Up</strong>
<br>When you play this Pokémon from your hand onto your Bench, you may put 2 Basic Pokémon (except for Dragonite-EX) from your discard pile into your hand.","[4] Hyper Beam (130)
<br>Discard an Energy attached to your opponent's Active Pokémon.",,Lx2,3,3.55,5.53,10.0,5.84,,Holofoil,F-20,,
227625,Mewtwo EX - 52/108,Mewtwo EX 52 108,https://tcgplayer-cdn.tcgplayer.com/product/227625_200w.jpg,3,1528,https://cpt.tcgcsv.com/w3R2,2022-10-15T13:44:56.83,1,052/108,Promo,Psychic,180,Basic,"<em>Pokémon-EX rule — When a Pokémon-EX has been Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Energy Absorption
<br>Attach an Energy card from your discard pile to this Pokémon.","[P] Regeneration
<br>Heal 60 damage from this Pokémon.",Px2,2,2.98,6.3,11.63,6.33,,Holofoil,,[3P] Psyburn (110),
228981,Alakazam V - SWSH083,Alakazam V SWSH083,https://tcgplayer-cdn.tcgplayer.com/product/228981_200w.jpg,3,1528,https://cpt.tcgcsv.com/FCR2,2022-10-11T18:16:41.613,1,SWSH083,Promo,Psychic,190,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[P] Zen Spoon
<br>Put 3 damage counters on your opponent's Pokémon in any way you like.","[PP] Mind Ruler (30x)
<br>This attack does 30 damage for each card in your opponent's hand.",Dx2,1,0.25,2.1,9.99,2.11,,Holofoil,F-30,,
229436,Grimmsnarl V - SWSH057,Grimmsnarl V SWSH057,https://tcgplayer-cdn.tcgplayer.com/product/229436_200w.jpg,3,1528,https://cpt.tcgcsv.com/LNR2,2022-10-12T20:29:03.363,1,SWSH057,Promo,Darkness,220,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",[D] Bite (40),"[DDD] Spiky Knuckle (200)
<br>
Put 2 Darkness Energy attached to this Pokémon into your hand.",Gx2,2,,,,,,,,,
232443,Pikachu V - SWSH061,Pikachu V SWSH061,https://tcgplayer-cdn.tcgplayer.com/product/232443_200w.jpg,3,1528,https://cpt.tcgcsv.com/T-S2,2022-10-18T22:27:56.837,1,SWSH061,Promo,Lightning,190,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[L] Charge
<br>Search your deck for up to 2 Lightning Energy cards and attach them to this Pokémon. Then, shuffle your deck.","[1LL] Thunderbolt (200)
<br>Discard all Energy from this Pokémon.",Fx2,1,0.01,1.98,10.48,1.96,,Holofoil,,,
232609,Dragapult VMAX - SWSH097,Dragapult VMAX SWSH097,https://tcgplayer-cdn.tcgplayer.com/product/232609_200w.jpg,3,1528,https://cpt.tcgcsv.com/c3T2,2022-10-12T19:31:05.143,1,SWSH097,Promo,Psychic,320,VMAX,"<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[P] Shred (60)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.","[PP] Max Phantom (130)
<br>Put 5 damage counters on your opponent's Benched Pokémon in any way you like.",Dx2,1,1.12,3.45,14.99,3.35,,Holofoil,F-30,,
232614,Crobat VMAX - SWSH099,Crobat VMAX SWSH099,https://tcgplayer-cdn.tcgplayer.com/product/232614_200w.jpg,3,1528,https://cpt.tcgcsv.com/j3T2,2022-10-11T19:42:13.903,1,SWSH099,Promo,Darkness,300,VMAX,"<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[1D] Stealth Poison (70)
<br>Your opponent's Active Pokémon is now Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.",[1DD] Max Cutter (180),Fx2,1,1.25,3.89,14.99,3.83,,Holofoil,,,
234375,Venusaur VMAX - SWSH102,Venusaur VMAX SWSH102,https://tcgplayer-cdn.tcgplayer.com/product/234375_200w.jpg,3,1528,https://cpt.tcgcsv.com/wMT2,2022-10-19T14:43:02.177,1,SWSH102,Promo,Grass,330,VMAX,"<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[2] Forest Storm (30x)
<br>This attack does 30 damage for each Grass Energy attached to all of your Pokémon.","[2GG] G-Max Bloom (210)
<br>Heal 30 damage from this Pokémon.",Fx2,4,6.0,8.5,15.0,7.77,,Holofoil,,,
234376,Blastoise VMAX - SWSH103,Blastoise VMAX SWSH103,https://tcgplayer-cdn.tcgplayer.com/product/234376_200w.jpg,3,1528,https://cpt.tcgcsv.com/xMT2,2022-10-11T19:19:28.4,1,SWSH103,Promo,Water,330,VMAX,"<em>VMAX rule — When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.</em>","[WWW] Grand Falls (120)
<br>Search your deck for up to 3 Water Energy cards and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.","[WWWW] G-Max Bombard (220)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Lx2,3,6.0,11.19,49.99,11.22,,Holofoil,,,
234377,Single Strike Urshifu V - SWSH106,Single Strike Urshifu V SWSH106,https://tcgplayer-cdn.tcgplayer.com/product/234377_200w.jpg,3,1528,https://cpt.tcgcsv.com/zMT2,2022-10-18T23:29:34.177,1,SWSH106,Promo,Fighting,220,VMAX,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",[F] Low Kick (30),"[FFFF] Brawny Knuckle (180)
<br>This attack's damage isn't affected by Resistance.",Px2,2,0.98,3.0,10.0,3.06,,Holofoil,,,
234378,Rapid Strike Urshifu V - SWSH107,Rapid Strike Urshifu V SWSH107,https://tcgplayer-cdn.tcgplayer.com/product/234378_200w.jpg,3,1528,https://cpt.tcgcsv.com/BMT2,2022-10-18T22:51:57.25,1,SWSH107,Promo,Fighting,220,VMAX,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>",[1F] Spiral Kick (40),"[1FF] Sonic Legs (90)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Px2,2,0.98,2.42,7.99,2.42,,Holofoil,,,
236055,Galarian Rapidash V - SWSH111,Galarian Rapidash V SWSH111,https://tcgplayer-cdn.tcgplayer.com/product/236055_200w.jpg,3,1528,https://cpt.tcgcsv.com/7rV2,2022-10-12T20:05:15.487,1,SWSH111,Promo,Psychic,210,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[2] Libra Horn
<br>Put damage counters on 1 of your opponent's Pokémon until its remaining HP is 100.","[PP] Psychic (60+)
<br>This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.",Dx2,1,0.99,3.81,10.0,3.86,,Holofoil,F-30,,
243659,Boltund V - SWSH085,Boltund V SWSH085,https://tcgplayer-cdn.tcgplayer.com/product/243659_200w.jpg,3,1528,https://cpt.tcgcsv.com/ctZ2,2022-10-11T19:20:08.683,1,SWSH085,Promo,Lightning,200,Basic,"<em>V rule — When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.</em>","[L] Electrify
<br>Search your deck for up to 2 Lightning Energy cards and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.","[1L] Bolt Storm (10+)
<br>This attack does 30 more damage for each Lightning Energy attached to all of your Pokémon.",Fx2,2,1.0,1.97,7.76,2.0,,Holofoil,,,
