productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
87805,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87805_200w.jpg,3,1393,https://cpt.tcgcsv.com/78K,2023-12-21T21:01:01.473,1,61/109,Common,Fire,50,Basic,[1] Headbutt (10),"[1R] Burn Off 
<br>Flip a coin.  If heads, each Defending Pokemon is now Burned.",,W,None,1,0.25,0.5,2.73,0.71,0.36,Normal,
87805,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87805_200w.jpg,3,1393,https://cpt.tcgcsv.com/78K,2023-12-21T21:01:01.473,1,61/109,Common,Fire,50,Basic,[1] Headbutt (10),"[1R] Burn Off 
<br>Flip a coin.  If heads, each Defending Pokemon is now Burned.",,W,None,1,3.7,4.99,117.8,6.17,4.99,Reverse Holofoil,
87888,Oran Berry,Oran Berry,https://tcgplayer-cdn.tcgplayer.com/product/87888_200w.jpg,3,1393,https://cpt.tcgcsv.com/N9K,2023-12-21T21:05:57.093,1,85/109,Uncommon,Tool,,,,,,,,,0.32,0.72,5.24,0.73,,Normal,"Attach Oran Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.
<br>
<br>At any time between turns, if the Pokemon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it.  The discard Oran Berry."
87888,Oran Berry,Oran Berry,https://tcgplayer-cdn.tcgplayer.com/product/87888_200w.jpg,3,1393,https://cpt.tcgcsv.com/N9K,2023-12-21T21:05:57.093,1,85/109,Uncommon,Tool,,,,,,,,,1.49,2.92,5.74,3.6,,Reverse Holofoil,"Attach Oran Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.
<br>
<br>At any time between turns, if the Pokemon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it.  The discard Oran Berry."
87974,Pelipper,Pelipper,https://tcgplayer-cdn.tcgplayer.com/product/87974_200w.jpg,3,1393,https://cpt.tcgcsv.com/vcK,2023-12-21T20:51:42.503,1,19/109,Rare,Water,70,Stage 1,"[1] Stockpile 
<br>During your next turn, Spit Up's base damage is 70 instead of 30, and Swallow's base damage is 60 instead of 20.",[1W] Spit Up (30),"[2W] Swallow (20) 
<br>After your attack, remove from Pelipper the number of damage counters equal to the damage you did to the Defending Pokemon.  If Pelipper has fewer damage counters than that, remove all of them.",L,F,1,0.37,0.89,2.97,0.89,0.59,Normal,
87974,Pelipper,Pelipper,https://tcgplayer-cdn.tcgplayer.com/product/87974_200w.jpg,3,1393,https://cpt.tcgcsv.com/vcK,2023-12-21T20:51:42.503,1,19/109,Rare,Water,70,Stage 1,"[1] Stockpile 
<br>During your next turn, Spit Up's base damage is 70 instead of 30, and Swallow's base damage is 60 instead of 20.",[1W] Spit Up (30),"[2W] Swallow (20) 
<br>After your attack, remove from Pelipper the number of damage counters equal to the damage you did to the Defending Pokemon.  If Pelipper has fewer damage counters than that, remove all of them.",L,F,1,4.73,6.66,39.99,3.83,,Reverse Holofoil,
87996,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/87996_200w.jpg,3,1393,https://cpt.tcgcsv.com/XcK,2025-12-01T22:37:46.623,1,62/109,Common,Fighting,50,Basic,[1] Stampede (10),"[1F] Trembler
<br>Flip a coin.  If heads, this attack does 10 damage to each Defending Pokemon, and each Defending Pokemon is now Paralyzed.",,G,None,1,0.65,1.2,96.95,1.22,4.49,Normal,
87996,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/87996_200w.jpg,3,1393,https://cpt.tcgcsv.com/XcK,2025-12-01T22:37:46.623,1,62/109,Common,Fighting,50,Basic,[1] Stampede (10),"[1F] Trembler
<br>Flip a coin.  If heads, this attack does 10 damage to each Defending Pokemon, and each Defending Pokemon is now Paralyzed.",,G,None,1,1.75,2.31,14.87,18.41,,Reverse Holofoil,
88182,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88182_200w.jpg,3,1393,https://cpt.tcgcsv.com/GhK,2023-12-21T21:06:05.97,1,86/109,Uncommon,Item,,,,,,,,,0.2,0.4,20.43,0.43,,Normal,"Flip a coin.  If heads, search your deck for a Basic Pokemon or Evolution card, show it to your opponent and put it into your hand.  Shuffle your deck afterward."
88182,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88182_200w.jpg,3,1393,https://cpt.tcgcsv.com/GhK,2023-12-21T21:06:05.97,1,86/109,Uncommon,Item,,,,,,,,,2.13,4.16,49.99,4.19,,Reverse Holofoil,"Flip a coin.  If heads, search your deck for a Basic Pokemon or Evolution card, show it to your opponent and put it into your hand.  Shuffle your deck afterward."
88237,Pokemon Reversal,Pokemon Reversal,https://tcgplayer-cdn.tcgplayer.com/product/88237_200w.jpg,3,1393,https://cpt.tcgcsv.com/MjK,2023-12-21T21:06:14.237,1,87/109,Uncommon,Item,,,,,,,,,0.7,1.29,7.95,1.59,,Normal,"Choose 1 of your opponent's Benched Pokemon.  Flip a coin.  If heads, switch that Pokemon with the Defending Pokemon.
<br>
<br><b><em>(Old card text, reference latest printing.)</em></b>"
88237,Pokemon Reversal,Pokemon Reversal,https://tcgplayer-cdn.tcgplayer.com/product/88237_200w.jpg,3,1393,https://cpt.tcgcsv.com/MjK,2023-12-21T21:06:14.237,1,87/109,Uncommon,Item,,,,,,,,,4.28,4.98,14.99,4.98,,Reverse Holofoil,"Choose 1 of your opponent's Benched Pokemon.  Flip a coin.  If heads, switch that Pokemon with the Defending Pokemon.
<br>
<br><b><em>(Old card text, reference latest printing.)</em></b>"
88243,Pokenav,Pokenav,https://tcgplayer-cdn.tcgplayer.com/product/88243_200w.jpg,3,1393,https://cpt.tcgcsv.com/TjK,2025-11-20T22:00:00.977,1,88/109,Uncommon,Item,,,,,,,,,0.13,0.34,35.0,0.34,0.2,Normal,"Look at the top 3 cards of your deck, and choose a Basic Pokemon, Evolution, or Energy Card.  Show it to your opponent and put it into your hand.  Put the 2 other cards back on top of your deck in any order."
88243,Pokenav,Pokenav,https://tcgplayer-cdn.tcgplayer.com/product/88243_200w.jpg,3,1393,https://cpt.tcgcsv.com/TjK,2025-11-20T22:00:00.977,1,88/109,Uncommon,Item,,,,,,,,,0.99,2.84,32.1,3.68,,Reverse Holofoil,"Look at the top 3 cards of your deck, and choose a Basic Pokemon, Evolution, or Energy Card.  Show it to your opponent and put it into your hand.  Put the 2 other cards back on top of your deck in any order."
88293,Poochyena - 63/109,Poochyena 63 109,https://tcgplayer-cdn.tcgplayer.com/product/88293_200w.jpg,3,1393,https://cpt.tcgcsv.com/TkK,2023-12-21T21:01:22.343,1,63/109,Common,Darkness,40,Basic,[1] Bite (10),,,F,P,1,0.25,0.55,20.61,0.6,,Normal,
88293,Poochyena - 63/109,Poochyena 63 109,https://tcgplayer-cdn.tcgplayer.com/product/88293_200w.jpg,3,1393,https://cpt.tcgcsv.com/TkK,2023-12-21T21:01:22.343,1,63/109,Common,Darkness,40,Basic,[1] Bite (10),,,F,P,1,2.59,4.77,5.35,7.99,,Reverse Holofoil,
88294,Poochyena - 64/109,Poochyena 64 109,https://tcgplayer-cdn.tcgplayer.com/product/88294_200w.jpg,3,1393,https://cpt.tcgcsv.com/VkK,2023-12-21T21:01:31.323,1,64/109,Common,Darkness,50,Basic,"[D] Knock Off 
<br>Flip a coin.  If heads, choose 1 card from your opponent's hand without looking and discard it.",[2] Rear Kick (20),,F,P,1,0.45,1.0,4.74,1.07,,Normal,
88294,Poochyena - 64/109,Poochyena 64 109,https://tcgplayer-cdn.tcgplayer.com/product/88294_200w.jpg,3,1393,https://cpt.tcgcsv.com/VkK,2023-12-21T21:01:31.323,1,64/109,Common,Darkness,50,Basic,"[D] Knock Off 
<br>Flip a coin.  If heads, choose 1 card from your opponent's hand without looking and discard it.",[2] Rear Kick (20),,F,P,1,4.0,6.5,14.0,9.47,,Reverse Holofoil,
88295,Poochyena - 65/109,Poochyena 65 109,https://tcgplayer-cdn.tcgplayer.com/product/88295_200w.jpg,3,1393,https://cpt.tcgcsv.com/WkK,2023-12-21T21:01:41.333,1,65/109,Common,Darkness,50,Basic,"[D] Shadow Bind (10) 
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",,,F,P,1,0.4,0.81,20.95,0.95,,Normal,
88295,Poochyena - 65/109,Poochyena 65 109,https://tcgplayer-cdn.tcgplayer.com/product/88295_200w.jpg,3,1393,https://cpt.tcgcsv.com/WkK,2023-12-21T21:01:41.333,1,65/109,Common,Darkness,50,Basic,"[D] Shadow Bind (10) 
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",,,F,P,1,1.98,3.07,5.58,12.68,,Reverse Holofoil,
88330,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88330_200w.jpg,3,1393,https://cpt.tcgcsv.com/DlK,2023-12-21T21:08:12.007,1,91/109,Common,Item,,,,,,,,,0.02,0.21,20.21,0.2,0.2,Normal,"Remove 2 damage counters from 1 of your Pokemon (remove 1 damage counter if that Pokemon has only 1).
<br>
<br><b><em>(Old card text, reference latest printing)</b></em>"
88330,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88330_200w.jpg,3,1393,https://cpt.tcgcsv.com/DlK,2023-12-21T21:08:12.007,1,91/109,Common,Item,,,,,,,,,0.49,1.89,3.7,3.25,,Reverse Holofoil,"Remove 2 damage counters from 1 of your Pokemon (remove 1 damage counter if that Pokemon has only 1).
<br>
<br><b><em>(Old card text, reference latest printing)</b></em>"
88381,Professor Birch,Professor Birch,https://tcgplayer-cdn.tcgplayer.com/product/88381_200w.jpg,3,1393,https://cpt.tcgcsv.com/FmK,2024-09-20T15:43:58.873,1,89/109,Uncommon,Supporter,,,,,,,,,0.15,0.38,20.4,0.37,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Draw cards from your deck until you have 6 cards in your hand."
88381,Professor Birch,Professor Birch,https://tcgplayer-cdn.tcgplayer.com/product/88381_200w.jpg,3,1393,https://cpt.tcgcsv.com/FmK,2024-09-20T15:43:58.873,1,89/109,Uncommon,Supporter,,,,,,,,,1.2,3.35,7.74,3.41,,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Draw cards from your deck until you have 6 cards in your hand."
88418,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88418_200w.jpg,3,1393,https://cpt.tcgcsv.com/nnK,2022-11-16T19:51:03.177,1,107/109,Common,Basic Energy,,,,,,,,,0.49,0.95,21.01,0.94,,Normal,
88418,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88418_200w.jpg,3,1393,https://cpt.tcgcsv.com/nnK,2022-11-16T19:51:03.177,1,107/109,Common,Basic Energy,,,,,,,,,6.0,8.01,9.99,7.47,,Reverse Holofoil,
88545,Rainbow Energy,Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/88545_200w.jpg,3,1393,https://cpt.tcgcsv.com/WqK,2023-12-21T21:08:44.67,1,95/109,Rare,Special Energy,,,,,,,,,0.35,1.29,21.41,1.29,,Normal,"Attach Rainbow Energy to 1 of your Pokemon.  While in play, Rainbow Energy provides every type of energy but provides only 1 energy at a time.  <em>(Doesn't count as a basic Energy card when not in play.)</em> When you attach this card from your hand to 1 of your Pokemon, put 1 damage counter on that Pokemon."
88545,Rainbow Energy,Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/88545_200w.jpg,3,1393,https://cpt.tcgcsv.com/WqK,2023-12-21T21:08:44.67,1,95/109,Rare,Special Energy,,,,,,,,,5.5,9.21,10.5,10.03,,Reverse Holofoil,"Attach Rainbow Energy to 1 of your Pokemon.  While in play, Rainbow Energy provides every type of energy but provides only 1 energy at a time.  <em>(Doesn't count as a basic Energy card when not in play.)</em> When you attach this card from your hand to 1 of your Pokemon, put 1 damage counter on that Pokemon."
88554,Ralts - 66/109,Ralts 66 109,https://tcgplayer-cdn.tcgplayer.com/product/88554_200w.jpg,3,1393,https://cpt.tcgcsv.com/6rK,2024-12-28T12:56:49.88,1,66/109,Common,Psychic,50,Basic,"[P] Confuse Ray (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,,P,None,1,0.4,0.93,2.99,0.93,0.88,Normal,
88554,Ralts - 66/109,Ralts 66 109,https://tcgplayer-cdn.tcgplayer.com/product/88554_200w.jpg,3,1393,https://cpt.tcgcsv.com/6rK,2024-12-28T12:56:49.88,1,66/109,Common,Psychic,50,Basic,"[P] Confuse Ray (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,,P,None,1,9.9,10.0,39.99,5.67,,Reverse Holofoil,
88555,Ralts - 67/109,Ralts 67 109,https://tcgplayer-cdn.tcgplayer.com/product/88555_200w.jpg,3,1393,https://cpt.tcgcsv.com/7rK,2023-12-21T21:02:03.217,1,67/109,Common,Psychic,50,Basic,[1] Headbutt (10),"[1P] Hypnoblast (20) 
<br>The Defending Pokemon is now Asleep.",,P,None,1,0.58,1.5,4.49,1.38,,Normal,
88555,Ralts - 67/109,Ralts 67 109,https://tcgplayer-cdn.tcgplayer.com/product/88555_200w.jpg,3,1393,https://cpt.tcgcsv.com/7rK,2023-12-21T21:02:03.217,1,67/109,Common,Psychic,50,Basic,[1] Headbutt (10),"[1P] Hypnoblast (20) 
<br>The Defending Pokemon is now Asleep.",,P,None,1,15.0,32.5,50.0,10.99,,Reverse Holofoil,
88556,Ralts - 68/109,Ralts 68 109,https://tcgplayer-cdn.tcgplayer.com/product/88556_200w.jpg,3,1393,https://cpt.tcgcsv.com/8rK,2023-12-21T21:02:14.643,1,68/109,Common,Psychic,50,Basic,[1] Pound (10),"[1P] Link Blast (40) 
<br>If Ralts and the Defending Pokemon have a different amount of Energy attached to them, this attack's base damage is 10 instead of 40.",,P,None,1,0.51,1.18,3.74,1.45,,Normal,
88556,Ralts - 68/109,Ralts 68 109,https://tcgplayer-cdn.tcgplayer.com/product/88556_200w.jpg,3,1393,https://cpt.tcgcsv.com/8rK,2023-12-21T21:02:14.643,1,68/109,Common,Psychic,50,Basic,[1] Pound (10),"[1P] Link Blast (40) 
<br>If Ralts and the Defending Pokemon have a different amount of Energy attached to them, this attack's base damage is 10 instead of 40.",,P,None,1,1.1,8.05,14.99,7.34,,Reverse Holofoil,
88944,Sceptile - 11/109,Sceptile 11 109,https://tcgplayer-cdn.tcgplayer.com/product/88944_200w.jpg,3,1393,https://cpt.tcgcsv.com/VBK,2023-12-21T20:35:22.583,1,11/109,Holo Rare,Grass,120,Stage 2,"[1] Lizard Poison (20) 
<br>If 1 Energy is attached to Sceptile, the Defending Pokemon is now Asleep.  If 2 Energy is attached to Sceptile, the Defending Pokemon is now Poisoned.  If 3 Energy is attached to Sceptile, the Defending Pokemon is now Asleep and Poisoned.  If 4 or more Energy is attached to Sceptile, the Defending Pokemon is now Asleep, Burned, and Poisoned.",[3GG] Solarbeam (70),,R,W,3,26.99,51.55,99.99,72.53,,Holofoil,
88944,Sceptile - 11/109,Sceptile 11 109,https://tcgplayer-cdn.tcgplayer.com/product/88944_200w.jpg,3,1393,https://cpt.tcgcsv.com/VBK,2023-12-21T20:35:22.583,1,11/109,Holo Rare,Grass,120,Stage 2,"[1] Lizard Poison (20) 
<br>If 1 Energy is attached to Sceptile, the Defending Pokemon is now Asleep.  If 2 Energy is attached to Sceptile, the Defending Pokemon is now Poisoned.  If 3 Energy is attached to Sceptile, the Defending Pokemon is now Asleep and Poisoned.  If 4 or more Energy is attached to Sceptile, the Defending Pokemon is now Asleep, Burned, and Poisoned.",[3GG] Solarbeam (70),,R,W,3,56.0,72.74,96.62,94.99,,Reverse Holofoil,
88945,Sceptile - 20/109,Sceptile 20 109,https://tcgplayer-cdn.tcgplayer.com/product/88945_200w.jpg,3,1393,https://cpt.tcgcsv.com/WBK,2023-12-21T20:51:53.233,1,20/109,Rare,Grass,100,Stage 2,"[2G] Tail Rap (50x) 
<br>Flip 2 coins.  This attack does 50 damage times the number of heads.",,,R,W,3,4.14,5.8,10.94,7.22,,Normal,"<b>Poke-POWER</b> Energy Trans 
<br>As often as you like during your turn <em>(before your attack)</em>, move a Grass Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Sceptile is affected by a Special Condition."
88945,Sceptile - 20/109,Sceptile 20 109,https://tcgplayer-cdn.tcgplayer.com/product/88945_200w.jpg,3,1393,https://cpt.tcgcsv.com/WBK,2023-12-21T20:51:53.233,1,20/109,Rare,Grass,100,Stage 2,"[2G] Tail Rap (50x) 
<br>Flip 2 coins.  This attack does 50 damage times the number of heads.",,,R,W,3,28.6,49.99,249.99,28.87,,Reverse Holofoil,"<b>Poke-POWER</b> Energy Trans 
<br>As often as you like during your turn <em>(before your attack)</em>, move a Grass Energy card attached to 1 of your Pokemon to another of your Pokemon.  This power can't be used if Sceptile is affected by a Special Condition."
89007,Scyther ex,Scyther ex,https://tcgplayer-cdn.tcgplayer.com/product/89007_200w.jpg,3,1393,https://cpt.tcgcsv.com/9DK,2023-06-05T08:22:52.247,1,102/109,Ultra Rare,Grass,80,Basic,"[G] Agility (10)
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Scyther ex during your opponent's next turn.",[1GG] Slash (50),,R,F,1,64.0,82.08,129.25,98.89,,Holofoil,
89021,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/89021_200w.jpg,3,1393,https://cpt.tcgcsv.com/rDK,2023-12-21T20:52:14.78,1,21/109,Rare,Water,70,Stage 1,"[W] Water Arrow
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2] Fast Stream (30) 
<br>Move 1 Energy card attached to the Defending Pokemon to the other Defending Pokemon.  <i>(Ignore this effect if your opponent has only 1 Defending Pokemon.)</i>",,L,None,0,0.25,0.83,4.74,0.8,,Normal,
89021,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/89021_200w.jpg,3,1393,https://cpt.tcgcsv.com/rDK,2023-12-21T20:52:14.78,1,21/109,Rare,Water,70,Stage 1,"[W] Water Arrow
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2] Fast Stream (30) 
<br>Move 1 Energy card attached to the Defending Pokemon to the other Defending Pokemon.  <i>(Ignore this effect if your opponent has only 1 Defending Pokemon.)</i>",,L,None,0,3.81,8.99,9.49,10.21,,Reverse Holofoil,
89097,Sharpedo,Sharpedo,https://tcgplayer-cdn.tcgplayer.com/product/89097_200w.jpg,3,1393,https://cpt.tcgcsv.com/ZFK,2023-12-21T20:52:24.857,1,22/109,Rare,Water,70,Stage 1,"[2W] Dark Slash (40+) 
<br>You may discard a D Energy card attached to Sharpedo.  If you do, this attack does 40 damage plus 30 more damage.",,,L,None,1,0.99,2.3,96.95,2.62,4.74,Normal,"<b>Poke-BODY</b> Rough Skin
<br>If Sharpedo is your Active Pokemon and is damaged by an opponent's attack <em>(even if Sharpedo is Knocked Out)</em>, put 2 damage counters on the Attacking Pokemon."
89097,Sharpedo,Sharpedo,https://tcgplayer-cdn.tcgplayer.com/product/89097_200w.jpg,3,1393,https://cpt.tcgcsv.com/ZFK,2023-12-21T20:52:24.857,1,22/109,Rare,Water,70,Stage 1,"[2W] Dark Slash (40+) 
<br>You may discard a D Energy card attached to Sharpedo.  If you do, this attack does 40 damage plus 30 more damage.",,,L,None,1,11.89,64.5,89.99,15.24,,Reverse Holofoil,"<b>Poke-BODY</b> Rough Skin
<br>If Sharpedo is your Active Pokemon and is damaged by an opponent's attack <em>(even if Sharpedo is Knocked Out)</em>, put 2 damage counters on the Attacking Pokemon."
89181,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89181_200w.jpg,3,1393,https://cpt.tcgcsv.com/FHK,2024-08-20T16:03:09.233,1,69/109,Common,Grass,40,Basic,"[1] Sleep Powder (10) 
<br>The Defending Pokemon is now Asleep.",,,R,None,1,0.15,0.44,2.25,0.39,0.33,Normal,
89181,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89181_200w.jpg,3,1393,https://cpt.tcgcsv.com/FHK,2024-08-20T16:03:09.233,1,69/109,Common,Grass,40,Basic,"[1] Sleep Powder (10) 
<br>The Defending Pokemon is now Asleep.",,,R,None,1,1.0,4.37,7.82,5.08,,Reverse Holofoil,
89210,Silcoon,Silcoon,https://tcgplayer-cdn.tcgplayer.com/product/89210_200w.jpg,3,1393,https://cpt.tcgcsv.com/dJK,2023-12-21T20:57:08.283,1,43/109,Uncommon,Grass,60,Stage 1,"[G] Gooey Thread (10)
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",,,R,None,2,1.0,1.93,5.97,1.8,,Normal,"<b>Poke-BODY</b> Hard Cocoon 
<br>During your opponent's turn, if Silcoon would be damaged by an opponent's attack <em>(after applying Weakness and Resistance)</em>, flip a coin.  If heads, reduce that damage by 30."
89210,Silcoon,Silcoon,https://tcgplayer-cdn.tcgplayer.com/product/89210_200w.jpg,3,1393,https://cpt.tcgcsv.com/dJK,2023-12-21T20:57:08.283,1,43/109,Uncommon,Grass,60,Stage 1,"[G] Gooey Thread (10)
<br>The Defending Pokemon can't retreat until the end of your opponent's next turn.",,,R,None,2,4.39,9.09,79.99,5.61,,Reverse Holofoil,"<b>Poke-BODY</b> Hard Cocoon 
<br>During your opponent's turn, if Silcoon would be damaged by an opponent's attack <em>(after applying Weakness and Resistance)</em>, flip a coin.  If heads, reduce that damage by 30."
89259,Skitty - 44/109,Skitty 44 109,https://tcgplayer-cdn.tcgplayer.com/product/89259_200w.jpg,3,1393,https://cpt.tcgcsv.com/cKK,2023-12-21T20:57:26.063,1,44/109,Uncommon,Colorless,40,Basic,"[1] Minor Errand-Running
<br>Search your deck for 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.","[1] Lullaby (10) 
<br>The Defending Pokemon is now Asleep.",,F,None,1,3.99,5.91,9.49,5.47,,Normal,
89259,Skitty - 44/109,Skitty 44 109,https://tcgplayer-cdn.tcgplayer.com/product/89259_200w.jpg,3,1393,https://cpt.tcgcsv.com/cKK,2023-12-21T20:57:26.063,1,44/109,Uncommon,Colorless,40,Basic,"[1] Minor Errand-Running
<br>Search your deck for 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.","[1] Lullaby (10) 
<br>The Defending Pokemon is now Asleep.",,F,None,1,5.14,6.29,7.43,9.64,,Reverse Holofoil,
89260,Skitty - 70/109,Skitty 70 109,https://tcgplayer-cdn.tcgplayer.com/product/89260_200w.jpg,3,1393,https://cpt.tcgcsv.com/dKK,2023-12-21T21:02:50.8,1,70/109,Common,Colorless,40,Basic,"[1] Plus Energy
<br>Attach a basic Energy card from your hand to 1 of your Pokemon.",[1] Scratch (10),,F,None,1,0.25,0.59,2.25,0.76,,Normal,
89260,Skitty - 70/109,Skitty 70 109,https://tcgplayer-cdn.tcgplayer.com/product/89260_200w.jpg,3,1393,https://cpt.tcgcsv.com/dKK,2023-12-21T21:02:50.8,1,70/109,Common,Colorless,40,Basic,"[1] Plus Energy
<br>Attach a basic Energy card from your hand to 1 of your Pokemon.",[1] Scratch (10),,F,None,1,0.51,1.0,9.99,5.68,,Reverse Holofoil,
89261,Skitty - 71/109,Skitty 71 109,https://tcgplayer-cdn.tcgplayer.com/product/89261_200w.jpg,3,1393,https://cpt.tcgcsv.com/fKK,2025-12-01T22:38:23.457,1,71/109,Common,Colorless,50,Basic,[1] Tackle (10),"[2] Lunge (30) 
<br>Flip a coin.  If tails, this attack does nothing.",,F,None,1,0.5,1.16,4.49,1.39,4.49,Normal,
89261,Skitty - 71/109,Skitty 71 109,https://tcgplayer-cdn.tcgplayer.com/product/89261_200w.jpg,3,1393,https://cpt.tcgcsv.com/fKK,2025-12-01T22:38:23.457,1,71/109,Common,Colorless,50,Basic,[1] Tackle (10),"[2] Lunge (30) 
<br>Flip a coin.  If tails, this attack does nothing.",,F,None,1,2.0,15.39,16.38,6.63,,Reverse Holofoil,
89288,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/89288_200w.jpg,3,1393,https://cpt.tcgcsv.com/NKK,2023-12-21T20:35:30.507,1,12/109,Holo Rare,Colorless,120,Stage 2,"[4] Critical Move (100) 
<br>Discard a Basic Energy card attached to Slaking or this attack does nothing.  Slaking can't attack during your next turn.",,,F,None,3,9.0,19.62,29.99,19.54,,Holofoil,"<b>Poke-BODY</b> Lazy 
<br>As long as Slaking is your Active Pokemon, your opponent's Pokemon can't use Poke-Powers."
89288,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/89288_200w.jpg,3,1393,https://cpt.tcgcsv.com/NKK,2023-12-21T20:35:30.507,1,12/109,Holo Rare,Colorless,120,Stage 2,"[4] Critical Move (100) 
<br>Discard a Basic Energy card attached to Slaking or this attack does nothing.  Slaking can't attack during your next turn.",,,F,None,3,8.9,11.89,45.0,15.27,,Reverse Holofoil,"<b>Poke-BODY</b> Lazy 
<br>As long as Slaking is your Active Pokemon, your opponent's Pokemon can't use Poke-Powers."
89295,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/89295_200w.jpg,3,1393,https://cpt.tcgcsv.com/WKK,2026-02-17T18:00:41.51,1,45/109,Uncommon,Colorless,40,Basic,"[1] Claw (20)
<br>Flip a coin.  If tails, this attack does nothing.","[2] Slack Off 
<br>Remove all damage counters from Slakoth.  Slakoth can't attack during your next turn.",,F,None,1,1.0,2.15,96.95,2.22,5.99,Normal,
89295,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/89295_200w.jpg,3,1393,https://cpt.tcgcsv.com/WKK,2026-02-17T18:00:41.51,1,45/109,Uncommon,Colorless,40,Basic,"[1] Claw (20)
<br>Flip a coin.  If tails, this attack does nothing.","[2] Slack Off 
<br>Remove all damage counters from Slakoth.  Slakoth can't attack during your next turn.",,F,None,1,3.0,3.53,12.0,6.33,,Reverse Holofoil,
89374,Sneasel ex,Sneasel ex,https://tcgplayer-cdn.tcgplayer.com/product/89374_200w.jpg,3,1393,https://cpt.tcgcsv.com/vMK,2022-11-16T19:50:09.797,1,103/109,Ultra Rare,Darkness,80,Basic,"[D] Double Scratch (10x) 
<br>Flip 2 coins.  This attack does 10 damage times the number of heads.","[1DD] Beat Up (20x) 
<br>Flip a coin for each of your Pokemon in play <i>(including Sneasel ex)</i>.  This attack does 20 damage times the number of heads.",,F,P,1,43.42,84.12,199.99,82.73,,Holofoil,
89675,Swampert - 13/109,Swampert 13 109,https://tcgplayer-cdn.tcgplayer.com/product/89675_200w.jpg,3,1393,https://cpt.tcgcsv.com/wTK,2026-02-16T18:05:10.643,1,13/109,Holo Rare,Water,110,Stage 2,"[2WW] Hypno Slash (50) 
<br>The Defending Pokemon is now Asleep.",,,L,None,3,47.98,49.99,250.0,49.18,,Holofoil,"<b>Poke-POWER</b> Water Call 
<br>Once during your turn (before your attack), you may attach a Water Energy card from your hand to your Active Pokemon.  This power can't be used if Swampert is affected by a Special Condition."
