productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
87667,Mysterious Fossil,Mysterious Fossil,https://tcgplayer-cdn.tcgplayer.com/product/87667_200w.jpg,3,1392,https://cpt.tcgcsv.com/m5K,2023-12-21T21:38:24.677,1,91/100,Common,Trainer,10,,"Play Mysterious Fossil as if it were a Basic Pokemon.  While in play, Mysterious Fossil counts as a C Pokemon <em>(instead of a Trainer card).</em>  Mysterious Fossil has no attacks of it's own, can't retreat, and can't be affected by any Special Conditions.  If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  <em>(Discard it anyway.)</em> At any time during your turn before your attack, you may discard Mysterious Fossil from play.
<br>
<br><b><em>(Old card text, please reference latest printing.)</b>",,,,,,0.27,0.55,20.67,0.63,,Normal
87667,Mysterious Fossil,Mysterious Fossil,https://tcgplayer-cdn.tcgplayer.com/product/87667_200w.jpg,3,1392,https://cpt.tcgcsv.com/m5K,2023-12-21T21:38:24.677,1,91/100,Common,Trainer,10,,"Play Mysterious Fossil as if it were a Basic Pokemon.  While in play, Mysterious Fossil counts as a C Pokemon <em>(instead of a Trainer card).</em>  Mysterious Fossil has no attacks of it's own, can't retreat, and can't be affected by any Special Conditions.  If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  <em>(Discard it anyway.)</em> At any time during your turn before your attack, you may discard Mysterious Fossil from play.
<br>
<br><b><em>(Old card text, please reference latest printing.)</b>",,,,,,0.89,1.93,5.97,1.85,,Reverse Holofoil
87682,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87682_200w.jpg,3,1392,https://cpt.tcgcsv.com/G5K,2023-12-21T21:31:31.33,1,69/100,Common,Psychic,50,Basic,,[1] Peck (10),"[2] Soothing Wave 
<br>Each Defending Pokemon is now Asleep.",P,None,1,0.21,0.5,20.43,0.51,,Normal
87682,Natu,Natu,https://tcgplayer-cdn.tcgplayer.com/product/87682_200w.jpg,3,1392,https://cpt.tcgcsv.com/G5K,2023-12-21T21:31:31.33,1,69/100,Common,Psychic,50,Basic,,[1] Peck (10),"[2] Soothing Wave 
<br>Each Defending Pokemon is now Asleep.",P,None,1,3.89,5.0,24.95,5.5,,Reverse Holofoil
87818,Nuzleaf - 48/100,Nuzleaf 48 100,https://tcgplayer-cdn.tcgplayer.com/product/87818_200w.jpg,3,1392,https://cpt.tcgcsv.com/n8K,2023-12-21T21:26:16.407,1,48/100,Uncommon,Grass,80,Stage 1,,"[2] Steady Punch (20) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",[2G] Razor Leaf (40),R,None,1,0.11,0.57,20.65,0.65,,Normal
87818,Nuzleaf - 48/100,Nuzleaf 48 100,https://tcgplayer-cdn.tcgplayer.com/product/87818_200w.jpg,3,1392,https://cpt.tcgcsv.com/n8K,2023-12-21T21:26:16.407,1,48/100,Uncommon,Grass,80,Stage 1,,"[2] Steady Punch (20) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",[2G] Razor Leaf (40),R,None,1,6.91,11.0,32.85,2.77,,Reverse Holofoil
87819,Nuzleaf - 49/100,Nuzleaf 49 100,https://tcgplayer-cdn.tcgplayer.com/product/87819_200w.jpg,3,1392,https://cpt.tcgcsv.com/p8K,2023-12-21T21:26:31.35,1,49/100,Uncommon,Grass,80,Stage 1,,"[1G] Stun Spore (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[3] Razor Wind (60) 
<br>Flip a coin.  If tails, this attack does nothing.",R,None,1,0.99,2.1,3.77,2.17,,Normal
87819,Nuzleaf - 49/100,Nuzleaf 49 100,https://tcgplayer-cdn.tcgplayer.com/product/87819_200w.jpg,3,1392,https://cpt.tcgcsv.com/p8K,2023-12-21T21:26:31.35,1,49/100,Uncommon,Grass,80,Stage 1,,"[1G] Stun Spore (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[3] Razor Wind (60) 
<br>Flip a coin.  If tails, this attack does nothing.",R,None,1,3.43,4.99,7.45,6.13,,Reverse Holofoil
87857,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87857_200w.jpg,3,1392,https://cpt.tcgcsv.com/99K,2023-12-21T21:31:49.95,1,70/100,Common,Water,70,Stage 1,,"[1] Team Assembly 
<br>Search your deck for Omanyte, Kabuto, or any Basic Pokemon and put as many of them as you like onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.","[2] Bind (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",L,None,1,0.35,0.65,4.74,0.93,,Normal
87857,Omanyte,Omanyte,https://tcgplayer-cdn.tcgplayer.com/product/87857_200w.jpg,3,1392,https://cpt.tcgcsv.com/99K,2023-12-21T21:31:49.95,1,70/100,Common,Water,70,Stage 1,,"[1] Team Assembly 
<br>Search your deck for Omanyte, Kabuto, or any Basic Pokemon and put as many of them as you like onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.","[2] Bind (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",L,None,1,4.98,6.24,7.5,4.62,,Reverse Holofoil
87863,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87863_200w.jpg,3,1392,https://cpt.tcgcsv.com/h9K,2023-12-21T21:16:10.97,1,19/100,Rare,Water,110,Stage 2,,"[1] Pull Down
<br>If your opponent has any Evolved Pokemon in play, remove the highest Stage Evolution card from each of them and put those cards back into his or her hand.","[2] Hydrocannon (30+) 
<br>Does 30 damage plus 20 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost.  You can't add more than 40 damage in this way.",L,None,2,0.73,1.23,21.53,1.55,,Normal
87863,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/87863_200w.jpg,3,1392,https://cpt.tcgcsv.com/h9K,2023-12-21T21:16:10.97,1,19/100,Rare,Water,110,Stage 2,,"[1] Pull Down
<br>If your opponent has any Evolved Pokemon in play, remove the highest Stage Evolution card from each of them and put those cards back into his or her hand.","[2] Hydrocannon (30+) 
<br>Does 30 damage plus 20 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost.  You can't add more than 40 damage in this way.",L,None,2,6.29,10.49,17.97,9.74,,Reverse Holofoil
87876,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87876_200w.jpg,3,1392,https://cpt.tcgcsv.com/x9K,2023-12-21T21:32:01.277,1,71/100,Common,Fighting,80,Basic,,"[2] Bind (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2F] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Onix.",W,None,3,0.41,0.7,20.74,0.68,,Normal
87876,Onix,Onix,https://tcgplayer-cdn.tcgplayer.com/product/87876_200w.jpg,3,1392,https://cpt.tcgcsv.com/x9K,2023-12-21T21:32:01.277,1,71/100,Common,Fighting,80,Basic,,"[2] Bind (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2F] Rage (10+) 
<br>Does 10 damage plus 10 more damage for each damage counter on Onix.",W,None,3,6.35,11.01,34.99,4.84,,Reverse Holofoil
87975,Pelipper,Pelipper,https://tcgplayer-cdn.tcgplayer.com/product/87975_200w.jpg,3,1392,https://cpt.tcgcsv.com/wcK,2023-12-21T21:26:41.1,1,50/100,Uncommon,Water,70,Stage 1,,"[2] Water Gun (30+) 
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Pelipper, but not used to pay for this attack's Energy cost.  You can't add more than 20 damage in this way.",,L,F,0,0.7,0.9,21.59,1.11,,Normal
87975,Pelipper,Pelipper,https://tcgplayer-cdn.tcgplayer.com/product/87975_200w.jpg,3,1392,https://cpt.tcgcsv.com/wcK,2023-12-21T21:26:41.1,1,50/100,Uncommon,Water,70,Stage 1,,"[2] Water Gun (30+) 
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Pelipper, but not used to pay for this attack's Energy cost.  You can't add more than 20 damage in this way.",,L,F,0,3.27,6.49,9.2,6.63,,Reverse Holofoil
88012,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88012_200w.jpg,3,1392,https://cpt.tcgcsv.com/gdK,2023-12-21T21:16:19.11,1,20/100,Rare,Lightning,40,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn <em>(before your attack)</em>, you may put a Pikachu from your hand onto Pichu <em>(this counts as evolving Pichu)</em>,and remove all damage counters from Pichu.","[L] Energy Retrieval 
<br>Search your discard pile for up to 2 basic Energy cards and attach them to 1 of your Pokemon.  Put 1 damage counter on that Pokemon for each Energy card attached in this way.",,F,None,1,4.2,7.03,4321.0,7.02,,Normal
88012,Pichu,Pichu,https://tcgplayer-cdn.tcgplayer.com/product/88012_200w.jpg,3,1392,https://cpt.tcgcsv.com/gdK,2023-12-21T21:16:19.11,1,20/100,Rare,Lightning,40,Basic,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn <em>(before your attack)</em>, you may put a Pikachu from your hand onto Pichu <em>(this counts as evolving Pichu)</em>,and remove all damage counters from Pichu.","[L] Energy Retrieval 
<br>Search your discard pile for up to 2 basic Energy cards and attach them to 1 of your Pokemon.  Put 1 damage counter on that Pokemon for each Energy card attached in this way.",,F,None,1,27.64,36.57,45.49,33.06,,Reverse Holofoil
88073,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88073_200w.jpg,3,1392,https://cpt.tcgcsv.com/tfK,2023-12-21T21:32:13.593,1,72/100,Common,Lightning,50,Basic,,[1] Scratch (10),[2L] Pika Bolt (40),F,None,1,8.5,10.0,12.07,8.78,,Normal
88073,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88073_200w.jpg,3,1392,https://cpt.tcgcsv.com/tfK,2023-12-21T21:32:13.593,1,72/100,Common,Lightning,50,Basic,,[1] Scratch (10),[2L] Pika Bolt (40),F,None,1,15.0,58.72,78.85,53.65,,Reverse Holofoil
88432,Psyduck,Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/88432_200w.jpg,3,1392,https://cpt.tcgcsv.com/GnK,2023-12-21T21:32:26.973,1,73/100,Common,Water,50,Basic,,"[1] Confusion Wave 
<br>Both Psyduck and the Defending Pokemon are now Confused.",,L,None,1,8.99,13.79,15.99,12.94,,Normal
88432,Psyduck,Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/88432_200w.jpg,3,1392,https://cpt.tcgcsv.com/GnK,2023-12-21T21:32:26.973,1,73/100,Common,Water,50,Basic,,"[1] Confusion Wave 
<br>Both Psyduck and the Defending Pokemon are now Confused.",,L,None,1,84.68,84.99,95.0,68.43,,Reverse Holofoil
88482,Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/88482_200w.jpg,3,1392,https://cpt.tcgcsv.com/GpK,2023-12-21T21:26:48.387,1,51/100,Uncommon,Fire,80,Stage 1,,[2] Slash (20),"[2R] Burning Claw (40) 
<br>You may discard a Fire Energy card attached to Quilava.  If you do the Defending Pokemon is now Burned.",W,None,2,1.66,2.98,6.5,2.94,,Normal
88482,Quilava,Quilava,https://tcgplayer-cdn.tcgplayer.com/product/88482_200w.jpg,3,1392,https://cpt.tcgcsv.com/GpK,2023-12-21T21:26:48.387,1,51/100,Uncommon,Fire,80,Stage 1,,[2] Slash (20),"[2R] Burning Claw (40) 
<br>You may discard a Fire Energy card attached to Quilava.  If you do the Defending Pokemon is now Burned.",W,None,2,19.0,19.99,500.0,26.35,,Reverse Holofoil
88525,Raichu ex,Raichu ex,https://tcgplayer-cdn.tcgplayer.com/product/88525_200w.jpg,3,1392,https://cpt.tcgcsv.com/wqK,2023-12-21T21:43:10.653,1,98/100,Ultra Rare,Lightning,100,Stage 1,,"[L] Dazzle Blast (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[1LL] Mega Thunderbolt (120) 
<br>Discard all Energy cards attached to Raichu ex.",F,None,1,195.0,195.0,299.99,149.79,,Holofoil
88553,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88553_200w.jpg,3,1392,https://cpt.tcgcsv.com/5rK,2026-02-16T20:28:38.1,1,74/100,Common,Psychic,50,Basic,,"[1] Hypnosis 
<br>The Defending Pokemon is now Asleep.","[P] Psychic Boom (10x) 
<br>Does 10 damage times the amount of each Energy attached to the Defending Pokemon.",P,None,1,0.66,1.7,21.17,1.7,3.25,Normal
88553,Ralts,Ralts,https://tcgplayer-cdn.tcgplayer.com/product/88553_200w.jpg,3,1392,https://cpt.tcgcsv.com/5rK,2026-02-16T20:28:38.1,1,74/100,Common,Psychic,50,Basic,,"[1] Hypnosis 
<br>The Defending Pokemon is now Asleep.","[P] Psychic Boom (10x) 
<br>Does 10 damage times the amount of each Energy attached to the Defending Pokemon.",P,None,1,6.0,9.0,24.99,9.0,,Reverse Holofoil
88589,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/88589_200w.jpg,3,1392,https://cpt.tcgcsv.com/PrK,2023-12-21T21:37:32.43,1,88/100,Uncommon,Item,,,"Choose 1 of your Basic Pokemon in play.  If you have a Stage 1 or Stage 2 card that evolves from that Pokemon in your hand, put that card on the Basic Pokemon. <em> (This counts as evolving that Pokemon.)</em>",,,,,,6.25,7.16,28.15,7.04,,Normal
88589,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/88589_200w.jpg,3,1392,https://cpt.tcgcsv.com/PrK,2023-12-21T21:37:32.43,1,88/100,Uncommon,Item,,,"Choose 1 of your Basic Pokemon in play.  If you have a Stage 1 or Stage 2 card that evolves from that Pokemon in your hand, put that card on the Basic Pokemon. <em> (This counts as evolving that Pokemon.)</em>",,,,,,24.44,27.2,29.99,24.99,,Reverse Holofoil
88810,Root Fossil,Root Fossil,https://tcgplayer-cdn.tcgplayer.com/product/88810_200w.jpg,3,1392,https://cpt.tcgcsv.com/dxK,2025-02-05T21:15:37.617,1,92/100,Common,Trainer,40,,"Play Root Fossil as if it were a Basic Pokemon.  While in play, Root Fossil counts as a C Pokemon <em>(instead of a Trainer card)</em>.  Root Fossil has no attacks of it's own, can't retreat, and can't be affected by any Special Conditions.  If Root Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon. <em> (Discard it anyway.)</em> At any time during your turn before your attack, you may discard Root Fossil from play.
<br>
<br>
<br>Poke-BODY</b> Spongy Stone 
<br>At any time between turns, remove 1 damage counter from Root Fossil 
<br>
<br><b><em>(Old card text, please reference latest printing.)</em></b>",,,,,,0.09,0.32,20.33,0.32,,Normal
88810,Root Fossil,Root Fossil,https://tcgplayer-cdn.tcgplayer.com/product/88810_200w.jpg,3,1392,https://cpt.tcgcsv.com/dxK,2025-02-05T21:15:37.617,1,92/100,Common,Trainer,40,,"Play Root Fossil as if it were a Basic Pokemon.  While in play, Root Fossil counts as a C Pokemon <em>(instead of a Trainer card)</em>.  Root Fossil has no attacks of it's own, can't retreat, and can't be affected by any Special Conditions.  If Root Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon. <em> (Discard it anyway.)</em> At any time during your turn before your attack, you may discard Root Fossil from play.
<br>
<br>
<br>Poke-BODY</b> Spongy Stone 
<br>At any time between turns, remove 1 damage counter from Root Fossil 
<br>
<br><b><em>(Old card text, please reference latest printing.)</em></b>",,,,,,0.4,1.0,3.0,1.01,,Reverse Holofoil
88847,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88847_200w.jpg,3,1392,https://cpt.tcgcsv.com/ZxK,2023-12-21T21:14:22.43,1,10/100,Holo Rare,Darkness,60,Basic,,"[1] Supernatural 
<br>Look at your opponent's hand.  You may have your opponent shuffle a Supporter card you find there into his or her deck.  If you do, your opponent draws a card.","[1D] Dark Bind (20) 
<br>You may discard a Darkness Energy card attached to Sableye.  If you do, the Defending Pokemon is now Paralyzed.",F,None,1,60.0,60.5,99.99,71.64,,Holofoil
88847,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88847_200w.jpg,3,1392,https://cpt.tcgcsv.com/ZxK,2023-12-21T21:14:22.43,1,10/100,Holo Rare,Darkness,60,Basic,,"[1] Supernatural 
<br>Look at your opponent's hand.  You may have your opponent shuffle a Supporter card you find there into his or her deck.  If you do, your opponent draws a card.","[1D] Dark Bind (20) 
<br>You may discard a Darkness Energy card attached to Sableye.  If you do, the Defending Pokemon is now Paralyzed.",F,None,1,30.48,46.95,47.97,39.0,,Reverse Holofoil
88919,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/88919_200w.jpg,3,1392,https://cpt.tcgcsv.com/pBK,2023-12-21T21:32:55.38,1,75/100,Common,Fighting,50,Basic,,"[F] Poison Needle (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",,G,None,1,0.4,0.6,2.99,0.65,0.71,Normal
88919,Sandshrew,Sandshrew,https://tcgplayer-cdn.tcgplayer.com/product/88919_200w.jpg,3,1392,https://cpt.tcgcsv.com/pBK,2023-12-21T21:32:55.38,1,75/100,Common,Fighting,50,Basic,,"[F] Poison Needle (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Poisoned.",,G,None,1,6.0,11.82,20.0,12.4,,Reverse Holofoil
88928,Sandslash,Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/88928_200w.jpg,3,1392,https://cpt.tcgcsv.com/BBK,2023-12-21T21:16:28.417,1,21/100,Rare,Fighting,70,Stage 1,,"[1F] Sand Swirl (20) 
<br>Does 20 damage to each Defending Pokemon.  The Defending Pokemon can't retreat until the end of your opponent's next turn.","[2F] Earthquake (60) 
<br>Does 10 damage to each of your Benched Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,0,0.46,1.09,5.24,1.17,,Normal
88928,Sandslash,Sandslash,https://tcgplayer-cdn.tcgplayer.com/product/88928_200w.jpg,3,1392,https://cpt.tcgcsv.com/BBK,2023-12-21T21:16:28.417,1,21/100,Rare,Fighting,70,Stage 1,,"[1F] Sand Swirl (20) 
<br>Does 20 damage to each Defending Pokemon.  The Defending Pokemon can't retreat until the end of your opponent's next turn.","[2F] Earthquake (60) 
<br>Does 10 damage to each of your Benched Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,0,6.61,9.99,17.61,7.49,,Reverse Holofoil
89036,Seedot - 76/100,Seedot 76 100,https://tcgplayer-cdn.tcgplayer.com/product/89036_200w.jpg,3,1392,https://cpt.tcgcsv.com/LDK,2023-12-21T21:34:20.86,1,76/100,Common,Grass,40,Basic,,"[G] Surprise Attack (30) 
<br>Flip a coin.  If tails, this attack does nothing.",,R,None,1,0.13,0.46,20.48,0.46,,Normal
89036,Seedot - 76/100,Seedot 76 100,https://tcgplayer-cdn.tcgplayer.com/product/89036_200w.jpg,3,1392,https://cpt.tcgcsv.com/LDK,2023-12-21T21:34:20.86,1,76/100,Common,Grass,40,Basic,,"[G] Surprise Attack (30) 
<br>Flip a coin.  If tails, this attack does nothing.",,R,None,1,4.0,6.9,19.0,3.64,,Reverse Holofoil
89037,Seedot - 77/100,Seedot 77 100,https://tcgplayer-cdn.tcgplayer.com/product/89037_200w.jpg,3,1392,https://cpt.tcgcsv.com/MDK,2025-12-01T23:55:20.293,1,77/100,Common,Grass,40,Basic,,[1] Tackle (10),,R,None,1,0.25,0.7,20.7,0.7,2.53,Normal
89037,Seedot - 77/100,Seedot 77 100,https://tcgplayer-cdn.tcgplayer.com/product/89037_200w.jpg,3,1392,https://cpt.tcgcsv.com/MDK,2025-12-01T23:55:20.293,1,77/100,Common,Grass,40,Basic,,[1] Tackle (10),,R,None,1,2.7,4.46,5.5,4.75,,Reverse Holofoil
89082,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/89082_200w.jpg,3,1392,https://cpt.tcgcsv.com/GFK,2023-12-21T21:14:30,1,11/100,Holo Rare,Grass,80,Basic,,"[1] Deadly Poison (10) 
<br>You may discard a Grass Energy card attached to Seviper.  If you do, the Defending Pokemon is now Poisoned.","[2] Extra Poison (20) 
<br>If the Defending Pokemon is Pokemon-ex, the Defending Pokemon is now Asleep and Poisoned.",P,None,2,32.34,33.0,38.0,33.11,,Holofoil
89082,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/89082_200w.jpg,3,1392,https://cpt.tcgcsv.com/GFK,2023-12-21T21:14:30,1,11/100,Holo Rare,Grass,80,Basic,,"[1] Deadly Poison (10) 
<br>You may discard a Grass Energy card attached to Seviper.  If you do, the Defending Pokemon is now Poisoned.","[2] Extra Poison (20) 
<br>If the Defending Pokemon is Pokemon-ex, the Defending Pokemon is now Asleep and Poisoned.",P,None,2,25.0,25.98,39.99,12.61,,Reverse Holofoil
89152,Shiftry - 12/100,Shiftry 12 100,https://tcgplayer-cdn.tcgplayer.com/product/89152_200w.jpg,3,1392,https://cpt.tcgcsv.com/3HK,2023-12-21T21:14:40.553,1,12/100,Holo Rare,Grass,120,Stage 2,"<b>Poke-POWER</b> Fan Away
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin.  If heads, return 1 Energy card attached to the Defending Pokemon to your opponent's hand.  This Power can't be used if Shiftry is affected by a Special Condition.","[2GG] Light Touch Throw (80-) 
<br>Does 80 damage minus 10 damage for each Energy attached to the defending Pokemon.",,R,None,2,20.9,25.0,54.99,20.69,,Holofoil
89152,Shiftry - 12/100,Shiftry 12 100,https://tcgplayer-cdn.tcgplayer.com/product/89152_200w.jpg,3,1392,https://cpt.tcgcsv.com/3HK,2023-12-21T21:14:40.553,1,12/100,Holo Rare,Grass,120,Stage 2,"<b>Poke-POWER</b> Fan Away
<br>Once during your turn <em>(before your attack)</em>, you may flip a coin.  If heads, return 1 Energy card attached to the Defending Pokemon to your opponent's hand.  This Power can't be used if Shiftry is affected by a Special Condition.","[2GG] Light Touch Throw (80-) 
<br>Does 80 damage minus 10 damage for each Energy attached to the defending Pokemon.",,R,None,2,8.0,9.44,25.0,11.63,,Reverse Holofoil
89153,Shiftry - 22/100,Shiftry 22 100,https://tcgplayer-cdn.tcgplayer.com/product/89153_200w.jpg,3,1392,https://cpt.tcgcsv.com/5HK,2023-12-21T21:17:00.653,1,22/100,Rare,Grass,120,Stage 2,,"[3] Feint Attack (40) 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies or any other effects on that Pokemon.",[3G] Slash (60),R,None,2,0.45,1.3,5.04,1.32,,Normal
89153,Shiftry - 22/100,Shiftry 22 100,https://tcgplayer-cdn.tcgplayer.com/product/89153_200w.jpg,3,1392,https://cpt.tcgcsv.com/5HK,2023-12-21T21:17:00.653,1,22/100,Rare,Grass,120,Stage 2,,"[3] Feint Attack (40) 
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies or any other effects on that Pokemon.",[3G] Slash (60),R,None,2,4.22,4.87,6.0,5.98,,Reverse Holofoil
89182,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89182_200w.jpg,3,1392,https://cpt.tcgcsv.com/GHK,2025-11-29T01:36:29.2,1,78/100,Common,Grass,50,Basic,,"[1] Growth Spurt 
<br>Attach a Grass Energy card from your hand to Shroomish.","[1G] Poisonpowder (10) 
<br>The Defending Pokemon is now Poisoned.",R,W,1,0.39,0.66,20.68,0.65,2.99,Normal
89182,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89182_200w.jpg,3,1392,https://cpt.tcgcsv.com/GHK,2025-11-29T01:36:29.2,1,78/100,Common,Grass,50,Basic,,"[1] Growth Spurt 
<br>Attach a Grass Energy card from your hand to Shroomish.","[1G] Poisonpowder (10) 
<br>The Defending Pokemon is now Poisoned.",R,W,1,1.48,2.29,3.1,3.03,,Reverse Holofoil
89262,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/89262_200w.jpg,3,1392,https://cpt.tcgcsv.com/gKK,2023-12-21T21:35:03.253,1,79/100,Common,Colorless,50,Basic,,"[L] Energy Catch
<br>Search your discard pile for a basic Energy card, show it to your opponent, and put it into your hand.","[2] Double Edge (30) 
<br>Skitty does 10 damage to itself.",F,None,1,2.0,2.86,5.42,2.91,,Normal
89262,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/89262_200w.jpg,3,1392,https://cpt.tcgcsv.com/gKK,2023-12-21T21:35:03.253,1,79/100,Common,Colorless,50,Basic,,"[L] Energy Catch
<br>Search your discard pile for a basic Energy card, show it to your opponent, and put it into your hand.","[2] Double Edge (30) 
<br>Skitty does 10 damage to itself.",F,None,1,99.99,99.99,99.99,17.45,,Reverse Holofoil
89294,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/89294_200w.jpg,3,1392,https://cpt.tcgcsv.com/VKK,2023-12-21T21:35:11.76,1,80/100,Common,Colorless,40,Basic,,"[1] Lazy Punch (10) 
<br>Slakoth can't attack during your next turn.",,F,None,1,0.24,0.74,1.49,0.94,,Normal
89294,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/89294_200w.jpg,3,1392,https://cpt.tcgcsv.com/VKK,2023-12-21T21:35:11.76,1,80/100,Common,Colorless,40,Basic,,"[1] Lazy Punch (10) 
<br>Slakoth can't attack during your next turn.",,F,None,1,3.39,5.88,11.76,5.7,,Reverse Holofoil
89425,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/89425_200w.jpg,3,1392,https://cpt.tcgcsv.com/wNK,2023-12-21T21:14:50.687,1,13/100,Holo Rare,Fighting,60,Basic,"<b>Poke-POWER</b> Solar Eclipse
<br>Once during your turn <em>(before your attack)</em>, if Lunatone is in play, you may use this power.  Until the end of your turn, Solrock's type is R.  This Power can't be used if Solrock is affected by a Special Condition.","[1] Cosmic Draw 
<br>If your opponent has any Evolved Pokemon in play, draw 3 cards.",[2F] Solar Blast (40),G,None,1,19.17,21.84,36.06,22.05,,Holofoil
89425,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/89425_200w.jpg,3,1392,https://cpt.tcgcsv.com/wNK,2023-12-21T21:14:50.687,1,13/100,Holo Rare,Fighting,60,Basic,"<b>Poke-POWER</b> Solar Eclipse
<br>Once during your turn <em>(before your attack)</em>, if Lunatone is in play, you may use this power.  Until the end of your turn, Solrock's type is R.  This Power can't be used if Solrock is affected by a Special Condition.","[1] Cosmic Draw 
<br>If your opponent has any Evolved Pokemon in play, draw 3 cards.",[2F] Solar Blast (40),G,None,1,17.3,19.05,29.99,17.09,,Reverse Holofoil
89436,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/89436_200w.jpg,3,1392,https://cpt.tcgcsv.com/LNK,2023-12-21T21:35:25.973,1,81/100,Common,Colorless,40,Basic,,"[1] Super Speed
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Spearow during your opponent's next turn.",[1] Peck (10),L,F,1,0.29,0.65,20.67,0.67,,Normal
89436,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/89436_200w.jpg,3,1392,https://cpt.tcgcsv.com/LNK,2023-12-21T21:35:25.973,1,81/100,Common,Colorless,40,Basic,,"[1] Super Speed
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Spearow during your opponent's next turn.",[1] Peck (10),L,F,1,2.85,4.35,10.99,6.26,,Reverse Holofoil
