productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance,extAttack4,extAttack3
243855,Arcanine - 22/214 (Cosmos Holo),Arcanine 22 214 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/243855_200w.jpg,3,2289,https://cpt.tcgcsv.com/7zZ2,2022-09-15T18:30:51.27,0,022/214,Promo,Fire,140,Stage 1,"[FFF] Grand Flame (120)
<br>Attach 2 Fire Energy cards from your discard pile to 1 of your Benched Pokémon.","[FFFF] Heat Tackle (190)
<br>This Pokémon does 50 damage to itself.",Wx2,4,16.49,16.49,16.49,11.63,,Holofoil,,,,
244725,Milotic - 28/124 (Cosmos Holo),Milotic 28 124 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/244725_200w.jpg,3,2289,https://cpt.tcgcsv.com/wVZ2,2022-09-26T15:49:20.767,1,028/124,Promo,Water,110,Stage 1,"[W] Clear Search
<br>Search your deck for any 3 cards and put them into your hand. Shuffle your deck afterward.","[2W] Water Pulse (60)
<br>
The Defending Pokémon is now Asleep.",Lx2,1,2.32,3.04,3.49,3.24,,Holofoil,,,,
245145,Snorlax - 140/202 (Cosmos Holo),Snorlax 140 202 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/245145_200w.jpg,3,2289,https://cpt.tcgcsv.com/W3-2,2022-09-26T16:38:55.75,1,140/202,Promo,Colorless,150,Basic,[3] Rolling Tackle (80),[4] Heavy Impact (130),Fx2,4,0.2,0.99,4321.0,1.42,,Holofoil,,,,
245146,Applin - 020/192 (Cosmos Holo),Applin 020 192 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/245146_200w.jpg,3,2289,https://cpt.tcgcsv.com/X3-2,2026-02-03T23:38:25.61,1,020/192,Promo,Grass,40,Basic,"[1G] Continuous Tumble (10+)
<br>Flip a coin until you get tails. This attack does 30 more damage for each heads.",,Rx2,1,0.01,0.25,7.75,0.21,0.05,Holofoil,,,,
245918,Steelix - 125/214 (Cosmos Holo),Steelix 125 214 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/245918_200w.jpg,3,2289,https://cpt.tcgcsv.com/nn-2,2022-09-26T16:48:47.377,1,125/214,Promo,Metal,180,Stage 1,[2M] Hammer In (90),"[3M] Iron Tackle (170)
<br>This Pokémon does 50 damage to itself.",Rx2,4,,,,,,,,P-20,,
247288,Krookodile - 65/114 (Cracked Ice Holo),Krookodile 65 114 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/247288_200w.jpg,3,2289,https://cpt.tcgcsv.com/NW-2,2022-09-26T15:24:32.743,1,065/114,Promo,Fighting,140,Stage 2,"[2] Torment (30)
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[2FF] Krookoroll (60+)
<br>If the Defending Pokémon already has any damage counters on it, this attack does 40 more damage.",Wx2,3,4.0,4.0,4.0,3.5,,Holofoil,,L-20,,
250572,Raichu - 41/147 (Cosmos Holo),Raichu 41 147 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/250572_200w.jpg,3,2289,https://cpt.tcgcsv.com/sf03,2022-09-26T16:02:40.163,1,041/147,Promo,Lightning,110,Stage 1,"[1LL] Volt Tackle (130)
<br>This Pokémon does 30 damage to itself.",,Fx2,1,,,,,,,"<strong>Ability — Evoshock</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may leave your opponent's Active Pokémon Paralyzed.",M-20,,
250573,Gyarados - 33/147 (Cosmos Holo),Gyarados 33 147 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/250573_200w.jpg,3,2289,https://cpt.tcgcsv.com/tf03,2022-09-26T15:06:59.623,1,033/147,Promo,Water,150,Stage 1,"[2] Venting Anger (50x)
<br>This attack does 50 damage for each Magikarp in your discard pile.","[2WW] Splash Burn (160)
<br>This attack does 30 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Lx2,4,10.0,10.0,10.0,19.22,,Holofoil,,,,
251183,Aggron - 80/124 (Cosmos Holo),Aggron 80 124 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/251183_200w.jpg,3,2289,https://cpt.tcgcsv.com/Ht03,2022-09-15T18:10:28.22,1,080/124,Promo,Metal,140,Stage 2,"[1MM] Giga Horn (90)
<br>Flip 2 coins. If both of them are tails, this attack does nothing.",,Rx2,4,10.0,13.03,24.96,12.33,,Holofoil,"<strong>Ability — Toppling Wind</strong>
<br>When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may discard the top 3 cards of your opponent's deck.",P-20,,
253847,Chandelure - 43/119 (Cosmos Holo),Chandelure 43 119 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/253847_200w.jpg,3,2289,https://cpt.tcgcsv.com/Zx23,2022-09-15T18:50:56.437,1,043/119,Promo,Psychic,130,Stage 2,"[2P] Cursed Drop
<br>Put 6 damage counters on your opponent's Pokémon in any way you like.",,Mx2,2,6.71,7.6,8.59,8.44,,Holofoil,"<strong>Ability — Fainting Spell</strong>
<br>
If this Pokémon is Knocked Out by damage from an opponent's attack, flip a coin. If heads, the Attacking Pokémon is Knocked Out.",F-20,,
256834,Machamp - 49/101 (Cosmos Holo),Machamp 49 101 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/256834_200w.jpg,3,2289,https://cpt.tcgcsv.com/JL33,2022-09-26T15:40:01.037,1,049/101,Promo,Fighting,150,Stage 2,"[3F] Close Combat (120)
<br>Flip a coin. If tails, during your opponent's next turn, any damage done to this Pokémon by attacks is increased by 30 <em>(after applying Weakness and Resistance)</em>.",,Px2,3,0.99,2.0,7.2,5.96,,Holofoil,"<strong>Ability — Badge of Discipline</strong>
<br>
The damage of each of your Fighting Pokémon's attacks isn't affected by Resistance.",,,
257484,Vivillon - 17/146 (Cosmos Holo),Vivillon 17 146 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/257484_200w.jpg,3,2289,https://cpt.tcgcsv.com/J_33,2022-09-26T18:07:47.137,1,017/146,Promo,Grass,130,Stage 2,"[G] Conversion Powder
<br>Choose either Asleep or Poisoned.  Your opponent's Active Pokémon is now affected by the Special Condition.","[3] Colorful Wind (30+)
<br>This attack does 30 more damage for each different type of basic Energy attached to this Pokémon.",Rx2,1,1.5,2.2,20.0,2.32,,Holofoil,,,,
257485,Gogoat - 19/146 (Cosmos Holo),Gogoat 19 146 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/257485_200w.jpg,3,2289,https://cpt.tcgcsv.com/K_33,2025-01-20T04:27:53.943,1,019/146,Promo,Grass,110,Stage 1,"[1] Lead
<br>
Search your deck for up to 2 Supporter cards, reveal them, and put them into your hand. Shuffle your deck afterward.","[2G] Charge Dash (70+)
<br>
You may do 20 more damage. If you do, this Pokémon does 20 damage to itself.",Rx2,2,0.5,1.0,5.49,1.77,,Holofoil,,,,
264434,Melmetal - 129/214 (Cosmos Holo),Melmetal 129 214 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/264434_200w.jpg,3,2289,https://cpt.tcgcsv.com/JN73,2026-03-11T12:56:19.62,1,129/214,Promo,Metal,150,Stage 1,[3M] Heavy Impact (130),,Rx2,4,0.8,1.1,1.99,0.93,1.32,Holofoil,"<strong>Ability — Metal Eater</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may discard a Metal Pokémon from your hand. If you do, heal 100 damage from this Pokémon.",P-20,,
264837,Ninetales - 7/123 (Cracked Ice),Ninetales 7 123 Cracked Ice,https://tcgplayer-cdn.tcgplayer.com/product/264837_200w.jpg,3,2289,https://cpt.tcgcsv.com/MX73,2022-09-26T15:52:52.19,1,007/123,Promo,Fire,90,Stage 1,[1RR] Will-o'-the-wisp (60),,Wx2,1,11.05,18.75,29.33,37.49,,Holofoil,"<em>(All copies of this card were misprinted with the Undaunted set symbol.)</em>
<br><br>
<strong>Ability — Roast Reveal</strong>
<br>
Once during your turn <em>(before your attack), you may discard a Fire Energy card from your hand. If you do, draw 3 cards. This power can't be used if Ninetales is affected by a Special Condition.",,,
266913,Thundurus - 052/198 (Cosmos Holo),Thundurus 052 198 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/266913_200w.jpg,3,2289,https://cpt.tcgcsv.com/hN83,2025-02-27T08:12:01.43,1,052/198,Promo,Lightning,120,Basic,"[L] Assisting Spark (30)
<br>You may attach a Lightning Energy card from your hand to 1 of your Benched Pokémon.","[1LL] Thunder (130)
<br>This Pokémon also does 30 damage to itself.",Fx2,1,0.06,0.29,5.0,0.26,,Holofoil,,,,
266914,Landorus - 148/264 (Cosmos Holo),Landorus 148 264 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/266914_200w.jpg,3,2289,https://cpt.tcgcsv.com/jN83,2024-07-12T19:58:23.663,1,148/264,Promo,Fighting,120,Basic,"[1] Strafe (20)
<br>You may switch this Pokémon with 1 of your Benched Pokémon.","[1FF] Earthen Boom (120)
<br>Move all Energy from this Pokémon to your Benched Pokémon in any way you like.",Gx2,1,0.05,0.3,5.0,0.28,,Holofoil,,,,
266915,Tornadus - 142/185 (Cosmos Holo),Tornadus 142 185 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/266915_200w.jpg,3,2289,https://cpt.tcgcsv.com/kN83,2022-09-26T17:49:00.453,1,142/185,Promo,Colorless,120,Basic,"[1] Jet Draft (30)
<br>Discard a Special Energy from your opponent's Active Pokémon.","[3] Air Slash (120)
<br>Discard an Energy from this Pokémon.",Lx2,1,0.12,0.33,8.81,0.3,,Holofoil,,F-30,,
267016,Wailord - 40/168 (Cosmos Holo),Wailord 40 168 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/267016_200w.jpg,3,2289,https://cpt.tcgcsv.com/lQ83,2022-09-26T18:09:41.573,1,040/168,Promo,Water,220,Stage 1,"[WWWW] Dwindling Wave (200-)
<br>This attack does 40 less damage for each damage counter on this Pokémon.",,Gx2,4,2.97,7.58,9.99,6.7,,Holofoil,,,,
282145,Chandelure - 20/99 (Cracked Ice Holo),Chandelure 20 99 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/282145_200w.jpg,3,2289,https://cpt.tcgcsv.com/WSg3,2022-09-15T18:47:54.04,1,020/099,Promo,Fire,120,Stage 2,"[R] Flame Burst (30)
<br>Does 30 damage to 2 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>","[1R] Inferno (80)
<br>Discard all Energy attached to this Pokémon. The Defending Pokémon is now Burned.",Wx2,2,,,,,,,,,,
532125,Scolipede - 54/114 (Cracked Ice Holo),Scolipede 54 114 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/532125_200w.jpg,3,2289,https://cpt.tcgcsv.com/wSg6,2024-01-10T14:21:14.64,1,54/114,Holo Rare,Psychic,150,Stage 2,[3] Steamroller (60) This attack's damage isn't affected by Resistance.,[2PP] Poison Claws (80) The Defending Pokemon is now Poisoned.,Px2,3,,,,,,,,,,
535897,Houndstone - 042 (Cosmos Holo),Houndstone 042 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/535897_200w.jpg,3,2289,https://cpt.tcgcsv.com/Zmj6,2026-03-07T03:00:04.5,1,042,Promo,Psychic,130,Stage 1,(2P) Spooky Shot (100),,Mx2,3,0.1,0.35,5.0,0.32,,Holofoil,"(2) Delve <br>
Put up to 2 Item cards from your discard pile into your hand,",F-30,,
552783,Togekiss - 085/197 (Cosmos Holo),Togekiss 085 197 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/552783_200w.jpg,3,2289,https://cpt.tcgcsv.com/H7r6,2024-06-07T14:51:23.527,1,085/197,Promo,Psychic,150,Stage 2,"[2] Power Cyclone (110)
<br> Move an Energy from this Pokémon to 1 of your Benched Pokémon.",,Mx2,0,2.59,3.88,9.99,3.88,,Holofoil,"<strong>Ability — Precious Gift</strong>
<br>Once during your turn (after your attack), you may draw cards until you have 8 cards in your hand.",,,
555880,Baxcalibur - 060/193 (Cosmos Holo),Baxcalibur 060 193 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/555880_200w.jpg,3,2289,https://cpt.tcgcsv.com/Dms6,2024-06-20T12:48:56.137,1,060/193,Promo,Water,160,Stage 2,[1WW] Buster Tail (130),,Mx2,2,0.21,0.41,2.99,0.41,,Holofoil,"<strong>Ability — Super Cold</strong>
<br>As often as you like during your turn, you may attach a Basic W Energy card from your hand to 1 of your Pokemon.",None,,
556978,Hydreigon (Cosmos Holo),Hydreigon Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/556978_200w.jpg,3,2289,https://cpt.tcgcsv.com/BPs6,2024-11-08T19:50:56.19,1,140/193,Rare,Dark,180,Stage 2,[1DD] Dark Cutter (160),,Gx2,3,7.45,13.13,20.0,13.12,,Holofoil,"<strong>Ability — Tri Howl</strong>                                          
<br>Once during your turn, you may look at the top 3 cards of your deck. Attach any number of Energy cards you find there to your Pokémon in any way you like. Discard the other cards.",None,,
556981,Garganacl (Cosmos Holo),Garganacl Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/556981_200w.jpg,3,2289,https://cpt.tcgcsv.com/FPs6,2024-11-08T19:47:57.297,1,123/193,Rare,Fighting,180,Stage 2,"[FF] Knocking Hammer (130)
<br>Discard the top card of your opponent's deck.",,Gx2,3,0.13,0.28,1.49,0.26,,Holofoil,"<strong>Ability — Blessed Salt</strong>                                          
<br>During Pokémon Check Up, heal 20 damage from each of your Pokémon.",None,,
565598,Xatu - 11/95 (Cracked Ice Holo),Xatu 11 95 Cracked Ice Holo,https://tcgplayer-cdn.tcgplayer.com/product/565598_200w.jpg,3,2289,https://cpt.tcgcsv.com/-fx6,2024-08-28T11:44:07.427,1,11/95,Holo Rare,Psychic,90,Stage 1,[P] Psywave (20x) Does 20 damage times the amount of Energy attached to the Defending Pokemon.,"[2G] Confuse Ray (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.",Lx2,1,4.75,18.5,22.29,13.61,,Holofoil,,F-20,,
610743,Tinkaton - 105/193 (Cosmos Holo),Tinkaton 105 193 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/610743_200w.jpg,3,2289,https://cpt.tcgcsv.com/TjV6,2025-01-16T13:03:53.537,1,105/193,Rare,Psychic,140,Stage 2,"[1P] Special Hammer (90+)
<br>If this Pokémon has any Special Energy attached, this attack does 90 more damage.",,Mx2,2,26.19,26.19,26.19,16.32,,Holofoil,"<strong>Ability — Gather Materials</strong>
<br>You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 3 cards.",None,,
616142,Hisuian Arcanine - 100/167 (Cosmos Holo),Hisuian Arcanine 100 167 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/616142_200w.jpg,3,2289,https://cpt.tcgcsv.com/SsX6,2025-01-31T21:31:50.38,1,100/167,Rare,Fighting,130,Stage 1,"[0] Proud Fangs (30+)
If your Benched Pokémon have any damage counters on them, this attack does 90 more damage.","[FFC] Searing Flame (90)
Your opponent's Active Pokémon is now Burned.",Gx2,2,1.0,2.34,12.99,2.31,,Holofoil,,None,,
616155,Sinistcha - 022/167 (Cosmos Holo),Sinistcha 022 167 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/616155_200w.jpg,3,2289,https://cpt.tcgcsv.com/7tX6,2025-01-31T21:32:12.067,1,022/167,Rare,Grass,70,Stage 1,"[G] Cursed Drop
Put 4 damage counters on your opponent's Pokémon in any way you like.","[G] Spi[LL] the Tea (70x)
Discard up to 3 G Energy cards from your Pokémon. This attack does 70 damage for each card you discarded this way.",Rx2,1,0.24,0.39,5.26,0.34,,Holofoil,,None,,
620227,Alakazam - 082/167 (Cosmos Holo),Alakazam 082 167 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/620227_200w.jpg,3,2289,https://cpt.tcgcsv.com/z6-6,2025-02-26T20:36:00.787,1,082/167,Rare,Psychic,140,Stage 2,"[P] Strange Hacking
Your opponent's Active Pokémon is now Confused. You may move any number of damage counters from your opponent's Pokémon to their other Pokémon in any way you like.","[P] Psychic (10+)
This attack does 50 more damage for each Energy attached to your opponent's Active Pokémon.",Dx2,1,0.75,1.78,12.0,1.68,,Holofoil,,F-30,,
