productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
283960,Comfey,Comfey,https://tcgplayer-cdn.tcgplayer.com/product/283960_200w.jpg,3,3118,https://cpt.tcgcsv.com/dCh3,2025-04-05T07:50:53.563,1,"<strong>Ability — Flower Selecting</strong>
<br>
Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card in the Lost Zone.",0.04,0.29,5.0,0.27,0.25,Reverse Holofoil,,Rare,079/196,Psychic,70,Basic,[1P] Spinning Attack (30),Mx2,1,,
283961,Mimikyu,Mimikyu,https://tcgplayer-cdn.tcgplayer.com/product/283961_200w.jpg,3,3118,https://cpt.tcgcsv.com/fCh3,2026-02-18T18:30:38.8,1,,0.16,0.45,2.79,0.49,,Reverse Holofoil,,Rare,080/196,Psychic,70,Basic,"[P] Perplex
<br>
Your opponent's Active Pokémon is now Confused.",Dx2,1,"[1P] Worst Gift (10x)
<br>
This attack does 10 damage for each damage counter on all of your opponent's Pokémon.",F-30
283961,Mimikyu,Mimikyu,https://tcgplayer-cdn.tcgplayer.com/product/283961_200w.jpg,3,3118,https://cpt.tcgcsv.com/fCh3,2026-02-18T18:30:38.8,1,,0.01,0.31,20.0,0.34,0.26,Normal,,Rare,080/196,Psychic,70,Basic,"[P] Perplex
<br>
Your opponent's Active Pokémon is now Confused.",Dx2,1,"[1P] Worst Gift (10x)
<br>
This attack does 10 damage for each damage counter on all of your opponent's Pokémon.",F-30
283963,Spectrier,Spectrier,https://tcgplayer-cdn.tcgplayer.com/product/283963_200w.jpg,3,3118,https://cpt.tcgcsv.com/hCh3,2025-02-07T20:22:12.037,1,,0.14,0.34,3.41,0.3,0.3,Holofoil,,Holo Rare,081/196,Psychic,120,Basic,"[P] Night Footsteps
<br>
Choose 2 of your opponent's Pokémon and put 2 damage counters on each of them.",Dx2,1,"[1PP] Phantom Strike (120)
<br>
During your next turn, this Pokémon can't use Phantom Strike.",F-30
283963,Spectrier,Spectrier,https://tcgplayer-cdn.tcgplayer.com/product/283963_200w.jpg,3,3118,https://cpt.tcgcsv.com/hCh3,2025-02-07T20:22:12.037,1,,0.25,0.4,2.0,0.38,,Reverse Holofoil,,Holo Rare,081/196,Psychic,120,Basic,"[P] Night Footsteps
<br>
Choose 2 of your opponent's Pokémon and put 2 damage counters on each of them.",Dx2,1,"[1PP] Phantom Strike (120)
<br>
During your next turn, this Pokémon can't use Phantom Strike.",F-30
283964,Enamorus V,Enamorus V,https://tcgplayer-cdn.tcgplayer.com/product/283964_200w.jpg,3,3118,https://cpt.tcgcsv.com/jCh3,2025-10-31T18:25:13.303,1,"<strong>Ability — Guardian of Love</strong>
<br>
Prevent all effects of your opponent's Pokémon's Abilities done to each of your Pokémon that has any Psychic Energy attached, except any Enamorus V.",0.2,0.99,75.0,0.93,0.71,Holofoil,,Ultra Rare,082/196,Psychic,210,Basic,"[2P] Blossom Tail (100)
<br>
Attach up to 2 basic Energy cards from your discard pile to your Benched Pokémon in any way you like.",Mx2,2,,
283967,Hisuian Growlithe,Hisuian Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/283967_200w.jpg,3,3118,https://cpt.tcgcsv.com/mCh3,2026-02-02T23:19:31.313,1,,0.13,0.3,2.0,0.3,0.25,Reverse Holofoil,,Common,083/196,Fighting,70,Basic,"[0] Singe
<br>
Your opponent's Active Pokémon is now Burned.",Gx2,2,,
283967,Hisuian Growlithe,Hisuian Growlithe,https://tcgplayer-cdn.tcgplayer.com/product/283967_200w.jpg,3,3118,https://cpt.tcgcsv.com/mCh3,2026-02-02T23:19:31.313,1,,0.01,0.14,20.0,0.12,0.01,Normal,,Common,083/196,Fighting,70,Basic,"[0] Singe
<br>
Your opponent's Active Pokémon is now Burned.",Gx2,2,,
283968,Hisuian Arcanine,Hisuian Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/283968_200w.jpg,3,3118,https://cpt.tcgcsv.com/nCh3,2025-11-21T21:28:31.587,1,,0.05,0.27,2.25,0.29,,Holofoil,,Holo Rare,084/196,Fighting,130,Stage 1,"[0] Very Vulnerable (10+)
<br>
If you have no cards in your hand, this attack does 150 more damage.",Gx2,2,[2F] Sharp Fang (100),
283968,Hisuian Arcanine,Hisuian Arcanine,https://tcgplayer-cdn.tcgplayer.com/product/283968_200w.jpg,3,3118,https://cpt.tcgcsv.com/nCh3,2025-11-21T21:28:31.587,1,,0.05,0.31,23.0,0.34,,Reverse Holofoil,,Holo Rare,084/196,Fighting,130,Stage 1,"[0] Very Vulnerable (10+)
<br>
If you have no cards in your hand, this attack does 150 more damage.",Gx2,2,[2F] Sharp Fang (100),
283970,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/283970_200w.jpg,3,3118,https://cpt.tcgcsv.com/qCh3,2025-02-07T20:22:12.277,1,,0.05,0.17,2.0,0.15,,Normal,,Rare,085/196,Fighting,160,Stage 2,"[W] Split Spiral Punch (60)
<br>
Your opponent's Active Pokémon is now Confused.",Lx2,2,"[2W] Splash Loop (160)
<br>
Put 2 Energy attached to this Pokémon into your hand.",
283970,Poliwrath,Poliwrath,https://tcgplayer-cdn.tcgplayer.com/product/283970_200w.jpg,3,3118,https://cpt.tcgcsv.com/qCh3,2025-02-07T20:22:12.277,1,,0.05,0.21,1.49,0.19,0.15,Reverse Holofoil,,Rare,085/196,Fighting,160,Stage 2,"[W] Split Spiral Punch (60)
<br>
Your opponent's Active Pokémon is now Confused.",Lx2,2,"[2W] Splash Loop (160)
<br>
Put 2 Energy attached to this Pokémon into your hand.",
283971,Machop,Machop,https://tcgplayer-cdn.tcgplayer.com/product/283971_200w.jpg,3,3118,https://cpt.tcgcsv.com/rCh3,2024-10-15T15:48:33.22,1,,0.03,0.26,40.0,0.26,0.2,Reverse Holofoil,,Common,086/196,Fighting,70,Basic,[F] Punch (20),Px2,2,,
283971,Machop,Machop,https://tcgplayer-cdn.tcgplayer.com/product/283971_200w.jpg,3,3118,https://cpt.tcgcsv.com/rCh3,2024-10-15T15:48:33.22,1,,0.01,0.15,20.0,0.14,0.05,Normal,,Common,086/196,Fighting,70,Basic,[F] Punch (20),Px2,2,,
283973,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/283973_200w.jpg,3,3118,https://cpt.tcgcsv.com/tCh3,2025-02-07T20:22:12.323,1,,0.05,0.2,2.0,0.17,,Reverse Holofoil,,Uncommon,087/196,Fighting,100,Stage 1,[F] Strength (30),Px2,2,[FF] Seismic Toss (50),
283973,Machoke,Machoke,https://tcgplayer-cdn.tcgplayer.com/product/283973_200w.jpg,3,3118,https://cpt.tcgcsv.com/tCh3,2025-02-07T20:22:12.323,1,,0.01,0.12,20.0,0.11,,Normal,,Uncommon,087/196,Fighting,100,Stage 1,[F] Strength (30),Px2,2,[FF] Seismic Toss (50),
283974,Machamp,Machamp,https://tcgplayer-cdn.tcgplayer.com/product/283974_200w.jpg,3,3118,https://cpt.tcgcsv.com/vCh3,2026-02-26T18:43:55.38,1,"<strong>Ability: Crisis Muscles</strong> If your opponent has 3 or fewer Prize cards remaining, this Pokémon gets +150 HP.",0.15,0.33,5.95,0.34,0.31,Holofoil,,Holo Rare,088/196,Fighting,150,Stage 2,"[FF] Strong-Arm Lariat (100+)<br> You may do 100 more damage. If you do, during your next turn, this Pokémon can't attack.",Px2,2,,
283974,Machamp,Machamp,https://tcgplayer-cdn.tcgplayer.com/product/283974_200w.jpg,3,3118,https://cpt.tcgcsv.com/vCh3,2026-02-26T18:43:55.38,1,"<strong>Ability: Crisis Muscles</strong> If your opponent has 3 or fewer Prize cards remaining, this Pokémon gets +150 HP.",0.23,0.4,9.95,0.41,,Reverse Holofoil,,Holo Rare,088/196,Fighting,150,Stage 2,"[FF] Strong-Arm Lariat (100+)<br> You may do 100 more damage. If you do, during your next turn, this Pokémon can't attack.",Px2,2,,
283976,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/283976_200w.jpg,3,3118,https://cpt.tcgcsv.com/xCh3,2026-02-05T15:44:47.117,1,,0.13,0.33,1.51,0.33,,Reverse Holofoil,,Common,089/196,Fighting,100,Basic,"[2F] Take Down (70)
<br>
This Pokémon also does 20 damage to itself.",Gx2,3,,
283976,Rhyhorn,Rhyhorn,https://tcgplayer-cdn.tcgplayer.com/product/283976_200w.jpg,3,3118,https://cpt.tcgcsv.com/xCh3,2026-02-05T15:44:47.117,1,,0.01,0.1,31.0,0.08,0.02,Normal,,Common,089/196,Fighting,100,Basic,"[2F] Take Down (70)
<br>
This Pokémon also does 20 damage to itself.",Gx2,3,,
283978,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/283978_200w.jpg,3,3118,https://cpt.tcgcsv.com/BCh3,2025-02-07T20:22:12.497,1,,0.01,0.1,10.07,0.08,,Normal,,Uncommon,090/196,Fighting,120,Stage 1,[F] Horn Drill (30),Gx2,3,"[3F] Take Down (120)
<br>
This Pokémon also does 30 damage to itself.",
283978,Rhydon,Rhydon,https://tcgplayer-cdn.tcgplayer.com/product/283978_200w.jpg,3,3118,https://cpt.tcgcsv.com/BCh3,2025-02-07T20:22:12.497,1,,0.04,0.21,2.39,0.16,,Reverse Holofoil,,Uncommon,090/196,Fighting,120,Stage 1,[F] Horn Drill (30),Gx2,3,"[3F] Take Down (120)
<br>
This Pokémon also does 30 damage to itself.",
283979,Rhyperior,Rhyperior,https://tcgplayer-cdn.tcgplayer.com/product/283979_200w.jpg,3,3118,https://cpt.tcgcsv.com/CCh3,2025-02-07T20:22:12.56,1,,0.1,0.25,2.0,0.25,,Reverse Holofoil,,Rare,091/196,Fighting,190,Stage 2,"[F] Geo Cannon (50+)
<br>
Discard the top card of your deck. If that card is an Energy card, this attack does 100 more damage, and attach that card to this Pokémon.",Gx2,4,"[3F] Rocky Tackle (180)
<br>
This Pokémon also does 30 damage to itself.",
283979,Rhyperior,Rhyperior,https://tcgplayer-cdn.tcgplayer.com/product/283979_200w.jpg,3,3118,https://cpt.tcgcsv.com/CCh3,2025-02-07T20:22:12.56,1,,0.03,0.15,2.35,0.11,,Normal,,Rare,091/196,Fighting,190,Stage 2,"[F] Geo Cannon (50+)
<br>
Discard the top card of your deck. If that card is an Energy card, this attack does 100 more damage, and attach that card to this Pokémon.",Gx2,4,"[3F] Rocky Tackle (180)
<br>
This Pokémon also does 30 damage to itself.",
283980,Aerodactyl V,Aerodactyl V,https://tcgplayer-cdn.tcgplayer.com/product/283980_200w.jpg,3,3118,https://cpt.tcgcsv.com/DCh3,2024-10-15T15:48:33.5,1,,0.2,1.0,50.0,1.02,1.35,Holofoil,,Ultra Rare,092/196,Fighting,210,Basic,[1F] Bite (40),Gx2,1,"[2F] Rock Crush (120)
<br>
Discard an Energy from your opponent's Active Pokémon.",
283982,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/283982_200w.jpg,3,3118,https://cpt.tcgcsv.com/GCh3,2026-03-06T19:28:41.47,1,,0.02,0.2,10.2,0.2,,Reverse Holofoil,,Common,094/196,Fighting,110,Basic,"[F] Joust (20)
<br>
Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Gx2,2,"[1F] Impound (50)
<br>
During your opponent's next turn, the Defending Pokémon can't retreat.",
283982,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/283982_200w.jpg,3,3118,https://cpt.tcgcsv.com/GCh3,2026-03-06T19:28:41.47,1,,0.01,0.11,20.0,0.1,,Normal,,Common,094/196,Fighting,110,Basic,"[F] Joust (20)
<br>
Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Gx2,2,"[1F] Impound (50)
<br>
During your opponent's next turn, the Defending Pokémon can't retreat.",
283983,Gligar,Gligar,https://tcgplayer-cdn.tcgplayer.com/product/283983_200w.jpg,3,3118,https://cpt.tcgcsv.com/HCh3,2026-02-05T16:13:41.34,1,,0.1,0.24,40.0,0.21,,Reverse Holofoil,,Common,095/196,Fighting,60,Basic,"[F] Cyclone Pincers (10x)
<br>
Flip 4 coins. This attack does 10 damage for each heads.",Gx2,1,,
283983,Gligar,Gligar,https://tcgplayer-cdn.tcgplayer.com/product/283983_200w.jpg,3,3118,https://cpt.tcgcsv.com/HCh3,2026-02-05T16:13:41.34,1,,0.01,0.1,20.0,0.09,,Normal,,Common,095/196,Fighting,60,Basic,"[F] Cyclone Pincers (10x)
<br>
Flip 4 coins. This attack does 10 damage for each heads.",Gx2,1,,
283985,Gliscor,Gliscor,https://tcgplayer-cdn.tcgplayer.com/product/283985_200w.jpg,3,3118,https://cpt.tcgcsv.com/KCh3,2025-02-07T20:22:16.213,1,,0.02,0.16,20.0,0.15,0.1,Normal,,Rare,096/196,Fighting,120,Stage 1,"[FF] Hurricane Shock (50x)
<br>
Flip 4 coins. This attack does 50 damage for each heads. If at least 2 of them are heads, your opponent's Active Pokémon is now Paralyzed.",Gx2,2,,
283985,Gliscor,Gliscor,https://tcgplayer-cdn.tcgplayer.com/product/283985_200w.jpg,3,3118,https://cpt.tcgcsv.com/KCh3,2025-02-07T20:22:16.213,1,,0.05,0.21,2.0,0.15,,Reverse Holofoil,,Rare,096/196,Fighting,120,Stage 1,"[FF] Hurricane Shock (50x)
<br>
Flip 4 coins. This attack does 50 damage for each heads. If at least 2 of them are heads, your opponent's Active Pokémon is now Paralyzed.",Gx2,2,,
283987,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/283987_200w.jpg,3,3118,https://cpt.tcgcsv.com/MCh3,2025-02-07T20:22:12.727,1,,0.01,0.1,19.5,0.06,0.02,Normal,,Common,097/196,Fighting,80,Basic,"[1F] Fake Out (20)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Px2,3,,
283987,Makuhita,Makuhita,https://tcgplayer-cdn.tcgplayer.com/product/283987_200w.jpg,3,3118,https://cpt.tcgcsv.com/MCh3,2025-02-07T20:22:12.727,1,,0.02,0.18,10.13,0.14,,Reverse Holofoil,,Common,097/196,Fighting,80,Basic,"[1F] Fake Out (20)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Px2,3,,
283988,Hariyama,Hariyama,https://tcgplayer-cdn.tcgplayer.com/product/283988_200w.jpg,3,3118,https://cpt.tcgcsv.com/NCh3,2026-02-05T16:14:51.3,1,,0.03,0.19,25.0,0.15,,Reverse Holofoil,,Uncommon,098/196,Fighting,140,Stage 1,"[1F] Shove (40)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Px2,3,"[2F] Muscular Slap (100)
<br>
This attack's damage isn't affected by Resistance.",
283988,Hariyama,Hariyama,https://tcgplayer-cdn.tcgplayer.com/product/283988_200w.jpg,3,3118,https://cpt.tcgcsv.com/NCh3,2026-02-05T16:14:51.3,1,,0.01,0.1,20.0,0.07,0.03,Normal,,Uncommon,098/196,Fighting,140,Stage 1,"[1F] Shove (40)
<br>
Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Px2,3,"[2F] Muscular Slap (100)
<br>
This attack's damage isn't affected by Resistance.",
283992,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/283992_200w.jpg,3,3118,https://cpt.tcgcsv.com/SCh3,2026-02-05T16:23:18.603,1,,0.05,0.21,2.0,0.17,,Reverse Holofoil,,Common,099/196,Fighting,70,Basic,"[F] Focus Fist (30)
<br>
Flip a coin. If tails, this attack does nothing.",Px2,1,,
283992,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/283992_200w.jpg,3,3118,https://cpt.tcgcsv.com/SCh3,2026-02-05T16:23:18.603,1,,0.01,0.1,20.0,0.09,0.03,Normal,,Common,099/196,Fighting,70,Basic,"[F] Focus Fist (30)
<br>
Flip a coin. If tails, this attack does nothing.",Px2,1,,
283993,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/283993_200w.jpg,3,3118,https://cpt.tcgcsv.com/TCh3,2026-02-05T16:22:53.627,1,,0.05,0.23,1.49,0.18,0.14,Reverse Holofoil,,Uncommon,100/196,Fighting,110,Stage 1,"[F] Battle Step (50)
<br>
Search your deck for up to 2 Fighting Energy cards and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.",Px2,1,,
283993,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/283993_200w.jpg,3,3118,https://cpt.tcgcsv.com/TCh3,2026-02-05T16:22:53.627,1,,0.01,0.1,19.5,0.06,0.03,Normal,,Uncommon,100/196,Fighting,110,Stage 1,"[F] Battle Step (50)
<br>
Search your deck for up to 2 Fighting Energy cards and attach them to your Benched Pokémon in any way you like. Then, shuffle your deck.",Px2,1,,
283994,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/283994_200w.jpg,3,3118,https://cpt.tcgcsv.com/VCh3,2025-10-31T18:25:14.543,1,,0.01,0.1,20.0,0.09,,Normal,,Uncommon,101/196,Fighting,90,Basic,"[1] Into the Deep
<br>
Put up to 2 basic Energy cards from your discard pile into your hand.",Gx2,1,[3] Tackle (80),
283994,Relicanth,Relicanth,https://tcgplayer-cdn.tcgplayer.com/product/283994_200w.jpg,3,3118,https://cpt.tcgcsv.com/VCh3,2025-10-31T18:25:14.543,1,,0.02,0.19,2.78,0.16,,Reverse Holofoil,,Uncommon,101/196,Fighting,90,Basic,"[1] Into the Deep
<br>
Put up to 2 basic Energy cards from your discard pile into your hand.",Gx2,1,[3] Tackle (80),
283995,Gastrodon,Gastrodon,https://tcgplayer-cdn.tcgplayer.com/product/283995_200w.jpg,3,3118,https://cpt.tcgcsv.com/WCh3,2025-02-07T20:22:13.083,1,,0.04,0.19,40.0,0.16,0.08,Reverse Holofoil,,Uncommon,102/196,Fighting,130,Stage 1,"[1] Recover
<br>
Discard an Energy from this Pokémon and heal all damage from it.",Gx2,3,"[1FF] Earthquake (170)
<br>
This attack also does 20 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
283995,Gastrodon,Gastrodon,https://tcgplayer-cdn.tcgplayer.com/product/283995_200w.jpg,3,3118,https://cpt.tcgcsv.com/WCh3,2025-02-07T20:22:13.083,1,,0.01,0.12,20.0,0.1,0.04,Normal,,Uncommon,102/196,Fighting,130,Stage 1,"[1] Recover
<br>
Discard an Energy from this Pokémon and heal all damage from it.",Gx2,3,"[1FF] Earthquake (170)
<br>
This attack also does 20 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",
283997,Mienfoo,Mienfoo,https://tcgplayer-cdn.tcgplayer.com/product/283997_200w.jpg,3,3118,https://cpt.tcgcsv.com/ZCh3,2026-02-05T16:23:45.59,1,,0.03,0.18,10.12,0.13,,Reverse Holofoil,,Common,103/196,Fighting,60,Basic,[F] Chop (10),Px2,1,[1F] Spiral Kick (30),
283997,Mienfoo,Mienfoo,https://tcgplayer-cdn.tcgplayer.com/product/283997_200w.jpg,3,3118,https://cpt.tcgcsv.com/ZCh3,2026-02-05T16:23:45.59,1,,0.01,0.1,20.0,0.05,0.03,Normal,,Common,103/196,Fighting,60,Basic,[F] Chop (10),Px2,1,[1F] Spiral Kick (30),
283998,Mienshao,Mienshao,https://tcgplayer-cdn.tcgplayer.com/product/283998_200w.jpg,3,3118,https://cpt.tcgcsv.com/-Ch3,2025-10-23T15:33:06.317,1,,0.01,0.2,10.15,0.17,0.15,Reverse Holofoil,,Uncommon,104/196,Fighting,90,Stage 1,[F] Pound (30),Px2,1,"[1F] Double Smash (70x)
<br>
Flip 2 coins. This attack does 70 damage for each heads.",
283998,Mienshao,Mienshao,https://tcgplayer-cdn.tcgplayer.com/product/283998_200w.jpg,3,3118,https://cpt.tcgcsv.com/-Ch3,2025-10-23T15:33:06.317,1,,0.01,0.11,10.09,0.08,,Normal,,Uncommon,104/196,Fighting,90,Stage 1,[F] Pound (30),Px2,1,"[1F] Double Smash (70x)
<br>
Flip 2 coins. This attack does 70 damage for each heads.",
283999,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/283999_200w.jpg,3,3118,https://cpt.tcgcsv.com/_Ch3,2026-02-05T16:19:27.04,1,,0.05,0.25,2.0,0.21,,Reverse Holofoil,,Rare,105/196,Fighting,120,Basic,[1] Slap Push (20),Gx2,1,"[1FF] Smashing Edge (130)
<br>
Discard 2 Energy from this Pokémon.",
283999,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/283999_200w.jpg,3,3118,https://cpt.tcgcsv.com/_Ch3,2026-02-05T16:19:27.04,1,,0.01,0.18,20.0,0.18,0.09,Normal,,Rare,105/196,Fighting,120,Basic,[1] Slap Push (20),Gx2,1,"[1FF] Smashing Edge (130)
<br>
Discard 2 Energy from this Pokémon.",
284001,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/284001_200w.jpg,3,3118,https://cpt.tcgcsv.com/2Dh3,2026-02-05T16:09:44.617,1,,0.01,0.1,20.0,0.09,0.02,Normal,,Common,106/196,Fighting,70,Basic,[F] Mud-Slap (10),Gx2,2,[2] Slash (20),
284001,Binacle,Binacle,https://tcgplayer-cdn.tcgplayer.com/product/284001_200w.jpg,3,3118,https://cpt.tcgcsv.com/2Dh3,2026-02-05T16:09:44.617,1,,0.05,0.23,1.49,0.21,,Reverse Holofoil,,Common,106/196,Fighting,70,Basic,[F] Mud-Slap (10),Gx2,2,[2] Slash (20),
284002,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/284002_200w.jpg,3,3118,https://cpt.tcgcsv.com/3Dh3,2025-02-07T20:22:13.383,1,"<strong>Ability — Lost Block</strong
<br>
Your opponent puts any Prize cards they would take in the Lost Zone instead of into their hand.",0.1,0.25,20.0,0.25,,Holofoil,,Holo Rare,107/196,Fighting,130,Stage 1,[2F] Dynamic Chop (100),Gx2,2,,
284002,Barbaracle,Barbaracle,https://tcgplayer-cdn.tcgplayer.com/product/284002_200w.jpg,3,3118,https://cpt.tcgcsv.com/3Dh3,2025-02-07T20:22:13.383,1,"<strong>Ability — Lost Block</strong
<br>
Your opponent puts any Prize cards they would take in the Lost Zone instead of into their hand.",0.05,0.28,10.21,0.29,,Reverse Holofoil,,Holo Rare,107/196,Fighting,130,Stage 1,[2F] Dynamic Chop (100),Gx2,2,,
284003,Carbink,Carbink,https://tcgplayer-cdn.tcgplayer.com/product/284003_200w.jpg,3,3118,https://cpt.tcgcsv.com/5Dh3,2026-02-05T16:10:37.017,1,,0.01,0.14,20.0,0.09,0.04,Normal,,Uncommon,108/196,Fighting,90,Basic,"[1] Lucky Find
<br>
Search your deck for up to 2 Item, cards, reveal them, and put them into your hand. Then, shuffle your deck.",Gx2,1,[2F] Power Gem (80),
284003,Carbink,Carbink,https://tcgplayer-cdn.tcgplayer.com/product/284003_200w.jpg,3,3118,https://cpt.tcgcsv.com/5Dh3,2026-02-05T16:10:37.017,1,,0.08,0.25,1.5,0.24,,Reverse Holofoil,,Uncommon,108/196,Fighting,90,Basic,"[1] Lucky Find
<br>
Search your deck for up to 2 Item, cards, reveal them, and put them into your hand. Then, shuffle your deck.",Gx2,1,[2F] Power Gem (80),
284004,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/284004_200w.jpg,3,3118,https://cpt.tcgcsv.com/6Dh3,2025-02-07T20:22:13.51,1,,0.01,0.22,2.0,0.22,,Reverse Holofoil,,Common,109/196,Fighting,60,Basic,"[F] Double Draw
<br>
Draw 2 cards.",Gx2,1,[2F] Rear Kick (30),
284004,Rockruff,Rockruff,https://tcgplayer-cdn.tcgplayer.com/product/284004_200w.jpg,3,3118,https://cpt.tcgcsv.com/6Dh3,2025-02-07T20:22:13.51,1,,0.01,0.1,20.0,0.09,0.04,Normal,,Common,109/196,Fighting,60,Basic,"[F] Double Draw
<br>
Draw 2 cards.",Gx2,1,[2F] Rear Kick (30),
284005,Falinks,Falinks,https://tcgplayer-cdn.tcgplayer.com/product/284005_200w.jpg,3,3118,https://cpt.tcgcsv.com/7Dh3,2026-02-05T16:12:24.553,1,,0.14,0.26,2.0,0.29,0.23,Reverse Holofoil,,Common,110/196,Fighting,100,Basic,"[F] Fighting Headbutt (10+)
<br>
This attack's damage isn't affected by Weakness. If your opponent's Active Pokémon is a Pokémon V, this attack does 50 more damage.",Px2,1,[2F] Jet Headbutt (80),
284005,Falinks,Falinks,https://tcgplayer-cdn.tcgplayer.com/product/284005_200w.jpg,3,3118,https://cpt.tcgcsv.com/7Dh3,2026-02-05T16:12:24.553,1,,0.01,0.12,20.0,0.09,,Normal,,Common,110/196,Fighting,100,Basic,"[F] Fighting Headbutt (10+)
<br>
This attack's damage isn't affected by Weakness. If your opponent's Active Pokémon is a Pokémon V, this attack does 50 more damage.",Px2,1,[2F] Jet Headbutt (80),
284006,Stonjourner,Stonjourner,https://tcgplayer-cdn.tcgplayer.com/product/284006_200w.jpg,3,3118,https://cpt.tcgcsv.com/8Dh3,2025-02-07T20:22:13.65,1,,0.01,0.15,20.0,0.11,0.07,Normal,,Rare,111/196,Fighting,140,Basic,"[1] Power Stone
<br>
Attach up to 2 Fighting Energy cards from your hand to your Pokémon in any way you like.",Gx2,4,"[3F] Lost Shot (120)
<br>
Put the top card of your opponent's deck in the Lost Zone.",
284006,Stonjourner,Stonjourner,https://tcgplayer-cdn.tcgplayer.com/product/284006_200w.jpg,3,3118,https://cpt.tcgcsv.com/8Dh3,2025-02-07T20:22:13.65,1,,0.04,0.21,10.13,0.13,,Reverse Holofoil,,Rare,111/196,Fighting,140,Basic,"[1] Power Stone
<br>
Attach up to 2 Fighting Energy cards from your hand to your Pokémon in any way you like.",Gx2,4,"[3F] Lost Shot (120)
<br>
Put the top card of your opponent's deck in the Lost Zone.",
284007,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/284007_200w.jpg,3,3118,https://cpt.tcgcsv.com/9Dh3,2025-11-21T21:45:04.487,1,,0.01,0.19,40.0,0.17,0.11,Reverse Holofoil,,Common,112/196,Darkness,50,Basic,"[D] Poison Sting (10)
<br>
Your opponent's Active Pokémon is now Poisoned.",Fx2,1,,
284007,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/284007_200w.jpg,3,3118,https://cpt.tcgcsv.com/9Dh3,2025-11-21T21:45:04.487,1,,0.01,0.1,20.0,0.07,0.05,Normal,,Common,112/196,Darkness,50,Basic,"[D] Poison Sting (10)
<br>
Your opponent's Active Pokémon is now Poisoned.",Fx2,1,,
284009,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/284009_200w.jpg,3,3118,https://cpt.tcgcsv.com/cDh3,2025-11-21T21:43:04.687,1,,0.15,0.41,25.0,0.42,0.16,Reverse Holofoil,,Rare,113/196,Darkness,90,Stage 1,"[D] String Bind (10+)
<br>
This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",Fx2,1,"[2D] Venomous Fang (80)
<br>
Your opponent's Active Pokémon is now Poisoned.",
284009,Ariados,Ariados,https://tcgplayer-cdn.tcgplayer.com/product/284009_200w.jpg,3,3118,https://cpt.tcgcsv.com/cDh3,2025-11-21T21:43:04.687,1,,0.05,0.2,20.0,0.2,,Normal,,Rare,113/196,Darkness,90,Stage 1,"[D] String Bind (10+)
<br>
This attack does 30 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.",Fx2,1,"[2D] Venomous Fang (80)
<br>
Your opponent's Active Pokémon is now Poisoned.",
