productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
87237,Marshtomp - 024/100,Marshtomp 024 100,https://tcgplayer-cdn.tcgplayer.com/product/87237_200w.jpg,3,1395,https://cpt.tcgcsv.com/MVJ,2025-11-20T00:55:24.97,1,24/100,Rare,Water,70,Stage 1,,[W] Rain Splash (20),"[2W] Mud Splash (30) 
<br>Does 30 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",G,,1,13.49,19.3,20.0,22.53,,Reverse Holofoil
87238,Marshtomp - 038/100,Marshtomp 038 100,https://tcgplayer-cdn.tcgplayer.com/product/87238_200w.jpg,3,1395,https://cpt.tcgcsv.com/NVJ,2025-11-20T00:56:28.263,1,38/100,Uncommon,Fighting,70,Stage 1,,"[2] Hug (20) 
<br>The Defending Pokemon can't retreat during your opponent's next turn.",[2F] Mud Shot (50),G,,1,0.26,0.82,3.49,0.99,,Normal
87238,Marshtomp - 038/100,Marshtomp 038 100,https://tcgplayer-cdn.tcgplayer.com/product/87238_200w.jpg,3,1395,https://cpt.tcgcsv.com/NVJ,2025-11-20T00:56:28.263,1,38/100,Uncommon,Fighting,70,Stage 1,,"[2] Hug (20) 
<br>The Defending Pokemon can't retreat during your opponent's next turn.",[2F] Mud Shot (50),G,,1,9.99,10.99,29.99,13.09,,Reverse Holofoil
87259,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87259_200w.jpg,3,1395,https://cpt.tcgcsv.com/cWJ,2024-04-11T17:48:02.627,1,9/100,Holo Rare,Metal,60,Basic,,"[1] Mining - Search your deck for a Trainer card, show it to your opponent, and put it into your hand.  If that card is a Pokemon Tool card, you may attach it to 1 of your Pokemon instead.  Shuffle your deck afterward.","[1M] Bite Off (20+) If the Defending Pokemon is Pokemon-ex, this attack does 20 damage plus 30 more damage.",R,G,1,7.96,21.99,30.77,22.76,,Holofoil
87259,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87259_200w.jpg,3,1395,https://cpt.tcgcsv.com/cWJ,2024-04-11T17:48:02.627,1,9/100,Holo Rare,Metal,60,Basic,,"[1] Mining - Search your deck for a Trainer card, show it to your opponent, and put it into your hand.  If that card is a Pokemon Tool card, you may attach it to 1 of your Pokemon instead.  Shuffle your deck afterward.","[1M] Bite Off (20+) If the Defending Pokemon is Pokemon-ex, this attack does 20 damage plus 30 more damage.",R,G,1,10.49,29.99,49.99,19.17,,Reverse Holofoil
87273,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/87273_200w.jpg,3,1395,https://cpt.tcgcsv.com/tWJ,2024-07-26T17:14:05.347,1,25/100,Rare,Fighting,80,Stage 1,"Dual Armor - As long as Medicham has any P Energy cards attached to it, Medicham is both P and F type.  (Poke-BODY)","[2] Psyshock (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2F] Sky Uppercut (50) This attack's damage isn't affected by Resistance.,P,,1,0.29,0.64,3.99,0.68,,Normal
87273,Medicham,Medicham,https://tcgplayer-cdn.tcgplayer.com/product/87273_200w.jpg,3,1395,https://cpt.tcgcsv.com/tWJ,2024-07-26T17:14:05.347,1,25/100,Rare,Fighting,80,Stage 1,"Dual Armor - As long as Medicham has any P Energy cards attached to it, Medicham is both P and F type.  (Poke-BODY)","[2] Psyshock (20) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2F] Sky Uppercut (50) This attack's damage isn't affected by Resistance.,P,,1,6.0,7.6,30.0,6.19,,Reverse Holofoil
87282,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/87282_200w.jpg,3,1395,https://cpt.tcgcsv.com/GWJ,2025-11-20T00:58:11.89,1,56/100,Common,Fighting,50,Basic,,[F] Kick (10),[2] Pure Power - Put 2 damage counters on your opponent's Pokemon in any way you like.,P,,1,0.1,0.3,5.0,0.36,0.25,Normal
87282,Meditite,Meditite,https://tcgplayer-cdn.tcgplayer.com/product/87282_200w.jpg,3,1395,https://cpt.tcgcsv.com/GWJ,2025-11-20T00:58:11.89,1,56/100,Common,Fighting,50,Basic,,[F] Kick (10),[2] Pure Power - Put 2 damage counters on your opponent's Pokemon in any way you like.,P,,1,4.0,14.99,42.89,5.43,,Reverse Holofoil
87308,Memory Berry,Memory Berry,https://tcgplayer-cdn.tcgplayer.com/product/87308_200w.jpg,3,1395,https://cpt.tcgcsv.com/bXJ,2024-04-11T17:48:02.997,1,80/100,Uncommon,Pokemon Tool,0,Tool,"Attach Memory Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.","The Pokemon this card is attached to can use any attack from its Basic Pokemon or its Stage 1 Evolution card.  (You still has to pay for that attack's Energy cost.)  If that Pokemon attacks, discard this card at the end of the turn.",,,,,0.19,0.5,3.03,0.52,0.5,Normal
87308,Memory Berry,Memory Berry,https://tcgplayer-cdn.tcgplayer.com/product/87308_200w.jpg,3,1395,https://cpt.tcgcsv.com/bXJ,2024-04-11T17:48:02.997,1,80/100,Uncommon,Pokemon Tool,0,Tool,"Attach Memory Berry to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.","The Pokemon this card is attached to can use any attack from its Basic Pokemon or its Stage 1 Evolution card.  (You still has to pay for that attack's Energy cost.)  If that Pokemon attacks, discard this card at the end of the turn.",,,,,0.99,2.99,7.69,2.82,,Reverse Holofoil
87611,Mudkip - 057/100,Mudkip 057 100,https://tcgplayer-cdn.tcgplayer.com/product/87611_200w.jpg,3,1395,https://cpt.tcgcsv.com/f3K,2024-04-11T17:48:03.183,1,57/100,Common,Water,50,Basic,"<strong>Poke-BODY — Submerge</strong>
<br>As long as Mudkip is on your Bench, prevent all damage done to Mudkip by attacks <em>(both yours and your opponent's)</em>.",[1] Mud Slap (10),,G,None,1,0.5,1.49,7.0,1.87,,Normal
87611,Mudkip - 057/100,Mudkip 057 100,https://tcgplayer-cdn.tcgplayer.com/product/87611_200w.jpg,3,1395,https://cpt.tcgcsv.com/f3K,2024-04-11T17:48:03.183,1,57/100,Common,Water,50,Basic,"<strong>Poke-BODY — Submerge</strong>
<br>As long as Mudkip is on your Bench, prevent all damage done to Mudkip by attacks <em>(both yours and your opponent's)</em>.",[1] Mud Slap (10),,G,None,1,21.95,39.99,100.0,40.04,,Reverse Holofoil
87612,Mudkip - 058/100,Mudkip 058 100,https://tcgplayer-cdn.tcgplayer.com/product/87612_200w.jpg,3,1395,https://cpt.tcgcsv.com/g3K,2025-11-20T00:58:40.323,1,58/100,Common,Water,50,Basic,,"[1] Nap 
<br>Remove 2 damage counters from Mudkip.",[1W] Waterfall (20),G,None,1,0.6,1.0,7.0,1.64,,Normal
87612,Mudkip - 058/100,Mudkip 058 100,https://tcgplayer-cdn.tcgplayer.com/product/87612_200w.jpg,3,1395,https://cpt.tcgcsv.com/g3K,2025-11-20T00:58:40.323,1,58/100,Common,Water,50,Basic,,"[1] Nap 
<br>Remove 2 damage counters from Mudkip.",[1W] Waterfall (20),G,None,1,17.12,18.31,19.5,50.35,,Reverse Holofoil
87669,Mysterious Shard,Mysterious Shard,https://tcgplayer-cdn.tcgplayer.com/product/87669_200w.jpg,3,1395,https://cpt.tcgcsv.com/p5K,2024-04-11T17:48:03.357,1,81/100,Uncommon,Trainer,0,Tool,"Attach Mysterious Shard to 1 of your Pokemon (excluding Pokemon-ex) that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Mysterious Shard is attached to is a Pokemon-ex, discard this card.","Prevent all effects of attacks, including damage, done to the Pokemon that Mysterious Shard is attached to by your opponent's Pokemon-ex.  Discard this card at the end of your opponent's next turn.",,,,,0.24,0.47,3.49,0.74,0.43,Normal
87669,Mysterious Shard,Mysterious Shard,https://tcgplayer-cdn.tcgplayer.com/product/87669_200w.jpg,3,1395,https://cpt.tcgcsv.com/p5K,2024-04-11T17:48:03.357,1,81/100,Uncommon,Trainer,0,Tool,"Attach Mysterious Shard to 1 of your Pokemon (excluding Pokemon-ex) that doesn't already have a Pokemon Tool attached to it.  If the Pokemon Mysterious Shard is attached to is a Pokemon-ex, discard this card.","Prevent all effects of attacks, including damage, done to the Pokemon that Mysterious Shard is attached to by your opponent's Pokemon-ex.  Discard this card at the end of your opponent's next turn.",,,,,1.25,2.99,6.12,3.26,,Reverse Holofoil
87813,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87813_200w.jpg,3,1395,https://cpt.tcgcsv.com/h8K,2024-04-11T17:48:03.64,1,59/100,Common,Fire,50,Basic,,[2] Take Down (30) Numel does 10 damage to itself.,,W,,1,0.09,0.35,1.76,0.49,,Normal
87813,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87813_200w.jpg,3,1395,https://cpt.tcgcsv.com/h8K,2024-04-11T17:48:03.64,1,59/100,Common,Fire,50,Basic,,[2] Take Down (30) Numel does 10 damage to itself.,,W,,1,3.0,8.83,49.99,8.68,,Reverse Holofoil
87823,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/87823_200w.jpg,3,1395,https://cpt.tcgcsv.com/t8K,2024-04-11T17:48:03.937,1,39/100,Uncommon,Darkness,80,Stage 1,,[1] Self Charge - Attach a D Energy card from your hand to Nuzleaf.,[3] Corkscrew Punch (40),F,P,1,0.68,1.29,4.0,1.57,,Normal
87823,Nuzleaf,Nuzleaf,https://tcgplayer-cdn.tcgplayer.com/product/87823_200w.jpg,3,1395,https://cpt.tcgcsv.com/t8K,2024-04-11T17:48:03.937,1,39/100,Uncommon,Darkness,80,Stage 1,,[1] Self Charge - Attach a D Energy card from your hand to Nuzleaf.,[3] Corkscrew Punch (40),F,P,1,6.99,10.49,30.98,14.06,,Reverse Holofoil
87980,Pelipper (Delta Species),Pelipper Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87980_200w.jpg,3,1395,https://cpt.tcgcsv.com/DcK,2025-11-20T00:59:39.77,1,26/100,Rare,Lightning,70,Stage 1,"Delta Transport - Once during your turn (before your attack), if Pelipper is on your Bench, you may switch 1 of your Active Pokemon that has Delta Species on its card with 1 of your Benched Pokemon.  (Poke-POWER)",[1L] Supersonic (20) The Defending Pokemon is now Confused.,[3] Wing Attack (40),L,F,1,0.69,1.38,5.0,1.35,2.46,Normal
87980,Pelipper (Delta Species),Pelipper Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87980_200w.jpg,3,1395,https://cpt.tcgcsv.com/DcK,2025-11-20T00:59:39.77,1,26/100,Rare,Lightning,70,Stage 1,"Delta Transport - Once during your turn (before your attack), if Pelipper is on your Bench, you may switch 1 of your Active Pokemon that has Delta Species on its card with 1 of your Benched Pokemon.  (Poke-POWER)",[1L] Supersonic (20) The Defending Pokemon is now Confused.,[3] Wing Attack (40),L,F,1,25.88,39.67,4321.0,24.65,,Reverse Holofoil
88185,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88185_200w.jpg,3,1395,https://cpt.tcgcsv.com/KhK,2024-04-11T17:48:04.07,1,82/100,Uncommon,Trainer,0,Trainer,,"Flip a coin.  If heads, search your deck for a Basic Pokemon or Evolution card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,0.06,0.35,1.99,0.29,0.23,Normal
88185,Poke Ball,Poke Ball,https://tcgplayer-cdn.tcgplayer.com/product/88185_200w.jpg,3,1395,https://cpt.tcgcsv.com/KhK,2024-04-11T17:48:04.07,1,82/100,Uncommon,Trainer,0,Trainer,,"Flip a coin.  If heads, search your deck for a Basic Pokemon or Evolution card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,1.99,3.2,9.01,3.16,,Reverse Holofoil
88245,Pokenav,Pokenav,https://tcgplayer-cdn.tcgplayer.com/product/88245_200w.jpg,3,1395,https://cpt.tcgcsv.com/WjK,2025-11-20T01:00:08.663,1,83/100,Uncommon,Trainer,0,Trainer,,"Look at the top 3 cards of your deck, and choose a Basic Pokemon, Evolution, or Energy Card.  Show it to your opponent and put it into your hand.  Put the 2 other cards back on top of your deck in any order.",,,,,0.09,0.37,1.99,0.35,0.27,Normal
88245,Pokenav,Pokenav,https://tcgplayer-cdn.tcgplayer.com/product/88245_200w.jpg,3,1395,https://cpt.tcgcsv.com/WjK,2025-11-20T01:00:08.663,1,83/100,Uncommon,Trainer,0,Trainer,,"Look at the top 3 cards of your deck, and choose a Basic Pokemon, Evolution, or Energy Card.  Show it to your opponent and put it into your hand.  Put the 2 other cards back on top of your deck in any order.",,,,,0.97,2.3,9.0,2.3,,Reverse Holofoil
88341,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88341_200w.jpg,3,1395,https://cpt.tcgcsv.com/RlK,2025-11-20T01:00:40.917,1,87/100,Common,Trainer,0,Trainer,,Remove 2 damage counters from 1 of your Pokemon (remove 1 damage counter if that Pokemon has only 1).,,,,,0.01,0.25,19.5,0.24,0.1,Normal
88341,Potion,Potion,https://tcgplayer-cdn.tcgplayer.com/product/88341_200w.jpg,3,1395,https://cpt.tcgcsv.com/RlK,2025-11-20T01:00:40.917,1,87/100,Common,Trainer,0,Trainer,,Remove 2 damage counters from 1 of your Pokemon (remove 1 damage counter if that Pokemon has only 1).,,,,,1.0,1.75,5.59,1.9,1.46,Reverse Holofoil
88850,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88850_200w.jpg,3,1395,https://cpt.tcgcsv.com/0zK,2024-04-11T17:48:04.303,1,10/100,Holo Rare,Darkness,60,Basic,"Excavate - Once during your turn (before your attack), you may look at the card on top of your deck.  Put that card on top of your deck, or discard that card.  This power can't be used if Sableye is affected by a Special Condition.  (Poke-POWER)",[1] Disable (10) Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,,,C,1,24.0,57.5,199.99,37.4,59.99,Holofoil
88850,Sableye,Sableye,https://tcgplayer-cdn.tcgplayer.com/product/88850_200w.jpg,3,1395,https://cpt.tcgcsv.com/0zK,2024-04-11T17:48:04.303,1,10/100,Holo Rare,Darkness,60,Basic,"Excavate - Once during your turn (before your attack), you may look at the card on top of your deck.  Put that card on top of your deck, or discard that card.  This power can't be used if Sableye is affected by a Special Condition.  (Poke-POWER)",[1] Disable (10) Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.,,,C,1,79.99,189.99,249.99,27.82,,Reverse Holofoil
88955,Sceptile ex (Delta Species),Sceptile ex Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88955_200w.jpg,3,1395,https://cpt.tcgcsv.com/7CK,2024-04-11T17:48:04.383,1,96/100,Ultra Rare,Psychic,140,Stage 2,Extra Liquid - Each player's Pokemon-ex can't use any Poke-Powers and pays 1 more Energy to use its attacks.  Each Pokemon can't be affected by more than 1 Extra Liquid Poke-Body.  (Poke-BODY),[1P] Power Revenge (60+) Does 60 damage plus 10 more damage for each Prize card your opponent has taken.,,GR,W,1,110.0,224.28,399.99,179.5,,Holofoil
89041,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/89041_200w.jpg,3,1395,https://cpt.tcgcsv.com/RDK,2024-04-11T17:48:04.453,1,60/100,Common,Grass,40,Basic,,[1] Headbutt (10),,R,,1,0.05,0.26,2.0,0.31,0.19,Normal
89041,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/89041_200w.jpg,3,1395,https://cpt.tcgcsv.com/RDK,2024-04-11T17:48:04.453,1,60/100,Common,Grass,40,Basic,,[1] Headbutt (10),,R,,1,4.95,5.59,16.99,4.55,,Reverse Holofoil
89160,Shiftry ex,Shiftry ex,https://tcgplayer-cdn.tcgplayer.com/product/89160_200w.jpg,3,1395,https://cpt.tcgcsv.com/dHK,2024-04-11T17:48:04.533,1,97/100,Ultra Rare,Darkness,140,Stage 2,"Dark Eyes - After your opponent's Pokemon uses a Poke-Power, put 2 damage counters on that Pokemon.  (Poke-BODY)","[1D] Target Attack - Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  If that Pokemon already has any damage counters on it, this attack does 50 damage instead.  (Don't apply Weakness and Resistance for Benched Pokemon.)",[2D] Blade Arms (70),FG,P,0,41.6,47.68,49.99,42.01,,Holofoil
89198,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/89198_200w.jpg,3,1395,https://cpt.tcgcsv.com/-HK,2024-04-11T17:48:04.667,1,40/100,Uncommon,Psychic,40,Basic,,[1] Ascension - Search your deck for a card that evolves from Shuppet and put it onto Shuppet.  (This counts as evolving Shuppet.)  Shuffle your deck afterward.,[1P] Tackle (20),D,F,1,0.4,0.77,3.0,0.78,,Normal
89198,Shuppet,Shuppet,https://tcgplayer-cdn.tcgplayer.com/product/89198_200w.jpg,3,1395,https://cpt.tcgcsv.com/-HK,2024-04-11T17:48:04.667,1,40/100,Uncommon,Psychic,40,Basic,,[1] Ascension - Search your deck for a card that evolves from Shuppet and put it onto Shuppet.  (This counts as evolving Shuppet.)  Shuffle your deck afterward.,[1P] Tackle (20),D,F,1,6.25,11.0,39.99,11.49,,Reverse Holofoil
89265,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/89265_200w.jpg,3,1395,https://cpt.tcgcsv.com/kKK,2024-04-11T17:48:04.8,1,41/100,Uncommon,Colorless,50,Basic,,[1] Tail Whap (10),"[2] Feint Attack - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",F,,1,0.3,0.91,5.0,0.85,,Normal
89265,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/89265_200w.jpg,3,1395,https://cpt.tcgcsv.com/kKK,2024-04-11T17:48:04.8,1,41/100,Uncommon,Colorless,50,Basic,,[1] Tail Whap (10),"[2] Feint Attack - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",F,,1,10.55,19.99,36.74,12.27,,Reverse Holofoil
89440,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/89440_200w.jpg,3,1395,https://cpt.tcgcsv.com/QNK,2024-04-11T17:48:04.86,1,61/100,Common,Colorless,40,Basic,,[1] Spearhead - Draw a card.,,L,F,1,0.04,0.25,5.0,0.26,,Normal
89440,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/89440_200w.jpg,3,1395,https://cpt.tcgcsv.com/QNK,2024-04-11T17:48:04.86,1,61/100,Common,Colorless,40,Basic,,[1] Spearhead - Draw a card.,,L,F,1,3.99,5.49,44.99,7.25,,Reverse Holofoil
89476,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/89476_200w.jpg,3,1395,https://cpt.tcgcsv.com/xPK,2024-04-11T17:48:04.923,1,62/100,Common,Psychic,50,Basic,,[P] Psywave (10x) Does 10 damage times the amount of Energy attached to the Defending Pokemon.,[2] Ram (20),P,,1,0.13,0.31,5.0,0.46,1.49,Normal
89476,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/89476_200w.jpg,3,1395,https://cpt.tcgcsv.com/xPK,2024-04-11T17:48:04.923,1,62/100,Common,Psychic,50,Basic,,[P] Psywave (10x) Does 10 damage times the amount of Energy attached to the Defending Pokemon.,[2] Ram (20),P,,1,9.99,32.7,52.9,7.5,,Reverse Holofoil
89491,Squirtle - 063/100,Squirtle 063 100,https://tcgplayer-cdn.tcgplayer.com/product/89491_200w.jpg,3,1395,https://cpt.tcgcsv.com/RPK,2025-11-20T01:06:45.003,1,63/100,Common,Water,50,Basic,,[1] Bite (10),[2W] Skull Bash (30),L,,1,0.5,1.25,15.0,1.77,,Normal
89491,Squirtle - 063/100,Squirtle 063 100,https://tcgplayer-cdn.tcgplayer.com/product/89491_200w.jpg,3,1395,https://cpt.tcgcsv.com/RPK,2025-11-20T01:06:45.003,1,63/100,Common,Water,50,Basic,,[1] Bite (10),[2W] Skull Bash (30),L,,1,57.0,66.5,199.99,38.51,,Reverse Holofoil
89492,Squirtle - 064/100,Squirtle 064 100,https://tcgplayer-cdn.tcgplayer.com/product/89492_200w.jpg,3,1395,https://cpt.tcgcsv.com/SPK,2024-04-11T17:48:05.143,1,64/100,Common,Water,40,Basic,Solid Shell - Any damage done to Squirtle by attacks is reduced by 10 (after applying Weakness and Resistance).  (Poke-BODY),"[1] Bubblebeam (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,L,,1,2.65,4.85,96.95,5.2,2.92,Normal
89492,Squirtle - 064/100,Squirtle 064 100,https://tcgplayer-cdn.tcgplayer.com/product/89492_200w.jpg,3,1395,https://cpt.tcgcsv.com/SPK,2024-04-11T17:48:05.143,1,64/100,Common,Water,40,Basic,Solid Shell - Any damage done to Squirtle by attacks is reduced by 10 (after applying Weakness and Resistance).  (Poke-BODY),"[1] Bubblebeam (10) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,L,,1,41.98,80.49,90.39,102.0,,Reverse Holofoil
89672,Swalot,Swalot,https://tcgplayer-cdn.tcgplayer.com/product/89672_200w.jpg,3,1395,https://cpt.tcgcsv.com/sTK,2024-04-11T17:48:05.25,1,11/100,Holo Rare,Grass,80,Stage 1,,[2] Pick and Choose - Choose either Burned or Poisoned and either Asleep or Confused.  The Defending Pokemon is now affected by both Special Conditions.,[2G] Reactive Poison (50+) Does 50 damage plus 20 more damage for each Special Condition affecting the Defending Pokemon.,P,,1,2.75,3.45,96.95,5.63,96.95,Holofoil
89672,Swalot,Swalot,https://tcgplayer-cdn.tcgplayer.com/product/89672_200w.jpg,3,1395,https://cpt.tcgcsv.com/sTK,2024-04-11T17:48:05.25,1,11/100,Holo Rare,Grass,80,Stage 1,,[2] Pick and Choose - Choose either Burned or Poisoned and either Asleep or Confused.  The Defending Pokemon is now affected by both Special Conditions.,[2G] Reactive Poison (50+) Does 50 damage plus 20 more damage for each Special Condition affecting the Defending Pokemon.,P,,1,4.5,4.5,39.99,8.99,,Reverse Holofoil
89679,Swampert,Swampert,https://tcgplayer-cdn.tcgplayer.com/product/89679_200w.jpg,3,1395,https://cpt.tcgcsv.com/CTK,2024-04-11T17:48:05.347,1,27/100,Rare,Fighting,120,Stage 2,"Echo Draw - Once during your turn (before your attack), you may draw a card.  This power can't be used if Swampert is affected by a Special Condition.  (Poke-POWER)",[2F] Rock Hurl (60) This attack's damage isn't affected by Resistance.,,G,,2,2.0,2.98,10.0,3.36,,Normal
89679,Swampert,Swampert,https://tcgplayer-cdn.tcgplayer.com/product/89679_200w.jpg,3,1395,https://cpt.tcgcsv.com/CTK,2024-04-11T17:48:05.347,1,27/100,Rare,Fighting,120,Stage 2,"Echo Draw - Once during your turn (before your attack), you may draw a card.  This power can't be used if Swampert is affected by a Special Condition.  (Poke-POWER)",[2F] Rock Hurl (60) This attack's damage isn't affected by Resistance.,,G,,2,30.0,41.35,85.0,34.66,,Reverse Holofoil
89683,Swampert ex,Swampert ex,https://tcgplayer-cdn.tcgplayer.com/product/89683_200w.jpg,3,1395,https://cpt.tcgcsv.com/HTK,2024-04-11T17:48:05.563,1,98/100,Ultra Rare,Water,150,Stage 2,"Energy Recycle - Once during your turn (before your attack), you may search your discard pile for 3 Energy cards and attach them to your Pokemon in any way you like.  If you do, your turn ends.  This power can't be used if Swampert ex is affected by a Special Condition.  (Poke-POWER)","[2W] Ultra Pump (60+) You may discard 2 cards from your hand.  If you do, this attack does 60 damage plus 20 more damage and does 20 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",,G,,3,127.99,154.99,183.6,255.0,,Holofoil
89763,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/89763_200w.jpg,3,1395,https://cpt.tcgcsv.com/hWK,2024-04-11T17:48:05.657,1,12/100,Holo Rare,Colorless,70,Basic,"Crush Chance - Once during your turn, when you put Tauros from your hand onto your Bench, you may discard a Stadium card in play.  (Poke-POWER)",[1] Call for Family - Search your deck for up to 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[2] Horn Attack (20),F,,1,9.0,19.46,26.98,12.33,9.92,Holofoil
89763,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/89763_200w.jpg,3,1395,https://cpt.tcgcsv.com/hWK,2024-04-11T17:48:05.657,1,12/100,Holo Rare,Colorless,70,Basic,"Crush Chance - Once during your turn, when you put Tauros from your hand onto your Bench, you may discard a Stadium card in play.  (Poke-POWER)",[1] Call for Family - Search your deck for up to 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[2] Horn Attack (20),F,,1,10.79,44.0,48.99,20.0,,Reverse Holofoil
89957,Torchic - 065/100,Torchic 065 100,https://tcgplayer-cdn.tcgplayer.com/product/89957_200w.jpg,3,1395,https://cpt.tcgcsv.com/9_K,2024-04-11T17:48:05.75,1,65/100,Common,Fire,50,Basic,,"[1] Claw (20) Flip a coin.  If tails, this attack does nothing.",,W,,1,0.2,0.6,5.0,0.76,,Normal
89957,Torchic - 065/100,Torchic 065 100,https://tcgplayer-cdn.tcgplayer.com/product/89957_200w.jpg,3,1395,https://cpt.tcgcsv.com/9_K,2024-04-11T17:48:05.75,1,65/100,Common,Fire,50,Basic,,"[1] Claw (20) Flip a coin.  If tails, this attack does nothing.",,W,,1,30.0,39.98,45.0,20.05,,Reverse Holofoil
89958,Torchic - 066/100,Torchic 066 100,https://tcgplayer-cdn.tcgplayer.com/product/89958_200w.jpg,3,1395,https://cpt.tcgcsv.com/b_K,2024-04-11T17:48:05.853,1,66/100,Common,Fire,40,Basic,,"[1] Sand Attack (10) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",,W,,1,0.2,0.85,2.42,0.96,,Normal
89958,Torchic - 066/100,Torchic 066 100,https://tcgplayer-cdn.tcgplayer.com/product/89958_200w.jpg,3,1395,https://cpt.tcgcsv.com/b_K,2024-04-11T17:48:05.853,1,66/100,Common,Fire,40,Basic,,"[1] Sand Attack (10) If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",,W,,1,22.99,25.5,57.46,35.16,,Reverse Holofoil
90038,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/90038_200w.jpg,3,1395,https://cpt.tcgcsv.com/N0L,2024-04-11T17:48:05.963,1,67/100,Common,Grass,40,Basic,,"[1] Paralyzing Gaze - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Scratch (20),R,W,1,0.23,0.62,3.0,0.62,,Normal
90038,Treecko,Treecko,https://tcgplayer-cdn.tcgplayer.com/product/90038_200w.jpg,3,1395,https://cpt.tcgcsv.com/N0L,2024-04-11T17:48:05.963,1,67/100,Common,Grass,40,Basic,,"[1] Paralyzing Gaze - Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Scratch (20),R,W,1,19.0,19.97,63.98,17.7,,Reverse Holofoil
90044,Treecko (Delta Species),Treecko Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/90044_200w.jpg,3,1395,https://cpt.tcgcsv.com/V0L,2025-11-20T01:07:25.737,1,68/100,Common,Psychic,40,Basic,,[1] Pound (10),"[P] Shining Claws (10) Flip a coin.  If heads, the Defending Pokemon is now Confused.",R,W,1,0.42,0.83,9.99,0.89,0.89,Normal
