productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extAttack3,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance
179034,Reshiram GX - SM137,Reshiram GX SM137,https://tcgplayer-cdn.tcgplayer.com/product/179034_200w.jpg,3,1861,https://cpt.tcgcsv.com/JDr2,2022-09-14T14:04:02.303,1,SM137,Promo,Fire,180,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Flame Charge
<br>Search your deck for 2 basic Fire Energy card and attach them to this Pokémon. Then, shuffle your deck.","[1RRR] Scorching Pillar (110)
<br>Your opponent’s Active Pokémon is now Burned.","<span style=""color:Teal""><strong>[1RRR] Vermilion GX (180)</strong>
<br>You may attach up to 5 Fire Energy from your hand to your Pokémon in any way you like.<em> (You can't use more than 1 GX attack in a game.)</em></span>",Wx2,2,3.5,6.65,24.99,7.47,,Holofoil,
179035,Zekrom GX - SM138,Zekrom GX SM138,https://tcgplayer-cdn.tcgplayer.com/product/179035_200w.jpg,3,1861,https://cpt.tcgcsv.com/KDr2,2022-09-14T17:31:04.29,1,SM138,Promo,Lightning,180,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1] Bullet Uppercut (10+)
<br>If your opponent's Active Pokémon is a Pokémon-GX or a Pokémon-EX, this attack does 60 more damage. This attack's damage isn't affected by Weakness.","[1LLL] Swift Bolt Strike (80+)
<br>Flip 2 coins. This attack does 60 more damage for each heads.","<span style=""color:Teal""><strong>[1LLL] Rampage Bolt GX (200)</strong>
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokémon.<em> (You can't use more than 1 GX attack in a game.)</em></span>",Fx2,3,8.99,19.49,38.99,19.61,,Holofoil,M-20
179039,Ultra Necrozma GX - SM126,Ultra Necrozma GX SM126,https://tcgplayer-cdn.tcgplayer.com/product/179039_200w.jpg,3,1861,https://cpt.tcgcsv.com/PDr2,2025-11-20T05:57:29.89,1,SM126,Promo,Dragon,190,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[PM] Photon Geyser (20+)
<br>Discard all basic Psychic Energy from this Pokémon. This attack does 80 more damage for each card you discarded in this way.","<span style=""color:DarkRed""><strong>[PM] Sky-Scorching Light GX (Damage)</strong>
<br>You can use this attack only if the total of both players' remaining Prize cards is 6 or less. Put 6 damage counters on each of your opponent's Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Yx2,2,6.3,7.91,12.99,7.53,,Holofoil,
179377,Pikachu - SM157,Pikachu SM157,https://tcgplayer-cdn.tcgplayer.com/product/179377_200w.jpg,3,1861,https://cpt.tcgcsv.com/zMr2,2025-11-20T19:11:08.757,1,SM157,Promo,Lightning,60,Basic,"<strong>Ability — Pika Shield</strong>
<br>This Pokémon can't be Paralyzed.",[L] Static Shock (10),,,Fx2,1,11.15,27.99,299.99,16.11,,Holofoil,M-20
179428,Champions Festival - SM78 (World Championships 2017) [Staff],Champions Festival SM78 World Championships 2017 Staff,https://tcgplayer-cdn.tcgplayer.com/product/179428_200w.jpg,3,1861,https://cpt.tcgcsv.com/BNr2,2022-09-09T20:28:34.127,1,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.

<br><br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,500.0,600.0,699.99,,,Normal,
179429,Champions Festival - SM78 (World Championships 2017),Champions Festival SM78 World Championships 2017,https://tcgplayer-cdn.tcgplayer.com/product/179429_200w.jpg,3,1861,https://cpt.tcgcsv.com/CNr2,2022-09-09T20:49:34.137,1,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,399.99,444.99,489.99,489.99,,Normal,
179430,Champions Festival - SM78 (World Championships 2017) [Top Thirty-Two],Champions Festival SM78 World Championships 2017 Top Thirty Two,https://tcgplayer-cdn.tcgplayer.com/product/179430_200w.jpg,3,1861,https://cpt.tcgcsv.com/DNr2,2022-09-09T20:27:39.067,1,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.

<br><br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
179431,Champions Festival - SM78 (World Championships 2017) [Top Sixteen],Champions Festival SM78 World Championships 2017 Top Sixteen,https://tcgplayer-cdn.tcgplayer.com/product/179431_200w.jpg,3,1861,https://cpt.tcgcsv.com/FNr2,2022-09-09T20:26:28.557,1,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.

<br><br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
179432,Champions Festival - SM78 (World Championships 2017) [Quarter-Finalist],Champions Festival SM78 World Championships 2017 Quarter Finalist,https://tcgplayer-cdn.tcgplayer.com/product/179432_200w.jpg,3,1861,https://cpt.tcgcsv.com/GNr2,2022-09-09T20:24:41.967,0,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.

<br><br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
179433,Champions Festival - SM78 (World Championships 2017) [Semi-Finalist],Champions Festival SM78 World Championships 2017 Semi Finalist,https://tcgplayer-cdn.tcgplayer.com/product/179433_200w.jpg,3,1861,https://cpt.tcgcsv.com/HNr2,2022-09-09T20:25:48.973,1,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.

<br><br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
179434,Champions Festival - SM78 (World Championships 2017) [Finalist],Champions Festival SM78 World Championships 2017 Finalist,https://tcgplayer-cdn.tcgplayer.com/product/179434_200w.jpg,3,1861,https://cpt.tcgcsv.com/JNr2,2022-09-09T20:22:55.64,1,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.

<br><em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
179435,Champions Festival - SM78 (World Championships 2017) [Champion],Champions Festival SM78 World Championships 2017 Champion,https://tcgplayer-cdn.tcgplayer.com/product/179435_200w.jpg,3,1861,https://cpt.tcgcsv.com/KNr2,2022-09-09T20:31:39.157,0,SM78,Promo,Stadium,,,"Once during each player's turn, if that player has 6 Pokémon in play, he or she may heal 10 damage from each of his or her Pokémon.
<br><br>
<em>This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.</em>",,,,,,,,,,,,
180519,Moltres - SM143,Moltres SM143,https://tcgplayer-cdn.tcgplayer.com/product/180519_200w.jpg,3,1861,https://cpt.tcgcsv.com/pds2,2022-09-13T19:29:51.25,1,SM143,Promo,Fire,120,Basic,,[2R] Wing Attack (70),"[3R] Sky Attack (150)
<br>Flip a coin. If tails, this attack does nothing.",,Lx2,1,5.0,9.29,10.75,8.72,6.93,Holofoil,F-20
180520,Articuno - SM144,Articuno SM144,https://tcgplayer-cdn.tcgplayer.com/product/180520_200w.jpg,3,1861,https://cpt.tcgcsv.com/qds2,2025-11-20T16:58:08.843,1,SM144,Promo,Water,120,Basic,,[2] Gust (30),"[1WW] Sheer Cold (100)
<br>Flip a coin. If heads, the Defending Pokémon can't attack during your opponent's next turn.",,Lx2,1,10.25,15.6,29.97,10.28,,Holofoil,F-20
180521,Zapdos - SM145,Zapdos SM145,https://tcgplayer-cdn.tcgplayer.com/product/180521_200w.jpg,3,1861,https://cpt.tcgcsv.com/rds2,2025-11-20T20:59:13.457,1,SM145,Promo,Lightning,120,Basic,,"[L] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",[4] Drill Peck (120),,Lx2,1,3.83,7.12,11.0,7.07,5.18,Holofoil,F-20
180528,Kyurem - SM142,Kyurem SM142,https://tcgplayer-cdn.tcgplayer.com/product/180528_200w.jpg,3,1861,https://cpt.tcgcsv.com/Bds2,2022-09-13T18:04:50.13,1,SM142,Promo,Dragon,130,Basic,,"[2] Outrage (20+)
<br>This attack does 10 more damage for each damage counter on this Pokémon.","[1WW] Frost Spear (100)
<br>This attack does 20 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness or Resistance for Benched Pokémon.)</em>",,Yx2,2,1.25,1.71,6.49,1.7,,Holofoil,
180529,Salamence GX - SM139,Salamence GX SM139,https://tcgplayer-cdn.tcgplayer.com/product/180529_200w.jpg,3,1861,https://cpt.tcgcsv.com/Cds2,2022-09-14T14:15:38.863,1,SM139,Promo,Dragon,250,Stage 2,"<strong>Ability — Dragon Lift</strong>
<br>Your Pokémon in play have no Retreat Cost, except Pokémon-GX and Pokémon-EX.
<br><br><em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[2RW] Bright Flame (200)
<br>Discard 2 Energy from this Pokémon.","<span style=""color:Teal""><strong>[2R] Flame Jet GX</strong>
<br>This attack does 120 damage to 1 of your opponent’s Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Yx2,2,10.34,16.04,9999.0,13.55,,Holofoil,
180530,Salamence - SM140,Salamence SM140,https://tcgplayer-cdn.tcgplayer.com/product/180530_200w.jpg,3,1861,https://cpt.tcgcsv.com/Dds2,2022-09-14T14:14:13.677,1,SM140,Promo,Dragon,150,Stage 2,"<strong>Ability — Dragon Wind</strong>
<br>If this Pokémon is your Active Pokémon, once during your turn <em>(before your attack)</em>, you may switch 1 of your opponent's Benched Pokémon with their Active Pokémon.",[2RW] Dragon Claw (100),,,Yx2,3,3.89,5.32,9.95,5.43,,Holofoil,
180531,White Kyurem GX - SM141,White Kyurem GX SM141,https://tcgplayer-cdn.tcgplayer.com/product/180531_200w.jpg,3,1861,https://cpt.tcgcsv.com/Fds2,2022-11-12T10:20:05.27,1,SM141,Promo,Dragon,190,Basic,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[R] Shred (40)
<br>This attack’s damage isn’t affected by any effects on your opponent’s Active Pokémon.","[1RW] Raging Blade (80+)
<br>
If this Pokémon has any damage counters on it, this attack does 80 more damage.","<span style=""color:Teal""><strong>[1RRW] Dragon Nova GX (200)</strong>
<br>Your opponent’s Active Pokémon is now Burned and Paralyzed. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Yx2,3,12.6,16.0,207.85,14.17,12.6,Holofoil,
181000,Rowlet - SM153,Rowlet SM153,https://tcgplayer-cdn.tcgplayer.com/product/181000_200w.jpg,3,1861,https://cpt.tcgcsv.com/0qs2,2026-02-16T21:12:58.803,1,SM153,Promo,Grass,60,Basic,,"[1G] Leaf Blade (10+)
<br>Flip a coin. If heads, this attack does 30 more damage.",,,Rx2,1,0.45,0.76,2.0,0.77,0.72,Holofoil,
181560,Salandit - SM154,Salandit SM154,https://tcgplayer-cdn.tcgplayer.com/product/181560_200w.jpg,3,1861,https://cpt.tcgcsv.com/dFs2,2026-02-16T21:13:02.32,1,SM154,Promo,Fire,60,Basic,,"[R] Smog
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned.","[1R] Ember (30)
<br>Discard an Energy from this Pokémon.",,Wx2,1,0.25,0.65,3.49,0.66,0.92,Holofoil,
181694,Magikarp & Wailord GX,Magikarp and Wailord GX,https://tcgplayer-cdn.tcgplayer.com/product/181694_200w.jpg,3,1861,https://cpt.tcgcsv.com/VHs2,2026-02-16T21:12:55.263,1,SM166,Promo,Water,300,Basic,"<em>TAG TEAM rule — When your TAG TEAM is Knocked Out, your opponent takes 3 Prize cards.</em>",[WWWWW] Super Splash (180),"<span style=""color:Teal""><strong>[W+] Towering Splash GX (10)</strong>
<br>If this Pokémon has at least 7 extra Water Energy attached to it <em>(in addition to this attack's cost)</em>, this attack does 100 damage to each of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Gx2,4,45.09,90.99,9999.0,91.05,89.99,Holofoil,
183560,Eevee GX - SM174,Eevee GX SM174,https://tcgplayer-cdn.tcgplayer.com/product/183560_200w.jpg,3,1861,https://cpt.tcgcsv.com/drt2,2023-04-19T12:39:39.067,1,SM174,Promo,Colorless,160,Basic,"<strong>Ability — Ascension DNA</strong>
<br>Once during your turn <em>(before your attack)</em>, if you have a Pokémon in your hand that evolves from Eevee, you may put that card onto this Pokémon to evolve it. Before evolving, heal all damage from this Pokémon. You can't use this Ability during your first turn or the turn this Pokémon was put into play.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[3] Boost Dash (100),"<span style=""color:Teal""><strong>[1] Joy Maker GX</strong>
<br>Put 3 cards from your discard pile into your hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,1,19.95,40.0,96.95,34.12,,Holofoil,
183561,Eevee GX - SM175,Eevee GX SM175,https://tcgplayer-cdn.tcgplayer.com/product/183561_200w.jpg,3,1861,https://cpt.tcgcsv.com/frt2,2022-09-13T16:22:07.463,1,SM175,Promo,Colorless,160,Basic,"<strong>Ability — Ascension DNA</strong>
<br>Once during your turn <em>(before your attack)</em>, if you have a Pokémon in your hand that evolves from Eevee, you may put that card onto this Pokémon to evolve it. Before evolving, heal all damage from this Pokémon. You can't use this Ability during your first turn or the turn this Pokémon was put into play.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[3] Boost Dash (100),"<span style=""color:Teal""><strong>[1] Joy Maker GX</strong>
<br>Put 3 cards from your discard pile into your hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,1,39.12,40.9,49.99,27.68,,Holofoil,
183562,Eevee GX - SM176,Eevee GX SM176,https://tcgplayer-cdn.tcgplayer.com/product/183562_200w.jpg,3,1861,https://cpt.tcgcsv.com/grt2,2022-09-13T16:23:07.337,1,SM176,Promo,Colorless,160,Basic,"<strong>Ability — Ascension DNA</strong>
<br>Once during your turn <em>(before your attack)</em>, if you have a Pokémon in your hand that evolves from Eevee, you may put that card onto this Pokémon to evolve it. Before evolving, heal all damage from this Pokémon. You can't use this Ability during your first turn or the turn this Pokémon was put into play.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>",[3] Boost Dash (100),"<span style=""color:Teal""><strong>[1] Joy Maker GX</strong>
<br>Put 3 cards from your discard pile into your hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,1,24.72,37.67,96.95,24.51,96.95,Holofoil,
183563,Flareon GX - SM171,Flareon GX SM171,https://tcgplayer-cdn.tcgplayer.com/product/183563_200w.jpg,3,1861,https://cpt.tcgcsv.com/hrt2,2026-02-12T20:36:40.837,1,SM171,Promo,Fire,210,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[R] Heat Stage (30)
<br>You may attach up to 3 Fire Energy cards from your hand to your Pokémon in any way you like.","[1RR] Bright Flame (190)
<br>Discard 2 Fire Energy from this Pokémon.","<span style=""color:Teal""><strong>[R] Power Burner GX (20x)</strong>
<br>This attack does 20 damage for each Fire Energy card in your discard pile. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Wx2,2,6.84,11.47,9999.0,10.38,13.49,Holofoil,
183566,Jolteon GX - SM173,Jolteon GX SM173,https://tcgplayer-cdn.tcgplayer.com/product/183566_200w.jpg,3,1861,https://cpt.tcgcsv.com/lrt2,2026-02-11T14:35:43.167,1,SM173,Promo,Lightning,200,Stage 1,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[L] Electrobullet (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",[1L] Head Bolt (110),"<span style=""color:Teal""><strong>[1L] Swift Run GX (110)</strong>
<br>Prevent all effects of attacks, including damage, done to this Pokémon during your opponent's next turn. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Fx2,,6.29,9.93,9999.0,8.56,10.99,Holofoil,M-20
183567,Vaporeon GX - SM172,Vaporeon GX SM172,https://tcgplayer-cdn.tcgplayer.com/product/183567_200w.jpg,3,1861,https://cpt.tcgcsv.com/mrt2,2026-02-12T20:50:24.1,1,SM172,Promo,Water,210,Stage 1,"<strong>Ability — Hydrating Drops</strong>
<br>Once durning your turn <em>(before your attack)</em>, you may heal 30 damage from your Active Water Pokémon.
<br><br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[3] Hydro Pump (40+)
<br>This attack does 30 more damage times the amount of Water Energy attached to this Pokémon.","<span style=""color:Teal""><strong>[W] Cure Shower GX</strong>
<br>Heal all damage from all of your Water Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Gx2,2,7.68,12.0,9999.0,10.4,13.12,Holofoil,
183966,Charizard - SM158,Charizard SM158,https://tcgplayer-cdn.tcgplayer.com/product/183966_200w.jpg,3,1861,https://cpt.tcgcsv.com/lCt2,2023-03-27T18:06:58.447,1,SM158,Promo,Fire,150,Stage 2,"<strong>Ability — Roaring Resolve</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on this Pokémon. If you do, search your deck for up to 2 Fire Energy cards and attach them to this Pokémon. Then, shuffle your deck.","[RR] Continuous Blaze Ball (30+)
<br>Discard all Fire Energy from this Pokémon. This attack does 50 more damage for each card you discarded in this way.",,,Wx2,2,59.99,91.23,105.62,73.66,88.6,Holofoil,
183967,Charizard - SM158 [Staff],Charizard SM158 Staff,https://tcgplayer-cdn.tcgplayer.com/product/183967_200w.jpg,3,1861,https://cpt.tcgcsv.com/mCt2,2022-09-13T15:22:06.98,1,SM158,Promo,Fire,150,Stage 2,"<strong>Ability — Roaring Resolve</strong>
<br>Once during your turn <em>(before your attack)</em>, you may put 2 damage counters on this Pokémon. If you do, search your deck for up to 2 Fire Energy cards and attach them to this Pokémon. Then, shuffle your deck.","[RR] Continuous Blaze Ball (30+)
<br>Discard all Fire Energy from this Pokémon. This attack does 50 more damage for each card you discarded in this way.",,,Wx2,2,1000.0,1352.99,9999.99,525.0,,Holofoil,
183968,Jirachi - SM161,Jirachi SM161,https://tcgplayer-cdn.tcgplayer.com/product/183968_200w.jpg,3,1861,https://cpt.tcgcsv.com/nCt2,2026-02-12T20:37:50.213,1,SM161,Promo,Metal,70,Basic,"<strong>Ability — Stellar Wish</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is your Active Pokémon, you may look at the top 5 cards of your deck, reveal a Trainer card you find there, and put it into your hand. Shuffle the other cards back into your deck, and this Pokemon is now Asleep.",[1M] Slap (30),,,Rx2,1,21.0,32.02,96.95,24.41,40.94,Holofoil,P-20
183969,Jirachi - SM161 [Staff],Jirachi SM161 Staff,https://tcgplayer-cdn.tcgplayer.com/product/183969_200w.jpg,3,1861,https://cpt.tcgcsv.com/pCt2,2022-09-13T17:51:40.407,1,SM161,Promo,Metal,70,Basic,"<strong>Ability — Stellar Wish</strong>
<br>Once during your turn<em> (before your attack)</em>, if this Pokémon is your Active Pokémon, you may look at the top 5 cards of your deck, reveal a Trainer card you find there, and put it into your hand. Then, shuffle the other cards back into your deck, and this Pokémon is now Asleep.",[1M] Slap (30),,,Rx2,1,299.99,299.99,299.99,195.0,,Holofoil,P-20
183970,Nidoqueen - SM160 (Prerelease),Nidoqueen SM160 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/183970_200w.jpg,3,1861,https://cpt.tcgcsv.com/qCt2,2024-03-14T12:06:29.263,1,SM160,Promo,Psychic,160,Stage 2,"<strong>Ability — Queen's Call</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Pokémon that isn't a Pokémon-GX or Pokémon-EX, reveal it, and put it into your hand. Then, shuffle your deck.","[3] Power Lariat (10+)
<br>This attack does 50 more damage for each Evolution Pokémon on your Bench.",,,Px2,3,5.0,9.0,9999.0,8.49,13.99,Holofoil,
183971,Nidoqueen - SM160 (Prerelease) [Staff],Nidoqueen SM160 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/183971_200w.jpg,3,1861,https://cpt.tcgcsv.com/rCt2,2022-09-13T19:41:29.753,1,SM160,Promo,Psychic,160,Stage 2,"<strong>Ability — Queen's Call</strong>
<br>Once during your turn <em>(before your attack)</em>, you may search your deck for a Pokémon that isn't a Pokémon-GX or Pokémon-EX, reveal it, and put it into your hand. Then, shuffle your deck.","[3] Power Lariat (10+)
<br>This attack does 50 more damage for each Evolution Pokémon on your Bench.",,,Px2,3,44.99,97.5,150.0,35.81,,Holofoil,
183972,Zapdos - SM159 (Prerelease),Zapdos SM159 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/183972_200w.jpg,3,1861,https://cpt.tcgcsv.com/sCt2,2022-09-14T17:29:55.503,1,SM159,Promo,Lightning,110,Basic,,"[L] Thunderous Assault (10+)
<br>If this Pokémon was on the Bench and became your Active Pokémon this turn, this attack does 70 more damage. This attack's damage isn't affected by Weakness.",,,Lx2,2,17.99,19.99,21.28,20.27,,Holofoil,F-20
183973,Zapdos - SM159 (Prerelease) [Staff],Zapdos SM159 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/183973_200w.jpg,3,1861,https://cpt.tcgcsv.com/tCt2,2022-09-14T17:30:31.287,1,SM159,Promo,Lightning,110,Basic,,"[L] Thunderous Assault (10+)
<br>If this Pokemon was on the Bench and became your Active Pokémon this turn, this attack does 70 more damage. This attack's damage isn't affected by Weakness.",,,Lx2,2,,,,,,,F-20
184483,Pikachu - SM162,Pikachu SM162,https://tcgplayer-cdn.tcgplayer.com/product/184483_200w.jpg,3,1861,https://cpt.tcgcsv.com/HPt2,2026-02-12T20:45:53.65,1,SM162,Promo,Lightning,60,Basic,,"[1] Nuzzle
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[1L] Thunder Jolt (30)
<br>This Pokémon does 10 damage to itself.",,Fx2,1,64.73,83.98,150.0,79.91,70.0,Holofoil,M-20
184487,Mimikyu - SM163,Mimikyu SM163,https://tcgplayer-cdn.tcgplayer.com/product/184487_200w.jpg,3,1861,https://cpt.tcgcsv.com/MPt2,2026-02-12T20:44:51.783,1,SM163,Promo,Fairy,70,Basic,,"[Y] Mimic
<br>Shuffle your hand into your deck. Then, draw a card for each card in your opponent's hand.","[1Y] Play Rough (20+)
<br>Flip a coin. If heads, this attack does 20 more damage.",,,1,28.74,37.21,179.98,34.83,39.93,Holofoil,
184493,Deoxys - SM164,Deoxys SM164,https://tcgplayer-cdn.tcgplayer.com/product/184493_200w.jpg,3,1861,https://cpt.tcgcsv.com/TPt2,2022-09-13T15:59:32.587,1,SM164,Promo,Psychic,110,Basic,"<strong>Ability — Power Suction</strong>
<br>Once during your turn <em>(before your attack)</em>, you may move an Energy from 1 of your Pokémon to 1 of your Deoxys.","[1PP] Psycho Boost (100)
<br>During your next turn, this Pokémon's Psycho Boost attack's base damage is 50.",,,Px2,2,9.98,15.95,22.95,13.1,,Holofoil,
184495,Ultra Necrozma - SM165,Ultra Necrozma SM165,https://tcgplayer-cdn.tcgplayer.com/product/184495_200w.jpg,3,1861,https://cpt.tcgcsv.com/WPt2,2022-09-14T17:10:07.657,1,SM165,Promo,Dragon,130,Basic,,"[PPMM] Shining Burst (100+)
<br>If the total of both players' remaining Prize cards is 6 or less, discard all Energy from this Pokémon, and this attack does 100 more damage.",,,Yx2,3,2.0,3.83,8.99,3.83,,Holofoil,
185247,Meltan - SM177,Meltan SM177,https://tcgplayer-cdn.tcgplayer.com/product/185247_200w.jpg,3,1861,https://cpt.tcgcsv.com/Z6v2,2022-09-13T19:11:24.47,1,SM177,Promo,Metal,60,Basic,,"[M] Multiply
<br>Search your deck for Meltan and put it onto your Bench. Then, shuffle your deck.",[2] Beam (30),,Rx2,1,0.7,1.44,999.99,1.49,40.18,Holofoil,P-20
185248,Melmetal GX - SM178,Melmetal GX SM178,https://tcgplayer-cdn.tcgplayer.com/product/185248_200w.jpg,3,1861,https://cpt.tcgcsv.com/-6v2,2022-09-13T19:10:24.627,1,SM178,Promo,Metal,220,Stage 1,"<strong>Ability — Hard Coat</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance)</em>.
<br><br>
<em>When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[4] Metal Blast (110+)
<br>This attack does 20 more damage times the amount of Metal Energy attached to this Pokémon.","<span style=""color:Teal""><strong>[M] Iron Force GX</strong>
<br>Attach any number of Metal Energy cards from your discard pile to this Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Rx2,4,2.0,3.22,9999.0,3.21,4.29,Holofoil,P-20
185250,Greninja GX - SM197,Greninja GX SM197,https://tcgplayer-cdn.tcgplayer.com/product/185250_200w.jpg,3,1861,https://cpt.tcgcsv.com/07v2,2026-02-12T20:37:37.897,1,SM197,Promo,Water,230,Stage 2,"<strong>Ability — Elusive Master</strong>
<br>Once during your turn <em>(before your attack)</em>, if this Pokémon is the last card in your hand, you may play it onto your Bench. If you do, draw 3 cards.
<br>
<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[1W] Mist Slash (130)
<br>This attack's damage isn't affected by Weakness, Resistance, or any other effects on your opponent's Active Pokémon.","<span style=""color:Teal""><strong>[W] Dark Mist GX</strong>
<br>Put 1 of your opponent's Benched Pokémon and all cards attached to it into your opponent's hand. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Gx2,1,16.28,23.44,50.0,23.62,26.99,Holofoil,
185253,Charizard GX - SM195,Charizard GX SM195,https://tcgplayer-cdn.tcgplayer.com/product/185253_200w.jpg,3,1861,https://cpt.tcgcsv.com/57v2,2026-02-12T20:35:19.837,1,SM195,Promo,Fire,250,Stage 2,"<em>Pokémon-GX rule — When your Pokémon-GX is Knocked Out, your opponent takes 2 Prize cards.</em>","[R] Raging Destruction
<br>Discard the top 8 cards of your deck. If any of those cards are Fire Energy cards, attach them to this Pokémon.",[3RR] Steam Artillery (200),"<span style=""color:Teal""><strong>[3RR] Dreadful Flames GX (250)</strong>
<br>Discard an Energy from each of your opponent's Pokémon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Wx2,4,14.64,30.07,137.97,27.13,33.31,Holofoil,
185254,Detective Pikachu - SM194,Detective Pikachu SM194,https://tcgplayer-cdn.tcgplayer.com/product/185254_200w.jpg,3,1861,https://cpt.tcgcsv.com/67v2,2026-02-12T20:36:28.1,1,SM194,Promo,Lightning,90,Basic,,"[L] Brilliant Deduction
<br>Look at the top 4 cards of your deck and put 1 of them into your hand. Shuffle the other cards back into your deck.",,,Fx2,2,3.99,6.18,12.0,6.19,5.99,Holofoil,M-20
