productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3
98093,Salamence,Salamence,https://tcgplayer-cdn.tcgplayer.com/product/98093_200w.jpg,3,1534,https://cpt.tcgcsv.com/TfP,2023-03-08T12:18:58.797,1,,0.75,1.25,2.99,1.27,1.24,Reverse Holofoil,57/108,Holo Rare,Dragon,160,Stage 2,"[R] Shatter (60)
<br>Discard any Stadium card in play.","[2W] Power Howl (20x)
<br>This attack does 20 damage times the number of cards in your opponent's hand.",Yx2,None,4,"[1RRW] Steam Blast (170)
<br>Discard 3 Energy attached to this Pokemon."
98094,Latios EX,Latios EX,https://tcgplayer-cdn.tcgplayer.com/product/98094_200w.jpg,3,1534,https://cpt.tcgcsv.com/VfP,2023-05-22T19:32:40.9,1,"<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",3.5,5.93,4321.0,6.08,,Holofoil,58/108,Ultra Rare,Dragon,170,Basic,"[P] Fast Raid (40)
<br>If you go first, you can use this attack on your first turn.","[1WPP] Light Pulse (110)
<br>Prevent all effects of your opponent's attacks, except damage, done to this Pokemon during your opponent's next turn.",Yx2,None,2,
98095,M Latios EX,M Latios EX,https://tcgplayer-cdn.tcgplayer.com/product/98095_200w.jpg,3,1534,https://cpt.tcgcsv.com/WfP,2026-01-28T02:04:57.667,1,"When 1 of your Pokemon becomes a Mega Evolution Pokemon, your turn ends.
<br>
<br>
<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",13.3,24.13,4321.0,22.92,13.9,Holofoil,59/108,Ultra Rare,Dragon,220,Mega,"[1WP] Sonic Ace
<br>Discard 2 Energy attached to this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Yx2,None,0,
98096,Rayquaza EX (60),Rayquaza EX 60,https://tcgplayer-cdn.tcgplayer.com/product/98096_200w.jpg,3,1534,https://cpt.tcgcsv.com/XfP,2026-02-02T21:16:32.82,1,,8.49,19.74,29.99,20.25,,Holofoil,60/108,Ultra Rare,Dragon,180,Basic,[2] Dragon Claw (30),"[1RRL] Dragon Strike (130)
<br>Flip a coin. If tails, this Pokemon can't use Dragon Strike during your next turn.",Yx2,None,2,
98097,M Rayquaza EX (61),M Rayquaza EX 61,https://tcgplayer-cdn.tcgplayer.com/product/98097_200w.jpg,3,1534,https://cpt.tcgcsv.com/ZfP,2026-01-28T02:06:36.583,1,"<b>Delta Wild</b> <em>Any damage done to this Pokemon by attacks from your opponent's Grass, Fire, Water, or Lightning Pokemon is reduced by 20 (after applying Weakness and Resistance)</em>.",48.5,79.99,194.99,91.12,61.5,Holofoil,61/108,Ultra Rare,Dragon,230,Mega,"[1RRRL] Dragon Ascent (300)
<br>Discard 2 Energy attached to this Pokemon.",,Yx2,None,2,
98098,Hydreigon EX,Hydreigon EX,https://tcgplayer-cdn.tcgplayer.com/product/98098_200w.jpg,3,1534,https://cpt.tcgcsv.com/-fP,2026-01-28T01:34:00.767,1,"<b>Ability - </b>Dragon Road
<br>If there is any Stadium card in play, the Retreat Cost of each of your Dragon Pokemon in play is 2 Colorless less.",2.74,4.0,96.41,4.06,96.4,Holofoil,62/108,Ultra Rare,Dragon,180,Basic,"[1PD] Shred (80)
<br>This attack's damage isn't affected by effects on your opponent's Active Pokemon.",,Yx2,None,3,
98099,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/98099_200w.jpg,3,1534,https://cpt.tcgcsv.com/_fP,2026-01-28T03:06:07.533,1,"<b>Ability - </b>Turboblaze
<br>Once during your turn <em>(before you attack)</em>, if this Pokemon is your Active Pokemon, you may attach a Fire Energy card from your hand to 1 of your Dragon Pokemon.",1.25,2.99,34.99,3.32,3.97,Holofoil,63/108,Holo Rare,Dragon,130,Basic,"[1RRL] Bright Wing (110)
<br>Discard a Fire Energy attached to this Pokemon.",,Yx2,None,2,
98099,Reshiram,Reshiram,https://tcgplayer-cdn.tcgplayer.com/product/98099_200w.jpg,3,1534,https://cpt.tcgcsv.com/_fP,2026-01-28T03:06:07.533,1,"<b>Ability - </b>Turboblaze
<br>Once during your turn <em>(before you attack)</em>, if this Pokemon is your Active Pokemon, you may attach a Fire Energy card from your hand to 1 of your Dragon Pokemon.",1.7,3.03,4.53,3.11,3.49,Reverse Holofoil,63/108,Holo Rare,Dragon,130,Basic,"[1RRL] Bright Wing (110)
<br>Discard a Fire Energy attached to this Pokemon.",,Yx2,None,2,
98100,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/98100_200w.jpg,3,1534,https://cpt.tcgcsv.com/0gP,2023-07-03T09:41:06.573,1,,0.34,1.1,7.09,1.39,,Holofoil,64/108,Holo Rare,Dragon,130,Basic,"[L] Energy Stream (30)
<br>Attach a basic Energy card from your discard pile to this Pokemon.",[1RLL] Electric Ball (100),Yx2,None,2,
98100,Zekrom,Zekrom,https://tcgplayer-cdn.tcgplayer.com/product/98100_200w.jpg,3,1534,https://cpt.tcgcsv.com/0gP,2023-07-03T09:41:06.573,1,,0.64,1.0,2.5,1.2,,Reverse Holofoil,64/108,Holo Rare,Dragon,130,Basic,"[L] Energy Stream (30)
<br>Attach a basic Energy card from your discard pile to this Pokemon.",[1RLL] Electric Ball (100),Yx2,None,2,
98101,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/98101_200w.jpg,3,1534,https://cpt.tcgcsv.com/2gP,2023-01-09T16:05:25.367,1,,0.02,0.19,19.5,0.09,0.07,Normal,65/108,Common,Colorless,60,Basic,[2] Peck (30),,Lx2,F-20,1,
98101,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/98101_200w.jpg,3,1534,https://cpt.tcgcsv.com/2gP,2023-01-09T16:05:25.367,1,,0.09,0.31,3.69,0.27,,Reverse Holofoil,65/108,Common,Colorless,60,Basic,[2] Peck (30),,Lx2,F-20,1,
98102,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/98102_200w.jpg,3,1534,https://cpt.tcgcsv.com/3gP,2026-01-28T01:16:52.447,1,,0.02,0.17,3.0,0.1,,Normal,66/108,Uncommon,Colorless,100,Stage 1,[1] Peck (30),"[4] Drill Run (70)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Lx2,F-20,1,
98102,Fearow,Fearow,https://tcgplayer-cdn.tcgplayer.com/product/98102_200w.jpg,3,1534,https://cpt.tcgcsv.com/3gP,2026-01-28T01:16:52.447,1,,0.09,0.35,2.35,0.33,,Reverse Holofoil,66/108,Uncommon,Colorless,100,Stage 1,[1] Peck (30),"[4] Drill Run (70)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Lx2,F-20,1,
98103,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/98103_200w.jpg,3,1534,https://cpt.tcgcsv.com/5gP,2026-02-02T21:10:17.08,1,,0.03,0.25,40.0,0.33,,Normal,67/108,Common,Colorless,60,Basic,"[1] Feelin' Fine
<br>Draw a card.","[3] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",Fx2,None,1,
98103,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/98103_200w.jpg,3,1534,https://cpt.tcgcsv.com/5gP,2026-02-02T21:10:17.08,1,,0.15,0.5,96.95,0.69,96.95,Reverse Holofoil,67/108,Common,Colorless,60,Basic,"[1] Feelin' Fine
<br>Draw a card.","[3] Fury Swipes (20x)
<br>Flip 3 coins. This attack does 20 damage times the number of heads.",Fx2,None,1,
98104,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/98104_200w.jpg,3,1534,https://cpt.tcgcsv.com/6gP,2022-12-19T20:35:47.44,1,,0.01,0.26,4.0,0.28,,Normal,68/108,Common,Colorless,60,Basic,"[1] Burrow
<br>DIscard the top card of your opponent's deck.",[1] Rollout (20),Fx2,None,0,
98104,Dunsparce,Dunsparce,https://tcgplayer-cdn.tcgplayer.com/product/98104_200w.jpg,3,1534,https://cpt.tcgcsv.com/6gP,2022-12-19T20:35:47.44,1,,0.25,0.47,2.0,0.46,,Reverse Holofoil,68/108,Common,Colorless,60,Basic,"[1] Burrow
<br>DIscard the top card of your opponent's deck.",[1] Rollout (20),Fx2,None,0,
98105,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/98105_200w.jpg,3,1534,https://cpt.tcgcsv.com/7gP,2022-12-19T20:35:56.313,1,,0.04,0.26,4.0,0.28,,Normal,69/108,Rare,Colorless,100,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","[2] Blow Through (30+)
<br>If there is any Stadium card in play, this attack does 30 more damage.",Lx2,F-20,1,
98105,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/98105_200w.jpg,3,1534,https://cpt.tcgcsv.com/7gP,2022-12-19T20:35:56.313,1,,0.17,0.53,2.35,0.53,,Reverse Holofoil,69/108,Rare,Colorless,100,Basic,"[1] Call for Family
<br>Search your deck for up to 2 Basic Pokemon and put them onto your Bench. Shuffle your deck afterward.","[2] Blow Through (30+)
<br>If there is any Stadium card in play, this attack does 30 more damage.",Lx2,F-20,1,
98106,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/98106_200w.jpg,3,1534,https://cpt.tcgcsv.com/8gP,2025-12-03T05:16:57.233,1,,0.01,0.2,1.49,0.12,0.08,Normal,70/108,Common,Colorless,50,Basic,"[1] Double Peck (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,Lx2,F-20,1,
98106,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/98106_200w.jpg,3,1534,https://cpt.tcgcsv.com/8gP,2025-12-03T05:16:57.233,1,,0.12,0.31,2.31,0.29,,Reverse Holofoil,70/108,Common,Colorless,50,Basic,"[1] Double Peck (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",,Lx2,F-20,1,
98107,Swellow (71),Swellow 71,https://tcgplayer-cdn.tcgplayer.com/product/98107_200w.jpg,3,1534,https://cpt.tcgcsv.com/9gP,2022-12-19T20:36:17.003,1,,0.04,0.3,19.5,0.29,0.24,Normal,71/108,Rare,Colorless,90,Stage 1,"[1] Clutch (20)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[3] Aerial Ace (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Lx2,F-20,1,
98107,Swellow (71),Swellow 71,https://tcgplayer-cdn.tcgplayer.com/product/98107_200w.jpg,3,1534,https://cpt.tcgcsv.com/9gP,2022-12-19T20:36:17.003,1,,0.2,0.4,2.0,0.33,,Reverse Holofoil,71/108,Rare,Colorless,90,Stage 1,"[1] Clutch (20)
<br>The Defending Pokemon can't retreat during your opponent's next turn.","[3] Aerial Ace (60+)
<br>Flip a coin. If heads, this attack does 30 more damage.",Lx2,F-20,1,
98108,Swellow (72 Delta),Swellow 72 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98108_200w.jpg,3,1534,https://cpt.tcgcsv.com/bgP,2026-01-28T03:15:49.783,1,"<b>Delta Plus</b> <em>If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card.",0.75,1.48,5.0,1.49,1.45,Holofoil,72/108,Holo Rare,Colorless,90,Stage 1,[2] Peck (30),[3] Wing Attack (50),Lx2,F-20,1,
98108,Swellow (72 Delta),Swellow 72 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98108_200w.jpg,3,1534,https://cpt.tcgcsv.com/bgP,2026-01-28T03:15:49.783,1,"<b>Delta Plus</b> <em>If your opponent's Pokemon is Knocked Out by damage from an attack of this Pokemon, take 1 more Prize card.",0.78,1.96,5.04,1.84,5.04,Reverse Holofoil,72/108,Holo Rare,Colorless,90,Stage 1,[2] Peck (30),[3] Wing Attack (50),Lx2,F-20,1,
98109,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/98109_200w.jpg,3,1534,https://cpt.tcgcsv.com/cgP,2026-01-28T03:13:55.71,1,,0.01,0.23,4.0,0.23,,Normal,73/108,Common,Colorless,40,Basic,"[1] Bind Wound
<br>Heal 20 damage from 1 of your Pokemon.",,Lx2,F-20,1,
98109,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/98109_200w.jpg,3,1534,https://cpt.tcgcsv.com/cgP,2026-01-28T03:13:55.71,1,,0.15,0.39,2.28,0.39,,Reverse Holofoil,73/108,Common,Colorless,40,Basic,"[1] Bind Wound
<br>Heal 20 damage from 1 of your Pokemon.",,Lx2,F-20,1,
98110,Altaria (74 Delta),Altaria 74 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98110_200w.jpg,3,1534,https://cpt.tcgcsv.com/dgP,2025-10-31T19:14:29.437,1,"<b>Delta Evolution</b> <em>You may play this card form your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.</em>

<br>
<br><b>Abiltiy -</b> Clear Humming
<br>Each of your Colorless Pokemon has no Weakness.",0.15,1.0,4.99,1.24,,Normal,74/108,Rare,Colorless,90,Stage 1,[2] Wing Attack (30),,Lx2,F-20,1,
98110,Altaria (74 Delta),Altaria 74 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98110_200w.jpg,3,1534,https://cpt.tcgcsv.com/dgP,2025-10-31T19:14:29.437,1,"<b>Delta Evolution</b> <em>You may play this card form your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.</em>

<br>
<br><b>Abiltiy -</b> Clear Humming
<br>Each of your Colorless Pokemon has no Weakness.",1.2,3.99,6.75,4.31,,Reverse Holofoil,74/108,Rare,Colorless,90,Stage 1,[2] Wing Attack (30),,Lx2,F-20,1,
98111,Rayquaza EX (75),Rayquaza EX 75,https://tcgplayer-cdn.tcgplayer.com/product/98111_200w.jpg,3,1534,https://cpt.tcgcsv.com/fgP,2026-02-24T14:04:58.073,1,,12.0,22.1,96.95,21.84,26.97,Holofoil,75/108,Ultra Rare,Colorless,170,Basic,"[1] Intensifying Burn (10+)
<br>If your opponent's Active Pokemon is a Pokemon EX, this attack does 50 more damage.","[3] Dragon Pulse (100)
<br>Discard the top 3 cards of your deck.",Lx2,F-20,2,
98112,M Rayquaza EX (76),M Rayquaza EX 76,https://tcgplayer-cdn.tcgplayer.com/product/98112_200w.jpg,3,1534,https://cpt.tcgcsv.com/ggP,2026-01-28T02:20:00.937,1,<b>Delta Evolution</b><em> You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.,36.89,53.95,99.99,53.95,62.29,Holofoil,76/108,Ultra Rare,Colorless,220,Mega,"[3] Emerald Break (30x)
<br>This attack does 30 damage times the number of your Benched Pokemon.",,Lx2,F-20,1,
98113,Shaymin EX,Shaymin EX,https://tcgplayer-cdn.tcgplayer.com/product/98113_200w.jpg,3,1534,https://cpt.tcgcsv.com/hgP,2026-01-29T18:43:29.34,1,"<b>Ability - </b>Set Up
<br>When you play this Pokemon from your hand onto your Bench, you may draw cards until you have 6 cards in your hand.",6.96,8.49,28.23,8.49,9.9,Holofoil,77/108,Ultra Rare,Colorless,110,Basic,"[2] Sky Return (30)
<br>Return this Pokemon and all cards attached to it to your hand.",,Lx2,F-20,1,
98114,Pidove,Pidove,https://tcgplayer-cdn.tcgplayer.com/product/98114_200w.jpg,3,1534,https://cpt.tcgcsv.com/jgP,2022-12-19T21:03:25.44,1,,0.01,0.18,4.0,0.15,0.1,Normal,78/108,Common,Colorless,60,Basic,"[1] Homing Pidove
<br>Look at the top card of your deck. Then, you may shuffle your deck.",[2] Gust (20),Lx2,F-20,1,
98114,Pidove,Pidove,https://tcgplayer-cdn.tcgplayer.com/product/98114_200w.jpg,3,1534,https://cpt.tcgcsv.com/jgP,2022-12-19T21:03:25.44,1,,0.07,0.3,2.0,0.29,0.26,Reverse Holofoil,78/108,Common,Colorless,60,Basic,"[1] Homing Pidove
<br>Look at the top card of your deck. Then, you may shuffle your deck.",[2] Gust (20),Lx2,F-20,1,
98115,Tranquill,Tranquill,https://tcgplayer-cdn.tcgplayer.com/product/98115_200w.jpg,3,1534,https://cpt.tcgcsv.com/kgP,2022-12-19T21:03:35.35,1,,0.02,0.2,19.5,0.16,0.12,Normal,79/108,Uncommon,Colorless,80,Stage 1,"[2] Fly (40)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Lx2,F-20,1,
98115,Tranquill,Tranquill,https://tcgplayer-cdn.tcgplayer.com/product/98115_200w.jpg,3,1534,https://cpt.tcgcsv.com/kgP,2022-12-19T21:03:35.35,1,,0.19,0.37,1.49,0.32,0.39,Reverse Holofoil,79/108,Uncommon,Colorless,80,Stage 1,"[2] Fly (40)
<br>Flip a coin. If tails, this attack does nothing. If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.",,Lx2,F-20,1,
98116,Unfezant (80),Unfezant 80,https://tcgplayer-cdn.tcgplayer.com/product/98116_200w.jpg,3,1534,https://cpt.tcgcsv.com/lgP,2022-12-19T21:04:00.857,1,,0.02,0.2,19.5,0.12,0.09,Normal,80/108,Uncommon,Colorless,130,Stage 2,"[1] Quick Attack (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.","[3] Strong Winds 
<br>Shuffle all cards attached to each player's Pokemon into that player's deck.",Lx2,F-20,1,
98116,Unfezant (80),Unfezant 80,https://tcgplayer-cdn.tcgplayer.com/product/98116_200w.jpg,3,1534,https://cpt.tcgcsv.com/lgP,2022-12-19T21:04:00.857,1,,0.03,0.31,5.0,0.25,,Reverse Holofoil,80/108,Uncommon,Colorless,130,Stage 2,"[1] Quick Attack (30+)
<br>Flip a coin. If heads, this attack does 30 more damage.","[3] Strong Winds 
<br>Shuffle all cards attached to each player's Pokemon into that player's deck.",Lx2,F-20,1,
98117,Unfezant (81 Delta),Unfezant 81 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98117_200w.jpg,3,1534,https://cpt.tcgcsv.com/mgP,2022-12-19T21:04:09.937,1,<b>Delta Evolution</b> <em>You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.,0.23,0.45,4321.0,0.43,0.4,Normal,81/108,Rare,Colorless,140,Stage 2,"[2] Feather Dance
<br>During your next turn, each of this Pokemon's attacks does 80 more damage <i>(before applying Weakness and Resistance)</i>.","[3] Sky Attack (120)
<br>Flip a coin. If tails, this attack does nothing.",Lx2,F-20,0,
98117,Unfezant (81 Delta),Unfezant 81 Delta,https://tcgplayer-cdn.tcgplayer.com/product/98117_200w.jpg,3,1534,https://cpt.tcgcsv.com/mgP,2022-12-19T21:04:09.937,1,<b>Delta Evolution</b> <em>You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.,0.49,0.99,5.0,0.97,,Reverse Holofoil,81/108,Rare,Colorless,140,Stage 2,"[2] Feather Dance
<br>During your next turn, each of this Pokemon's attacks does 80 more damage <i>(before applying Weakness and Resistance)</i>.","[3] Sky Attack (120)
<br>Flip a coin. If tails, this attack does nothing.",Lx2,F-20,0,
98118,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/98118_200w.jpg,3,1534,https://cpt.tcgcsv.com/ngP,2025-02-07T20:23:18.133,1,,0.01,0.18,4.0,0.12,,Normal,82/108,Common,Colorless,40,Basic,"[1] Acrobatics (10+)
<br>Flip 2 coins. This attack does 10 more damage for each heads.",,Lx2,F-20,1,
98118,Fletchling,Fletchling,https://tcgplayer-cdn.tcgplayer.com/product/98118_200w.jpg,3,1534,https://cpt.tcgcsv.com/ngP,2025-02-07T20:23:18.133,1,,0.07,0.3,2.29,0.27,,Reverse Holofoil,82/108,Common,Colorless,40,Basic,"[1] Acrobatics (10+)
<br>Flip 2 coins. This attack does 10 more damage for each heads.",,Lx2,F-20,1,
98119,Gallade Spirit Link,Gallade Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98119_200w.jpg,3,1534,https://cpt.tcgcsv.com/pgP,2023-07-21T10:14:44.913,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Gallade EX.",0.02,0.2,1.49,0.19,,Normal,83/108,Uncommon,Tool,,,,,,,,
98119,Gallade Spirit Link,Gallade Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98119_200w.jpg,3,1534,https://cpt.tcgcsv.com/pgP,2023-07-21T10:14:44.913,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Gallade EX.",0.19,0.43,5.0,0.56,0.69,Reverse Holofoil,83/108,Uncommon,Tool,,,,,,,,
98120,Healing Scarf,Healing Scarf,https://tcgplayer-cdn.tcgplayer.com/product/98120_200w.jpg,3,1534,https://cpt.tcgcsv.com/qgP,2025-12-03T05:09:47.087,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Whenever you attach an Energy card from your hand to the Pokemon this card is attached to, heal 20 damage from it.",0.05,0.2,12.0,0.12,,Normal,84/108,Uncommon,Tool,,,,,,,,
98120,Healing Scarf,Healing Scarf,https://tcgplayer-cdn.tcgplayer.com/product/98120_200w.jpg,3,1534,https://cpt.tcgcsv.com/qgP,2025-12-03T05:09:47.087,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Whenever you attach an Energy card from your hand to the Pokemon this card is attached to, heal 20 damage from it.",0.15,0.4,3.0,0.36,,Reverse Holofoil,84/108,Uncommon,Tool,,,,,,,,
98121,Latios Spirit Link,Latios Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98121_200w.jpg,3,1534,https://cpt.tcgcsv.com/rgP,2025-12-02T23:37:59.827,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Latios EX.",0.01,0.22,5.0,0.21,0.07,Normal,85/108,Uncommon,Tool,,,,,,,,
98121,Latios Spirit Link,Latios Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98121_200w.jpg,3,1534,https://cpt.tcgcsv.com/rgP,2025-12-02T23:37:59.827,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.</em>
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Latios EX.",0.15,0.46,2.0,0.46,,Reverse Holofoil,85/108,Uncommon,Tool,,,,,,,,
98122,Mega Turbo,Mega Turbo,https://tcgplayer-cdn.tcgplayer.com/product/98122_200w.jpg,3,1534,https://cpt.tcgcsv.com/sgP,2026-02-02T21:02:53.617,1,Attach a basic Energy card from your discard pile to 1 of your Mega Evolution Pokemon.,0.05,0.21,2.15,0.21,,Normal,86/108,Uncommon,Item,,,,,,,,
98122,Mega Turbo,Mega Turbo,https://tcgplayer-cdn.tcgplayer.com/product/98122_200w.jpg,3,1534,https://cpt.tcgcsv.com/sgP,2026-02-02T21:02:53.617,1,Attach a basic Energy card from your discard pile to 1 of your Mega Evolution Pokemon.,0.11,0.4,5.0,0.29,,Reverse Holofoil,86/108,Uncommon,Item,,,,,,,,
98123,Rayquaza Spirit Link,Rayquaza Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98123_200w.jpg,3,1534,https://cpt.tcgcsv.com/tgP,2025-10-31T19:14:29.37,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Rayquaza EX.",0.02,0.3,2.58,0.31,,Normal,87/108,Uncommon,Item,,,,,,,,
98123,Rayquaza Spirit Link,Rayquaza Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/98123_200w.jpg,3,1534,https://cpt.tcgcsv.com/tgP,2025-10-31T19:14:29.37,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
<br>
<br>Your turn does not end if the Pokemon this card is attached to becomes M Rayquaza EX.",1.4,4.47,10.0,5.59,,Reverse Holofoil,87/108,Uncommon,Item,,,,,,,,
98124,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/98124_200w.jpg,3,1534,https://cpt.tcgcsv.com/vgP,2022-12-19T21:05:54.87,1,Put a Basic Pokemon from your discard pile onto your Bench.,0.01,0.25,1.49,0.23,0.21,Normal,88/108,Uncommon,Item,,,,,,,,
98124,Revive,Revive,https://tcgplayer-cdn.tcgplayer.com/product/98124_200w.jpg,3,1534,https://cpt.tcgcsv.com/vgP,2022-12-19T21:05:54.87,1,Put a Basic Pokemon from your discard pile onto your Bench.,0.23,0.4,10.35,0.35,0.37,Reverse Holofoil,88/108,Uncommon,Item,,,,,,,,
98125,Sky Field,Sky Field,https://tcgplayer-cdn.tcgplayer.com/product/98125_200w.jpg,3,1534,https://cpt.tcgcsv.com/wgP,2024-10-15T14:29:52.41,1,"Each player can have up to 8 Pokemon on his or her bench.
<br>
<br><em>(When this card leaves play, each player discards Benched Pokemon until he or she has 5 Pokemon on the Bench. The owner of this card discards first.)",0.23,0.6,10.59,0.66,0.97,Normal,89/108,Uncommon,Stadium,,,,,,,,
98125,Sky Field,Sky Field,https://tcgplayer-cdn.tcgplayer.com/product/98125_200w.jpg,3,1534,https://cpt.tcgcsv.com/wgP,2024-10-15T14:29:52.41,1,"Each player can have up to 8 Pokemon on his or her bench.
<br>
<br><em>(When this card leaves play, each player discards Benched Pokemon until he or she has 5 Pokemon on the Bench. The owner of this card discards first.)",0.89,1.55,3.0,1.6,,Reverse Holofoil,89/108,Uncommon,Stadium,,,,,,,,
98126,Steven,Steven,https://tcgplayer-cdn.tcgplayer.com/product/98126_200w.jpg,3,1534,https://cpt.tcgcsv.com/xgP,2025-12-03T05:15:36.29,1,"Search your deck for a Supporter card and a basic Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.",0.11,0.29,19.5,0.29,0.18,Normal,90/108,Uncommon,Supporter,,,,,,,,
98126,Steven,Steven,https://tcgplayer-cdn.tcgplayer.com/product/98126_200w.jpg,3,1534,https://cpt.tcgcsv.com/xgP,2025-12-03T05:15:36.29,1,"Search your deck for a Supporter card and a basic Energy card, reveal them, and put them into your hand. Shuffle your deck afterward.",0.14,0.55,10.58,0.64,,Reverse Holofoil,90/108,Uncommon,Supporter,,,,,,,,
98127,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/98127_200w.jpg,3,1534,https://cpt.tcgcsv.com/zgP,2025-12-02T23:45:49.847,1,Switch your Active Pokemon with 1 of your Benched Pokemon,0.02,0.2,19.5,0.18,0.07,Normal,91/108,Uncommon,Item,,,,,,,,
98127,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/98127_200w.jpg,3,1534,https://cpt.tcgcsv.com/zgP,2025-12-02T23:45:49.847,1,Switch your Active Pokemon with 1 of your Benched Pokemon,0.2,0.52,3.99,0.48,0.62,Reverse Holofoil,91/108,Uncommon,Item,,,,,,,,
